source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Thin bony cortex	HP:0002753	rdfs:label	de	Dünner knöcherner Kortex	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Osteomyelitis	HP:0002754	rdfs:label	de	Osteomyelitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent fractures	HP:0002757	rdfs:label	de	Wiederkehrende Frakturen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Osteoarthritis	HP:0002758	rdfs:label	de	Arthrose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Generalized joint hypermobility	HP:0002761	rdfs:label	de	Generalisierte Gelenkhypermobilität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Multiple exostoses	HP:0002762	rdfs:label	de	Mehrere Exostosen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tracheomalacia	HP:0002779	rdfs:label	de	Tracheomalazie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bronchomalacia	HP:0002780	rdfs:label	de	Bronchomalazie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent lower respiratory tract infections	HP:0002783	rdfs:label	de	Wiederkehrende Infektionen der unteren Atemwege	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tracheobronchomalacia	HP:0002786	rdfs:label	de	Tracheobronchomalazie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent upper respiratory tract infections	HP:0002788	rdfs:label	de	Wiederkehrende Infektionen der oberen Atemwege	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tachypnea	HP:0002789	rdfs:label	de	Tachypnoe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoventilation	HP:0002791	rdfs:label	de	Hypoventilation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced vital capacity	HP:0002792	rdfs:label	de	Verminderte Vitalkapazität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal pattern of respiration	HP:0002793	rdfs:label	de	Abnormes Atmungsmuster	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal respiratory system physiology	HP:0002795	rdfs:label	de	Abnorme Physiologie des Atmungssystems	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Arthrogryposis multiplex congenita	HP:0002804	rdfs:label	de	Arthrogryposis multiplex congenita	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Kyphosis	HP:0002808	rdfs:label	de	Kyphose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Coxa vara	HP:0002812	rdfs:label	de	Coxa vara	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Genu recurvatum	HP:0002816	rdfs:label	de	Genu recurvatum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperplasia of the femoral trochanters	HP:0002822	rdfs:label	de	Hyperplasie der Oberschenkeltrochanter	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hip dislocation	HP:0002827	rdfs:label	de	Hüftverrenkung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Multiple joint contractures	HP:0002828	rdfs:label	de	Multiple Gelenkkontrakturen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Arthralgia	HP:0002829	rdfs:label	de	Arthralgie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Flared femoral metaphysis	HP:0002834	rdfs:label	de	Aufgeweitete Oberschenkelmetaphyse	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Aspiration	HP:0002835	rdfs:label	de	Absaugung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent bronchitis	HP:0002837	rdfs:label	de	Wiederkehrende Bronchitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Lymphadenitis	HP:0002840	rdfs:label	de	Lymphknotenentzündung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Recurrent fungal infections	HP:0002841	rdfs:label	de	Wiederkehrende Pilzinfektionen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased circulating total IgM	HP:0002850	rdfs:label	de	Verringertes zirkulierendes Gesamt-IgM	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated double-negative T cell proportion	HP:0002851	rdfs:label	de	Erhöhter Anteil an CD4-negativen, CD8-negativen, alpha-beta regulatorischen T-Zellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Genu valgum	HP:0002857	rdfs:label	de	Genu valgum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Meningioma	HP:0002858	rdfs:label	de	Meningiom	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Squamous cell carcinoma	HP:0002860	rdfs:label	de	Plattenepithelkarzinom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Myelodysplasia	HP:0002863	rdfs:label	de	Myelodysplasie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Medullary thyroid carcinoma	HP:0002865	rdfs:label	de	Medulläres Schilddrüsenkarzinom	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Hypoplastic iliac wing	HP:0002866	rdfs:label	de	Hypoplastischer Darmbeinflügel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal ilium morphology	HP:0002867	rdfs:label	de	Abnorme Morphologie des Darmbeins	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Obstructive sleep apnea	HP:0002870	rdfs:label	de	Obstruktive Schlafapnoe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Central apnea	HP:0002871	rdfs:label	de	Zentrale Apnoe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Exertional dyspnea	HP:0002875	rdfs:label	de	Anstrengungsdyspnoe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Respiratory failure	HP:0002878	rdfs:label	de	Atemstillstand	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Sudden episodic apnea	HP:0002882	rdfs:label	de	Plötzlich auftretender Atemstillstand	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperventilation	HP:0002883	rdfs:label	de	Hyperventilation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ependymoma	HP:0002888	rdfs:label	de	Ependymom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pituitary adenoma	HP:0002893	rdfs:label	de	Hypophysenadenom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypokalemia	HP:0002900	rdfs:label	de	Hypokaliämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypocalcemia	HP:0002901	rdfs:label	de	Hypokalzämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyponatremia	HP:0002902	rdfs:label	de	Hyponatriämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperbilirubinemia	HP:0002904	rdfs:label	de	Hyperbilirubinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperphosphatemia	HP:0002905	rdfs:label	de	Hyperphosphatämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Microscopic hematuria	HP:0002907	rdfs:label	de	Mikroskopische Hämaturie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Conjugated hyperbilirubinemia	HP:0002908	rdfs:label	de	Konjugierte Hyperbilirubinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Generalized aminoaciduria	HP:0002909	rdfs:label	de	Generalisierte Aminoazidurie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Elevated circulating hepatic transaminase concentration	HP:0002910	rdfs:label	de	Erhöhte zirkulierende hepatische Transaminasekonzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Methylmalonic acidemia	HP:0002912	rdfs:label	de	Methylmalonsäureanämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Myoglobinuria	HP:0002913	rdfs:label	de	Myoglobinurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypomagnesemia	HP:0002917	rdfs:label	de	Hypomagnesiämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ketonuria	HP:0002919	rdfs:label	de	Ketonurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal cerebrospinal fluid morphology	HP:0002921	rdfs:label	de	Abnorme Morphologie des Liquors	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased CSF protein concentration	HP:0002922	rdfs:label	de	Erhöhte Liquor-Protein-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Rheumatoid factor positive	HP:0002923	rdfs:label	de	Rheumafaktor-positiv	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Elevated circulating thyroid-stimulating hormone concentration	HP:0002925	rdfs:label	de	Erhöhte Konzentration des zirkulierenden schilddrüsenstimulierenden Hormons	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased activity of the pyruvate dehydrogenase complex	HP:0002928	rdfs:label	de	Verminderte Aktivität des Pyruvat-Dehydrogenase-Komplexes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ventral hernia	HP:0002933	rdfs:label	de	Ventralhernie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Distal sensory impairment	HP:0002936	rdfs:label	de	Distale sensorische Beeinträchtigung	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Hemivertebrae	HP:0002937	rdfs:label	de	Halbwirbel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Lumbar hyperlordosis	HP:0002938	rdfs:label	de	Lumbale Hyperlordose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Thoracic kyphosis	HP:0002942	rdfs:label	de	Thorax-Kyphose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Thoracic scoliosis	HP:0002943	rdfs:label	de	Thorakale Skoliose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Thoracolumbar scoliosis	HP:0002944	rdfs:label	de	Thorakolumbale Skoliose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cervical kyphosis	HP:0002947	rdfs:label	de	Halswirbelsäulenkyphose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Vertebral fusion	HP:0002948	rdfs:label	de	Wirbelversteifung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Fused cervical vertebrae	HP:0002949	rdfs:label	de	Verschmolzene Halswirbelsäule	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Partial absence of cerebellar vermis	HP:0002951	rdfs:label	de	Teilweise Fehlen des Kleinhirnwurms	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Vertebral compression fracture	HP:0002953	rdfs:label	de	Vertebrale Kompressionsfraktur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Autoimmunity	HP:0002960	rdfs:label	de	Autoimmunität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cubitus valgus	HP:0002967	rdfs:label	de	Kubitus valgus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Genu varum	HP:0002970	rdfs:label	de	Genu varum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Radioulnar synostosis	HP:0002974	rdfs:label	de	Radioulnar-Synostose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bowing of the legs	HP:0002979	rdfs:label	de	Beugung der Beine	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Femoral bowing	HP:0002980	rdfs:label	de	Oberschenkelverkrümmung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tibial bowing	HP:0002982	rdfs:label	de	Schienbeinkopfverkrümmung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoplasia of the radius	HP:0002984	rdfs:label	de	Hypoplasie der Speiche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Radial bowing	HP:0002986	rdfs:label	de	Radiale Verkrümmung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elbow flexion contracture	HP:0002987	rdfs:label	de	Ellenbogenbeugekontraktur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Limited elbow movement	HP:0002996	rdfs:label	de	Eingeschränkte Bewegung des Ellenbogens	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Patellar dislocation	HP:0002999	rdfs:label	de	Kniescheibenverrenkung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Breast carcinoma	HP:0003002	rdfs:label	de	Mammakarzinom	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Colon cancer	HP:0003003	rdfs:label	de	Dickdarmkrebs	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Neuroblastoma	HP:0003006	rdfs:label	de	Neuroblastom	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Prolonged bleeding time	HP:0003010	rdfs:label	de	Verlängerte Blutungszeit	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Flared metaphysis	HP:0003015	rdfs:label	de	Aufgeweitete Metaphyse	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Metaphyseal widening	HP:0003016	rdfs:label	de	Metaphysäre Verbreiterung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Metaphyseal cupping	HP:0003021	rdfs:label	de	Metaphysäre Schrumpfung	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Hypoplasia of the ulna	HP:0003022	rdfs:label	de	Hypoplasie der Elle	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bowing of limbs due to multiple fractures	HP:0003023	rdfs:label	de	Beugung von Gliedmaßen aufgrund von Mehrfachfrakturen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Metaphyseal irregularity	HP:0003025	rdfs:label	de	Unregelmäßigkeit der Metaphyse	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short long bone	HP:0003026	rdfs:label	de	Kurze Röhrenknochen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Mesomelia	HP:0003027	rdfs:label	de	Mesomelie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ulnar bowing	HP:0003031	rdfs:label	de	Verkrümmung der Ellenbogen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Fibular hypoplasia	HP:0003038	rdfs:label	de	Unterschenkelhypoplasie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elbow dislocation	HP:0003042	rdfs:label	de	Ellenbogenverrenkung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Shoulder flexion contracture	HP:0003044	rdfs:label	de	Schulterbeugekontraktur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Radial head subluxation	HP:0003048	rdfs:label	de	Subluxation des Radiuskopfes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Patellar hypoplasia	HP:0003065	rdfs:label	de	Patellahypoplasie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Limited knee extension	HP:0003066	rdfs:label	de	Eingeschränkte Kniestreckung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Madelung deformity	HP:0003067	rdfs:label	de	Madelung-Deformität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypercalcemia	HP:0003072	rdfs:label	de	Hyperkalzämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoalbuminemia	HP:0003073	rdfs:label	de	Hypoalbuminämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperglycemia	HP:0003074	rdfs:label	de	Hyperglykämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoproteinemia	HP:0003075	rdfs:label	de	Hypoproteinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Glycosuria	HP:0003076	rdfs:label	de	Glykosurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperlipidemia	HP:0003077	rdfs:label	de	Hyperlipidämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dislocated radial head	HP:0003083	rdfs:label	de	Ausgerenkter Radiuskopf	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hamstring contractures	HP:0003089	rdfs:label	de	Hamstring-Kontrakturen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoplasia of the capital femoral epiphysis	HP:0003090	rdfs:label	de	Hypoplasie der Epiphyse des Oberschenkelknochens	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short femur	HP:0003097	rdfs:label	de	Kurzer Oberschenkelknochen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Slender long bone	HP:0003100	rdfs:label	de	Schlankes Langbein	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperglycinuria	HP:0003108	rdfs:label	de	Hyperglycinurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperphosphaturia	HP:0003109	rdfs:label	de	Hyperphosphaturie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Abnormal circulating amino acid concentration	HP:0003112	rdfs:label	de	Abnormale zirkulierende Aminosäurekonzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypochloremia	HP:0003113	rdfs:label	de	Hypochlorämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal EKG	HP:0003115	rdfs:label	de	Abnormales EKG	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating cortisol level	HP:0003118	rdfs:label	de	Erhöhter zirkulierender Cortisolspiegel	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Limb joint contracture	HP:0003121	rdfs:label	de	Kontraktur der Extremitätengelenke	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypercholesterolemia	HP:0003124	rdfs:label	de	Hypercholesterinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Low-molecular-weight proteinuria	HP:0003126	rdfs:label	de	Niedermolekulare Proteinurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypocalciuria	HP:0003127	rdfs:label	de	Hypokalzurie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Lactic acidosis	HP:0003128	rdfs:label	de	Laktatazidose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased blood urea nitrogen	HP:0003138	rdfs:label	de	Erhöhter Blutharnstoffstickstoff	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Increased LDL cholesterol concentration	HP:0003141	rdfs:label	de	Erhöhte LDL-Cholesterin-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypocholesterolemia	HP:0003146	rdfs:label	de	Hypocholesterinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperuricosuria	HP:0003149	rdfs:label	de	Hyperurikosurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Glutaric aciduria	HP:0003150	rdfs:label	de	Glutarsäureurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated circulating alkaline phosphatase concentration	HP:0003155	rdfs:label	de	Erhöhte zirkulierende alkalische Phosphatase-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyposthenuria	HP:0003158	rdfs:label	de	Hyposthenurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperoxaluria	HP:0003159	rdfs:label	de	Hyperoxalurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal isoelectric focusing of serum transferrin	HP:0003160	rdfs:label	de	Abnormale isoelektrische Fokussierung von Serumtransferrin	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Elevated circulating parathyroid hormone level	HP:0003165	rdfs:label	de	Erhöhter zirkulierender Parathormonspiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased urinary taurine	HP:0003166	rdfs:label	de	Erhöhter Taurinspiegel im Urin	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Squared iliac bones	HP:0003177	rdfs:label	de	Quadratische Beckenknochen	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Protrusio acetabuli	HP:0003179	rdfs:label	de	Protrusio acetabuli	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Flat acetabular roof	HP:0003180	rdfs:label	de	Flaches Acetabulumdach	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Shallow acetabular fossae	HP:0003182	rdfs:label	de	Flache Acetabulumfossae	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Wide pubic symphysis	HP:0003183	rdfs:label	de	Breite Schambeinfuge	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased hip abduction	HP:0003184	rdfs:label	de	Verminderte Abduktion der Hüfte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Inverted nipples	HP:0003186	rdfs:label	de	Umgekehrte Brustwarzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Long nose	HP:0003189	rdfs:label	de	Lange Nase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cleft ala nasi	HP:0003191	rdfs:label	de	Nasenflügelspalte	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Short nasal bridge	HP:0003194	rdfs:label	de	Kurzer Nasenrücken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short nose	HP:0003196	rdfs:label	de	Kurze Nase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Myopathy	HP:0003198	rdfs:label	de	Myopathie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ragged-red muscle fibers	HP:0003200	rdfs:label	de	Zerfranste rote Muskelfasern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Rhabdomyolysis	HP:0003201	rdfs:label	de	Rhabdomyolyse	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Skeletal muscle atrophy	HP:0003202	rdfs:label	de	Skelettmuskelschwund	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased neutrophil oxidative burst	HP:0003203	rdfs:label	de	Beeinträchtigung des oxidativen Stoßes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating IgE concentration	HP:0003212	rdfs:label	de	Erhöhter zirkulierender IgE-Spiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dicarboxylic aciduria	HP:0003215	rdfs:label	de	Dicarbonsäureurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperglutaminemia	HP:0003217	rdfs:label	de	Hyperglutaminämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Oroticaciduria	HP:0003218	rdfs:label	de	Orotsäureurie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Chromosomal breakage induced by crosslinking agents	HP:0003221	rdfs:label	de	Durch Vernetzungsmittel induzierte Chromosomenbrüche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypernatremia	HP:0003228	rdfs:label	de	Hypernatriämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypertyrosinemia	HP:0003231	rdfs:label	de	Hypertyrosinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased HDL cholesterol concentration	HP:0003233	rdfs:label	de	Verminderte HDL-Cholesterin-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypermethioninemia	HP:0003235	rdfs:label	de	Hypermethioninämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated circulating creatine kinase concentration	HP:0003236	rdfs:label	de	Erhöhte zirkulierende Kreatinkinase-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating IgG concentration	HP:0003237	rdfs:label	de	Erhöhter zirkulierender IgG-Spiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	External genital hypoplasia	HP:0003241	rdfs:label	de	Hypoplasie der äußeren Genitalien	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Male infertility	HP:0003251	rdfs:label	de	Männliche Unfruchtbarkeit	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Abnormality of the coagulation cascade	HP:0003256	rdfs:label	de	Abnormalität der Gerinnungskaskade	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated circulating creatinine concentration	HP:0003259	rdfs:label	de	Erhöhte zirkulierende Kreatininkonzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating IgA concentration	HP:0003261	rdfs:label	de	Erhöhter zirkulierender IgA-Spiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anti-smooth muscle antibody positivity	HP:0003262	rdfs:label	de	Anti-SMA-Antikörper	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Neonatal hyperbilirubinemia	HP:0003265	rdfs:label	de	Neonatale Hyperbilirubinämie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abdominal distention	HP:0003270	rdfs:label	de	Abdominales Aufblähen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hip contracture	HP:0003273	rdfs:label	de	Hüftkontraktur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating ferritin concentration	HP:0003281	rdfs:label	de	Erhöhte zirkulierende Ferritin-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Spina bifida occulta	HP:0003298	rdfs:label	de	Spina bifida occulta	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ovoid vertebral bodies	HP:0003300	rdfs:label	de	Eiförmige Wirbelkörper	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Irregular vertebral endplates	HP:0003301	rdfs:label	de	Unregelmäßige Wirbelsäulenendplatten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Spondylolisthesis	HP:0003302	rdfs:label	de	Wirbelgleiten (Spondylolisthesis)	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Spinal rigidity	HP:0003306	rdfs:label	de	Wirbelsäulensteifigkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
