source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	A form of atopic dermatitis with onset in adulthood characterized by atopic red face, chronic lichenified eczema on the trunk, subacute or psoriasiform dermatitis	HP:0007573	IAO:0000115	nl	A form of atopic dermatitis with onset in adulthood characterized by atopic red face, chronic lichenified eczema on the trunk, subacute or psoriasiform dermatitis	NOT_TRANSLATED			
en	Telangiectases producing 'marbled' skin	HP:0007586	rdfs:label	nl	Telangiectases producing 'marbled' skin	NOT_TRANSLATED			
en	Increased pigmentation of the skin with a netlike (reticular) pattern	HP:0007588	IAO:0000115	nl	Increased pigmentation of the skin with a netlike (reticular) pattern	NOT_TRANSLATED			
en	A developmental defect resulting in the congenital absence of skin on the trunk or the limbs	HP:0007589	IAO:0000115	nl	A developmental defect resulting in the congenital absence of skin on the trunk or the limbs	NOT_TRANSLATED			
en	Absence or developmental hypoplasia of the eccrine sweat glands	HP:0007592	IAO:0000115	nl	Absence or developmental hypoplasia of the eccrine sweat glands	NOT_TRANSLATED			
en	The presence of multiple subcutaneous lipoma that cause pain	HP:0007596	IAO:0000115	nl	The presence of multiple subcutaneous lipoma that cause pain	NOT_TRANSLATED			
en	The distal and proximal transverse palmar creases are merged into a single transverse palmar crease on both hands	HP:0007598	IAO:0000115	nl	The distal and proximal transverse palmar creases are merged into a single transverse palmar crease on both hands	NOT_TRANSLATED			
en	Abnormal palmar dermal ridges	HP:0007608	rdfs:label	nl	Abnormal palmar dermal ridges	NOT_TRANSLATED			
en	An abnormal accumulation of fluid beneath the skin, or in one or more cavities of the body because of decreased osmotic pressure of plasma (hypoproteinemia)	HP:0007609	IAO:0000115	nl	An abnormal accumulation of fluid beneath the skin, or in one or more cavities of the body because of decreased osmotic pressure of plasma (hypoproteinemia)	NOT_TRANSLATED			
en	Naevus flammeus localised in the skin of the neck. This is one of the most common birthmarks and present in approximately 25% of all newborns	HP:0007616	IAO:0000115	nl	Naevus flammeus localised in the skin of the neck. This is one of the most common birthmarks and present in approximately 25% of all newborns	NOT_TRANSLATED			
en	Deposition of calcium salts in subcutaneous tissue (i.e., the the lowermost layer of the integument)	HP:0007618	IAO:0000115	nl	Deposition of calcium salts in subcutaneous tissue (i.e., the the lowermost layer of the integument)	NOT_TRANSLATED			
en	The presence of leiomyoma of the skin	HP:0007620	IAO:0000115	nl	The presence of leiomyoma of the skin	NOT_TRANSLATED			
en	Osteomyelitis of the lower jaw	HP:0007626	IAO:0000115	nl	Osteomyelitis of the lower jaw	NOT_TRANSLATED			
en	A developmental anomaly characterized by abnormal smallness of both eyes	HP:0007633	IAO:0000115	nl	A developmental anomaly characterized by abnormal smallness of both eyes	NOT_TRANSLATED			
en	An acute condition characterized by sudden visual loss (usually discovered in the morning), optic disc edema at onset, optic disc-related visual field defects. Nonarteritic anterior ischemic optic neuropathy can be associated with flame hemorrhages on the swollen disc or nearby neuroretinal layer, and sometimes with nearby cotton-wool exudates	HP:0007634	IAO:0000115	nl	An acute condition characterized by sudden visual loss (usually discovered in the morning), optic disc edema at onset, optic disc-related visual field defects. Nonarteritic anterior ischemic optic neuropathy can be associated with flame hemorrhages on the swollen disc or nearby neuroretinal layer, and sometimes with nearby cotton-wool exudates	NOT_TRANSLATED			
en	A form of colorblindness in which only two of the three fundamental colors can be distinguished due to a lack of one of the retinal cone pigments	HP:0007641	IAO:0000115	nl	A form of colorblindness in which only two of the three fundamental colors can be distinguished due to a lack of one of the retinal cone pigments	NOT_TRANSLATED			
en	A nonprogressive (i.e., stationary) form of difficulties with night blindness with congenital onset	HP:0007642	IAO:0000115	nl	A nonprogressive (i.e., stationary) form of difficulties with night blindness with congenital onset	NOT_TRANSLATED			
en	Tractional retinal detachment at the periphery of the retina	HP:0007643	IAO:0000115	nl	Tractional retinal detachment at the periphery of the retina	NOT_TRANSLATED			
en	Lack of eyelashes on the lower lid	HP:0007646	IAO:0000115	nl	Lack of eyelashes on the lower lid	NOT_TRANSLATED			
en	Congenital abnormality of the extraocular muscles	HP:0007647	IAO:0000115	nl	Congenital abnormality of the extraocular muscles	NOT_TRANSLATED			
en	A type of cataract with punctate opacities of the lens	HP:0007648	IAO:0000115	nl	A type of cataract with punctate opacities of the lens	NOT_TRANSLATED			
en	Punctate cataract	HP:0007648	rdfs:label	nl	Punctate cataract	NOT_TRANSLATED			
en	Sharply demarcated, congenital hyperpigmentation of the retinal pigment epithelium	HP:0007649	IAO:0000115	nl	Sharply demarcated, congenital hyperpigmentation of the retinal pigment epithelium	NOT_TRANSLATED			
en	A congenital defect of development characterized by absence of the lacrimal gland	HP:0007656	IAO:0000115	nl	A congenital defect of development characterized by absence of the lacrimal gland	NOT_TRANSLATED			
en	Opacity of the entire lens nucleus	HP:0007657	IAO:0000115	nl	Opacity of the entire lens nucleus	NOT_TRANSLATED			
en	Abnormally curly or curved eyelashes	HP:0007665	IAO:0000115	nl	Abnormally curly or curved eyelashes	NOT_TRANSLATED			
en	Degenerative changes of the peripheral retina consisting of close-packed tiny cystic spaces at the outer plexiform/inner nuclear retinal level. The degeneration is very common in adult eyes and starts adjacent to the ora serrata and extends circumferentially and posteriorly	HP:0007667	IAO:0000115	nl	Degenerative changes of the peripheral retina consisting of close-packed tiny cystic spaces at the outer plexiform/inner nuclear retinal level. The degeneration is very common in adult eyes and starts adjacent to the ora serrata and extends circumferentially and posteriorly	NOT_TRANSLATED			
en	An abnormality of the vestibulo-ocular reflex (VOR). The VOR attempts to keep the image stable on the retina. Ideally passive or active head movements in one direction are compensated for by eye movements of equal magnitude	HP:0007670	IAO:0000115	nl	An abnormality of the vestibulo-ocular reflex (VOR). The VOR attempts to keep the image stable on the retina. Ideally passive or active head movements in one direction are compensated for by eye movements of equal magnitude	NOT_TRANSLATED			
en	Congenital underdevelopment of the iris	HP:0007676	IAO:0000115	nl	Congenital underdevelopment of the iris	NOT_TRANSLATED			
en	Vitelliform maculopathy is a sharply demarcated lesion caused by the accumulation of material, often lipofuscin in the subretinal space underlying the macula	HP:0007677	IAO:0000115	nl	Vitelliform maculopathy is a sharply demarcated lesion caused by the accumulation of material, often lipofuscin in the subretinal space underlying the macula	NOT_TRANSLATED			
en	Narrowing of a tear duct (lacrimal duct)	HP:0007678	IAO:0000115	nl	Narrowing of a tear duct (lacrimal duct)	NOT_TRANSLATED			
en	A functional abnormality of the pupil	HP:0007686	IAO:0000115	nl	A functional abnormality of the pupil	NOT_TRANSLATED			
en	A unilateral form of ptosis	HP:0007687	IAO:0000115	nl	A unilateral form of ptosis	NOT_TRANSLATED			
en	Absence of the combined rod-and-cone response on electroretinogram	HP:0007688	IAO:0000115	nl	Absence of the combined rod-and-cone response on electroretinogram	NOT_TRANSLATED			
en	Map-dot-fingerprint corneal dystrophy	HP:0007690	rdfs:label	nl	Map-dot-fingerprint corneal dystrophy	NOT_TRANSLATED			
en	An abnormality of the reflex that controls the diameter of the pupil, in response to the intensity of light that falls on the retina of the eye	HP:0007695	IAO:0000115	nl	An abnormality of the reflex that controls the diameter of the pupil, in response to the intensity of light that falls on the retina of the eye	NOT_TRANSLATED			
en	Underdevelopment of the lower eyelid	HP:0007697	IAO:0000115	nl	Underdevelopment of the lower eyelid	NOT_TRANSLATED			
en	Abnormal development (dysgenesis) of the anterior segment of the eye globe. These structures are mainly of mesenchymal origin	HP:0007700	IAO:0000115	nl	Abnormal development (dysgenesis) of the anterior segment of the eye globe. These structures are mainly of mesenchymal origin	NOT_TRANSLATED			
en	Sudden-onset episode of abnormal, involuntary eye movements	HP:0007704	IAO:0000115	nl	Sudden-onset episode of abnormal, involuntary eye movements	NOT_TRANSLATED			
en	Absence of the crystalline lens of the eye as a result of a developmental defect	HP:0007707	IAO:0000115	nl	Absence of the crystalline lens of the eye as a result of a developmental defect	NOT_TRANSLATED			
en	A type of genetically determined disease of the cornea with corneal lesions with a band-like shape	HP:0007709	IAO:0000115	nl	A type of genetically determined disease of the cornea with corneal lesions with a band-like shape	NOT_TRANSLATED			
en	A malignant melanoma originating within the eye. The tumor originates from the melanocytes in the uvea (which comprises the iris, ciliary body, and choroid)	HP:0007716	IAO:0000115	nl	A malignant melanoma originating within the eye. The tumor originates from the melanocytes in the uvea (which comprises the iris, ciliary body, and choroid)	NOT_TRANSLATED			
en	A chronic irritative conjunctivitis, which commonly presents with general irritation and redness of the eyes, with a burning, dry, or foreign-body sensation of the eyes	HP:0007717	IAO:0000115	nl	A chronic irritative conjunctivitis, which commonly presents with general irritation and redness of the eyes, with a burning, dry, or foreign-body sensation of the eyes	NOT_TRANSLATED			
en	Cornea plana is an abnormally flat shape of the cornea such that the normal protrusion of the cornea from the sclera is missing. The reduced corneal curvature can lead to hyperopia, and a hazy corneal limbus and arcus lipoides may develop at an early age	HP:0007720	IAO:0000115	nl	Cornea plana is an abnormally flat shape of the cornea such that the normal protrusion of the cornea from the sclera is missing. The reduced corneal curvature can lead to hyperopia, and a hazy corneal limbus and arcus lipoides may develop at an early age	NOT_TRANSLATED			
en	Presence of multiple dilatations (sac-like outpouchings) in the blood vessels of the conjunctiva	HP:0007721	IAO:0000115	nl	Presence of multiple dilatations (sac-like outpouchings) in the blood vessels of the conjunctiva	NOT_TRANSLATED			
en	Atrophy (loss or wasting) of the retinal pigment epithelium observed on fundoscopy or fundus imaging	HP:0007722	IAO:0000115	nl	Atrophy (loss or wasting) of the retinal pigment epithelium observed on fundoscopy or fundus imaging	NOT_TRANSLATED			
en	Lack of transparency of the corneal epithelium	HP:0007727	IAO:0000115	nl	Lack of transparency of the corneal epithelium	NOT_TRANSLATED			
