source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0040289	Cyclic neutropenia	rdfs:label	Neutropenia cíclica	OFFICIAL
en	es	HP:0040290	Abnormality of skeletal muscles	rdfs:label	Anomalía de los músculos esqueléticos	OFFICIAL
en	es	HP:0040303	Decreased serum iron	rdfs:label	Disminución del hierro sérico	OFFICIAL
en	es	HP:0040311	Symetrical distal arthritis	rdfs:label	Artritis distal simétrica	OFFICIAL
en	es	HP:0040323	Erythema of the eyelids	rdfs:label	Eritema de los párpados	OFFICIAL
en	es	HP:0041053	Fractured head	rdfs:label	Fractura de cabeza	OFFICIAL
en	es	HP:0041063	Chronic decreased cirulating IgG2	rdfs:label	Disminución crónica de IgG2 circulante	OFFICIAL
en	es	HP:0041064	Fractured knee	rdfs:label	Fractura de rodilla	OFFICIAL
en	es	HP:0041090	obsolete Avulsion fractured pelvic region of trunk	rdfs:label	obsoleto Avulsión región pélvica fracturada del tronco	OFFICIAL
en	es	HP:0041154	Fractured elbow joint	rdfs:label	Fractura de la articulación del codo	OFFICIAL
en	es	HP:0041161	obsolete Fractured pelvic region of trunk	rdfs:label	obsoleto Región pélvica fracturada del tronco	OFFICIAL
en	es	HP:0041162	Fractured foot bone	rdfs:label	Fractura de hueso de pie	OFFICIAL
en	es	HP:0041174	Fractured distal phalanx of manus	rdfs:label	Fractura de falange distal de la mano	OFFICIAL
en	es	HP:0041225	Fractured metacarpal bone of digit 1	rdfs:label	Fractura de hueso metacarpiano del primer dedo	OFFICIAL
en	es	HP:0041232	Fractured skeleton of manual acropodium	rdfs:label	Fractura de las falanges distales de la mano	OFFICIAL
en	es	HP:0041236	Fractured middle phalanx of manus	rdfs:label	Fractura de falange media de la mano	OFFICIAL
en	es	HP:0041239	Fractured manual digit 1 phalanx	rdfs:label	Fractura de falange del primer dedo de la mano	OFFICIAL
en	es	HP:0041241	Fractured phalanx of manus	rdfs:label	Fractura de falange de la mano	OFFICIAL
en	es	HP:0041243	Fractured proximal phalanx of manus	rdfs:label	Fractura de falange proximal de la mano	OFFICIAL
en	es	HP:0045007	Abnormality of the substantia nigra	rdfs:label	Anomalía de la sustancia negra	OFFICIAL
en	es	HP:0045009	Abnormal morphology of the radius	rdfs:label	Morfología anormal del radio	OFFICIAL
en	es	HP:0045010	Abnormality of peripheral nerves	rdfs:label	Anomalía de los nervios periféricos	OFFICIAL
en	es	HP:0045026	Abnormality of the mediastinum	rdfs:label	Anomalía del mediastino	OFFICIAL
en	es	HP:0045034	Elevated urinary aminoisobutyric acid	rdfs:label	Ácido aminoisobutírico urinario elevado	OFFICIAL
en	es	HP:0045040	Abnormal lactate dehydrogenase activity	rdfs:label	Actividad anormal de lactato deshidrogenasa	OFFICIAL
en	es	HP:0045041	Reduced lactate dehydrogenase B level	rdfs:label	Nivel reducido de lactato deshidrogenasa B	OFFICIAL
en	es	HP:0045042	Decreased serum complement C4	rdfs:label	Disminución del complemento sérico C4	OFFICIAL
en	es	HP:0045043	Decreased serum complement C4a	rdfs:label	Disminución del complemento sérico C4a	OFFICIAL
en	es	HP:0045044	Decreased serum complement C4b	rdfs:label	Disminución del complemento sérico C4b	OFFICIAL
en	es	HP:0045045	Elevated plasma acylcarnitine levels	rdfs:label	Niveles elevados de acilcarnitina en plasma	OFFICIAL
en	es	HP:0045046	Reduced insulin like growth factor binding protein acid labile subunit level	rdfs:label	Nivel reducido de subunidad lábil ácida de proteína ILGF	OFFICIAL
en	es	HP:0045056	Abnormal levels of alpha-fetoprotein	rdfs:label	Niveles anormales de alfa-fetoproteína	OFFICIAL
en	es	HP:0045057	Decreased levels of alpha-fetoprotein	rdfs:label	Disminución de los niveles de alfa-fetoproteína	OFFICIAL
en	es	HP:0045080	Decreased proportion of CD3-positive T cells	rdfs:label	Disminución de la proporción de células T CD3 positivas	OFFICIAL
en	es	HP:0100016	Abnormality of mesentery morphology	rdfs:label	Anomalía del mesenterio	OFFICIAL
en	es	HP:0100245	Desmoid tumors	rdfs:label	Tumores desmoides	OFFICIAL
en	es	HP:0100291	Abnormality of central somatosensory evoked potentials	rdfs:label	Alteración en potenciales evocados somatosensoriales centrales	OFFICIAL
en	es	HP:0100293	Muscle fiber hypertrophy	rdfs:label	Hipertrofia de la fibra muscular	OFFICIAL
en	es	HP:0100320	Rosenthal fibres	rdfs:label	Fibras de Rosenthal	OFFICIAL
en	es	HP:0100321	Abnormality of the dentate nucleus	rdfs:label	Anomalía del núcleo dentado	OFFICIAL
en	es	HP:0100335	Non-midline cleft lip	rdfs:label	Hendidura no central del labio	OFFICIAL
en	es	HP:0100360	Contractures of the joints of the upper limbs	rdfs:label	Contracturas de las articulaciones de los miembros superiores	OFFICIAL
en	es	HP:0100492	Joint contractures involving the joints of the feet	rdfs:label	Contracturas en las articulaciones que involucran las articulaciones de los pies	OFFICIAL
en	es	HP:0100502	Vitamin B12 deficiency	rdfs:label	Deficiencia de vitamina b12	OFFICIAL
en	es	HP:0100503	Low levels of vitamin B1	rdfs:label	Deficiencia de vitamina b1	OFFICIAL
en	es	HP:0100504	Low levels of vitamin B2	rdfs:label	Deficiencia de vitamina b2	OFFICIAL
en	es	HP:0100505	Low levels of vitamin B5	rdfs:label	Deficiencia de vitamina b5	OFFICIAL
en	es	HP:0100506	Low levels of vitamin B8	rdfs:label	Deficiencia de vitamina b8	OFFICIAL
en	es	HP:0100510	Low levels of vitamin C	rdfs:label	Deficiencia de vitamina c	OFFICIAL
en	es	HP:0100512	Low levels of vitamin D	rdfs:label	Deficiencia de vitamina d	OFFICIAL
en	es	HP:0100513	Low levels of vitamin E	rdfs:label	Deficiencia de vitamina e	OFFICIAL
en	es	HP:0100514	Abnormality of vitamin E metabolism	rdfs:label	Anomalía del metabolismo de la vitamina e	OFFICIAL
en	es	HP:0100530	Abnormal calcium-phosphate regulating hormone level	rdfs:label	Anomalía del metabolismo del calcio-fosfato	OFFICIAL
en	es	HP:0100536	Abnormality of the fascia	rdfs:label	Anomalía de la fascia	OFFICIAL
en	es	HP:0100547	Abnormality of forebrain morphology	rdfs:label	Alteración en la morfología del cerebro anterior o proencéfalo	OFFICIAL
en	es	HP:0100586	Aseptic leukocyturia	rdfs:label	Leucocituria aséptica	OFFICIAL
en	es	HP:0100587	Abnormality of the preputium	rdfs:label	Anomalía del prepucio	OFFICIAL
en	es	HP:0100622	Maternal seizures	rdfs:label	Convulsiones maternas	OFFICIAL
en	es	HP:0100623	Abnormality of corpus cavernosum	rdfs:label	Anomalía del cuerpo cavernoso	OFFICIAL
en	es	HP:0100639	Erectile abnormalities	rdfs:label	Anomalías en la erección	OFFICIAL
en	es	HP:0100659	Abnormality of the cerebral vasculature	rdfs:label	Anomalía de la vasculatura cerebral	OFFICIAL
en	es	HP:0100670	Rough bone trabeculation	rdfs:label	Hueso trabecular irregular	OFFICIAL
en	es	HP:0100698	Subcutaneous neurofibromas	rdfs:label	Neurofibromas subcutáneos	OFFICIAL
en	es	HP:0100705	Abnormality of the glial cells	rdfs:label	Anomalía de las células gliales	OFFICIAL
en	es	HP:0100706	Abnormality of the oligodendroglia	rdfs:label	Anomalía del oligodendroglía	OFFICIAL
en	es	HP:0100707	Abnormality of the astrocytes	rdfs:label	Anomalía de los astrocitos	OFFICIAL
en	es	HP:0100708	Abnormality of the microglia	rdfs:label	Anomalía de la microglía	OFFICIAL
en	es	HP:0100711	Abnormality of the thoracic spine	rdfs:label	Anomalía de la columna torácica	OFFICIAL
en	es	HP:0100712	Abnormality of the lumbar spine	rdfs:label	Anomalía de la columna lumbar	OFFICIAL
en	es	HP:0100717	Abnormality of the cementum	rdfs:label	Anomalía del cemento dental	OFFICIAL
en	es	HP:0100734	Abnormality of vertebral epiphysis morphology	rdfs:label	Anomalía de las epífisis vertebrales	OFFICIAL
en	es	HP:0100767	Abnormality of the placenta	rdfs:label	Anomalía de la placenta	OFFICIAL
en	es	HP:0100781	Abnormality of the sacroiliac joint	rdfs:label	Anomalía de la articulación sacroilíaca	OFFICIAL
en	es	HP:0100803	Abnormality of the periungual region	rdfs:label	Anomalía de la región periungueal	OFFICIAL
en	es	HP:0100827	Lymphocytosis	rdfs:label	Linfocitosis	OFFICIAL
en	es	HP:0100828	Increased T cell count	rdfs:label	Aumento en el número de células T	OFFICIAL
en	es	HP:0100851	Abnormal emotion/affect behavior	rdfs:label	Comportamiento emotivo/afectivo anormal	OFFICIAL
en	es	HP:0100852	Abnormal fear/anxiety-related behavior	rdfs:label	Comportamiento ansioso/temeroso anormal	OFFICIAL
en	es	HP:0100871	Abnormality of the palm	rdfs:label	Anomalía de la palma de la mano	OFFICIAL
en	es	HP:0100889	Abnormality of the ductus choledochus	rdfs:label	Anomalía del colédoco	OFFICIAL
en	es	HP:0100950	Decreased activity of 3-hydroxyacyl-CoA dehydrogenase	rdfs:label	Deficiencia de cadena larga 3 hidroxiacil coa deshidrogenasa	OFFICIAL
en	es	HP:0100960	Asymmetric ventricles	rdfs:label	Ventrículos cerebrales asimétricos	OFFICIAL
en	es	HP:0100962	Shyness	rdfs:label	Timidez	OFFICIAL
en	es	HP:0200000	Dysharmonic bone age	rdfs:label	Edad ósea disarmónica	OFFICIAL
en	es	HP:0200095	Anterior open bite	rdfs:label	Mordida abierta anterior	OFFICIAL
en	es	HP:0410000	Abnormality of vomer	rdfs:label	Anomalía de vomer	OFFICIAL
en	es	HP:0410003	Cleft maxillary alveolus	rdfs:label	Paladar primario fisurado	OFFICIAL
en	es	HP:0410007	Abnormality of cartilage morphology	rdfs:label	Anomalía de la morfología del cartílago	OFFICIAL
en	es	HP:0410014	Abnormality of ganglion	rdfs:label	Anomalía del ganglio nervioso	OFFICIAL
en	es	HP:0410015	Abnormality of ganglion of peripheral nervous system	rdfs:label	Anomalía del ganglio del sistema nervioso periférico	OFFICIAL
en	es	HP:0410016	Abnormality of cranial ganglion	rdfs:label	Anomalía del ganglio craneal	OFFICIAL
en	es	HP:0410026	Abnormality of the periodontium	rdfs:label	Anomalía del periodontio	OFFICIAL
en	es	HP:0410032	Cleft of uvula	rdfs:label	Hendidura de la úvula	OFFICIAL
en	es	HP:0410049	Abnormality of radial ray	rdfs:label	Anomalía del rayo radial	OFFICIAL
en	es	HP:0410053	Increased level of GABA in serum	rdfs:label	Aumento del nivel de GABA en suero	OFFICIAL
en	es	HP:0410054	Decreased level of GABA in serum	rdfs:label	Disminución del nivel de GABA en el suero	OFFICIAL
en	es	HP:0410056	Decreased level of erythritol in CSF	rdfs:label	Disminución del nivel de eritritol en el líquido cefalorraquídeo	OFFICIAL
en	es	HP:0410058	Increased level of D-threitol in CSF	rdfs:label	Aumento del nivel de D-treitol en el LCR	OFFICIAL
en	es	HP:0410068	Increased level of L-glutamic acid in blood	rdfs:label	Aumento del nivel de ácido L-glutámico en la sangre	OFFICIAL
en	es	HP:0410071	Increased level of ribitol in CSF	rdfs:label	Aumento del nivel de ribitol en LCR	OFFICIAL
en	es	HP:0410073	Increased level of ribose in CSF	rdfs:label	Aumento del nivel de ribosa en LCR	OFFICIAL
en	es	HP:0410075	Increased level of xylitol in CSF	rdfs:label	Aumento del nivel de xilitol en LCR	OFFICIAL
en	es	HP:0410144	Abnormal biotinidase activity	rdfs:label	Actividad anormal de biotinidasa	OFFICIAL
en	es	HP:0410145	Decreased biotinidase activity	rdfs:label	Disminución de la actividad biotinidasa	OFFICIAL
en	es	HP:0410146	Increased biotinidase activity	rdfs:label	Aumento de la actividad biotinidasa	OFFICIAL
en	es	HP:0410158	Increased level of O-phosphoethanolamine in urine	rdfs:label	Aumento del nivel de O-fosfoetanolamina en la orina	OFFICIAL
en	es	HP:0410167	Abnormality of the chest musculature	rdfs:label	Anomalía de la musculatura del tórax	OFFICIAL
en	es	HP:0410169	Abnormality of the shoulder musculature	rdfs:label	Anomalía de la musculatura del hombro	OFFICIAL
en	es	HP:0410173	Increased troponin I level in blood	rdfs:label	Aumento del nivel de troponina I en la sangre	OFFICIAL
en	es	HP:0410174	Increased troponin T level in blood	rdfs:label	Aumento del nivel de troponina T en la sangre	OFFICIAL
en	es	HP:0410176	Abnormal glucose-6-phosphate dehydrogenase level	rdfs:label	Nivel anormal de glucosa-6-fosfato deshidrogenasa	OFFICIAL
en	es	HP:0410192	Abnormal uridine diphosphate glucose-4-epimerase activity	rdfs:label	Actividad anormal de uridina difosfato glucosa-4-epimerasa	OFFICIAL
en	es	HP:0410193	Abnormal uridine diphosphate glucose-4-epimerase activity in plasma	rdfs:label	Actividad anormal de uridina difosfato glucosa-4-epimerasa en plasma	OFFICIAL
en	es	HP:0410194	Increased uridine diphosphate glucose-4-epimerase activity in plasma	rdfs:label	Aumento de la actividad uridina difosfato glucosa-4-epimerasa en plasma	OFFICIAL
en	es	HP:0410195	Decreased uridine diphosphate glucose-4-epimerase activity in plasma	rdfs:label	Disminución de la actividad uridina difosfato glucosa-4-epimerasa en plasma	OFFICIAL
en	es	HP:0410196	Abnormal uridine diphosphate glucose-4-epimerase activity in red blood cells	rdfs:label	Actividad anormal de uridina difosfato glucosa-4-epimerasa en glóbulos rojos	OFFICIAL
en	es	HP:0410197	Increased uridine diphosphate glucose-4-epimerase activity in red blood cells	rdfs:label	Aumento de la actividad uridina difosfato glucosa-4-epimerasa en los glóbulos rojos	OFFICIAL
en	es	HP:0410198	Decreased uridine diphosphate glucose-4-epimerase activity in red blood cells	rdfs:label	Disminución de la actividad de la uridina difosfato glucosa-4-epimerasa en los glóbulos rojos	OFFICIAL
en	es	HP:0410205	Abnormal circulating nicotinurate level	rdfs:label	Nivel alterado de nicotinato circulante	OFFICIAL
en	es	HP:0410240	Abnormal IgA level	rdfs:label	Nivel de IgA anormal	OFFICIAL
en	es	HP:0410241	Abnormal IgE level	rdfs:label	Nivel de IgE anormal	OFFICIAL
en	es	HP:0410242	Abnormal IgG level	rdfs:label	Nivel de IgG anormal	OFFICIAL
en	es	HP:0410243	Abnormal IgM level	rdfs:label	Nivel de IgM anormal	OFFICIAL
en	es	HP:0410244	Abnormal IgD level	rdfs:label	Nivel de IgD anormal	OFFICIAL
en	es	HP:0410245	Decreased circulating total IgD	rdfs:label	Disminución de IgD circulante total	OFFICIAL
en	es	HP:0410246	Increased circulating IgD level	rdfs:label	Aumento del nivel de IgD	OFFICIAL
en	es	HP:0410251	Abnormal L-selectin shedding	rdfs:label	Eliminación anormal de la selectina L	OFFICIAL
en	es	HP:0410252	Chronic neutropenia	rdfs:label	Neutropenia crónica	OFFICIAL
en	es	HP:0410253	Chronic neutropenia in myeloid maturation arrest in bone marrow	rdfs:label	Neutropenia crónica por detención de la maduración mieloide en médula ósea	OFFICIAL
en	es	HP:0410255	Transient neutropenia	rdfs:label	Neutropenia transitoria	OFFICIAL
en	es	HP:0410282	Abnormal circulating amylase level	rdfs:label	Nivel anormal de amilasa circulante	OFFICIAL
en	es	HP:0410300	Complete or near-complete absence of specific antibody response to pneumococcus vaccine	rdfs:label	Ausencia completa o casi completa de la respuesta de anticuerpos específicos a la vacuna contra el neumococo	OFFICIAL
en	es	HP:0410301	Partial absence of specific antibody response to pneumococcus vaccine	rdfs:label	Ausencia parcial de respuesta de anticuerpos específicos a la vacuna contra el neumococo	OFFICIAL
en	es	HP:0410316	Abnormal urinary 3-methylhistidine concentration	rdfs:label	Concentración anormal de 3-metilhistidina en orina	OFFICIAL
en	es	HP:0410325	House dust mite allergy	rdfs:label	Alergia a los ácaros del polvo doméstico	OFFICIAL
en	es	HP:0410349	Decreased glycosyltransferase O-Fucosylpeptide 3-Beta-N-Acetylglucosaminyltransferase activity	rdfs:label	Disminución de la actividad de la glicosiltransferasa O-fucosilpéptido 3-Beta-N-acetilglucosaminiltransferasa	OFFICIAL
en	es	HP:0410373	Abnormal proportion of naive CD4 T cells	rdfs:label	Proporción anormal de células T CD4 naive	OFFICIAL
en	es	HP:0410374	Abnormal proportion of naive CD8 T cells	rdfs:label	Proporción anormal de células T CD8 naive	OFFICIAL
en	es	HP:0410375	Elevated proportion of naive CD4 T cells	rdfs:label	Proporción elevada de células T CD4 naive	OFFICIAL
en	es	HP:0410376	Elevated proportion of naive CD8 T cells	rdfs:label	Proporción elevada de células T CD8 naive	OFFICIAL
en	es	HP:0410377	Reduced proportion of naive CD8 T cells	rdfs:label	Proporción reducida de células T CD8 naive	OFFICIAL
en	es	HP:0410378	Reduced proportion of naive CD4 T cells	rdfs:label	Proporción reducida de células T CD4 naive	OFFICIAL
en	es	HP:0410379	Abnormal proportion of CD4-positive, alpha-beta memory T cells	rdfs:label	Proporción anormal de células T con memoria alfa-beta positiva para CD4	OFFICIAL
en	es	HP:0410380	Abnormal proportion of CD8-positive, alpha-beta memory T cells	rdfs:label	Proporción anormal de células T con memoria alfa-beta positiva para CD8	OFFICIAL
en	es	HP:0410381	Abnormal proportion of central memory CD4-positive, alpha-beta T cells	rdfs:label	Proporción anormal de células T alfa-beta CD4 positivas de memoria central	OFFICIAL
en	es	HP:0410382	Abnormal proportion of effector memory CD4-positive, alpha-beta T cells	rdfs:label	Proporción anormal de células efectoras alfa-beta CD4-positivas de memoria efectora	OFFICIAL
en	es	HP:0410383	Abnormal proportion of effector memory CD8-positive, alpha-beta T cell	rdfs:label	Proporción anormal de memoria efectora CD8-positiva, células T alfa-beta	OFFICIAL
en	es	HP:0410384	Abnormal proportion of central memory CD8-positive, alpha-beta T cell	rdfs:label	Proporción anormal de células T alfa-beta CD8 positivas de memoria central	OFFICIAL
en	es	HP:0410385	Decreased proportion of CD8-positive, alpha-beta memory T cells	rdfs:label	Disminución de la proporción de células T con memoria alfa-beta positiva para CD8	OFFICIAL
en	es	HP:0410386	Decreased proportion of CD4-positive, alpha-beta memory T cells	rdfs:label	Disminución de la proporción de células T con memoria alfa-beta positiva para CD4	OFFICIAL
en	es	HP:0410387	Decreased proportion of effector memory CD4-positive, alpha-beta T cells	rdfs:label	Disminución de la proporción de memoria efectora CD4-positivo, células T alfa-beta	OFFICIAL
en	es	HP:0410388	Decreased proportion of central memory CD4-positive, alpha-beta T cells	rdfs:label	Disminución de la proporción de células T alfa-beta CD4 positivas de memoria central	OFFICIAL
en	es	HP:0410389	Decreased proportion of central memory CD8-positive, alpha-beta T cells	rdfs:label	Disminución de la proporción de células T alfa-beta CD8 positivas de memoria central	OFFICIAL
en	es	HP:0410390	Decreased proportion of effector memory CD8-positive, alpha-beta T cells	rdfs:label	Disminución de la proporción de memoria efectora CD8-positivo, alfa-beta T células	OFFICIAL
en	es	HP:0410391	Increased proportion of CD4-positive, alpha-beta memory T cells	rdfs:label	Aumento de la proporción de células T con memoria alfa-beta positiva para CD4	OFFICIAL
en	es	HP:0410392	Increased proportion of CD8-positive, alpha-beta memory T cells	rdfs:label	Aumento de la proporción de células T con memoria alfa-beta positiva para CD8	OFFICIAL
en	es	HP:0410393	Increased proportion of central memory CD4-positive, alpha-beta T cells	rdfs:label	Aumento de la proporción de células T alfa-beta CD4 positivas de memoria central	OFFICIAL
en	es	HP:0410394	Increased proportion of effector memory CD4-positive, alpha-beta T cells	rdfs:label	Aumento de la proporción de memoria efectora CD4-positiva, células T alfa-beta	OFFICIAL
en	es	HP:0410395	Increased proportion of effector memory CD8-positive, alpha-beta T cells	rdfs:label	Aumento de la proporción de memoria efectora CD8-positivo, células T alfa-beta	OFFICIAL
en	es	HP:0410396	Increased proportion of central memory CD8-positive, alpha-beta T cells	rdfs:label	Aumento de la proporción de células T alfa-beta CD8 positivas de memoria central	OFFICIAL
en	es	HP:0430000	Abnormality of the frontal bone	rdfs:label	Anomalía del hueso frontal	OFFICIAL
en	es	HP:0430002	Abnormality of the lacrimal bone	rdfs:label	Anomalía del hueso lagrimal	OFFICIAL
en	es	HP:0430003	Abnormality of the palatine bone	rdfs:label	Anomalía del hueso palatino	OFFICIAL
en	es	HP:0430005	Abnormality of ethmoid bone	rdfs:label	Anomalía del hueso etmoides	OFFICIAL
en	es	HP:0430015	Abnormality of musculature of pharynx	rdfs:label	Anomalía de la musculatura de la faringe	OFFICIAL
en	es	HP:0430026	Abnormality of the shape of the midface	rdfs:label	Anomalía de la forma de la región media de la cara	OFFICIAL
en	es	HP:0500012	Abnormality of gonadotropin-releasing hormone level	rdfs:label	Anomalía del nivel de la hormona liberadora de gonadotropina	OFFICIAL
en	es	HP:0500022	Abnormal serum dehydroepiandrosterone level	rdfs:label	Nivel anormal de deshidroepiandrosterona sérica	OFFICIAL
en	es	HP:0500159	Increased level of circulating aspartic acid	rdfs:label	Aumento del nivel de ácido aspártico	OFFICIAL
en	es	HP:0500161	Increased level of carnosine in blood	rdfs:label	Aumento del nivel de carnosina en sangre	OFFICIAL
en	es	HP:0500162	Decreased level of carnosine in blood	rdfs:label	Disminución del nivel de carnosina en sangre	OFFICIAL
en	es	HP:0500166	Abnormal circulating gastrin level	rdfs:label	Nivel de gastrina circulante anormal	OFFICIAL
en	es	HP:0500263	Abnormal helper T cell proportion	rdfs:label	Proporción anormal de linfocitos T colaboradores	OFFICIAL
en	es	HP:0500264	Increased helper T cell proportion	rdfs:label	Aumento de la proporción de células T colaboradoras	OFFICIAL
en	es	HP:0500265	Increased proportion of CD8-positive, alpha-beta TEMRA T cells	rdfs:label	Aumento de la proporción de células T alfa-beta TEMRA positivas para CD8	OFFICIAL
en	es	HP:0500266	Decreased proportion of CD8-positive, alpha-beta TEMRA T cells	rdfs:label	Disminución de la proporción de células T alfa-beta TEMRA positivas para CD8	OFFICIAL
en	es	HP:0500267	Abnormal proportion of CD4-positive helper T cells	rdfs:label	Proporción anormal de linfocitos T colaboradores CD4 positivos	OFFICIAL
en	es	HP:0500269	Abnormal proportion of gamma-delta T cells	rdfs:label	Proporción anormal de células T gamma-delta	OFFICIAL
en	es	HP:0500270	Increased proportion of gamma-delta T cells	rdfs:label	Aumento de la proporción de células T gamma-delta	OFFICIAL
en	es	HP:0500271	Decreased proportion of gamma-delta T cells	rdfs:label	Disminución de la proporción de células T gamma-delta	OFFICIAL
en	es	HP:0500272	Abnormal proportion of immature gamma-delta T cells	rdfs:label	Proporción anormal de células T gamma-delta inmaduras	OFFICIAL
en	es	HP:3000004	Abnormality of frontalis muscle belly	rdfs:label	Anomalía del músculo frontal	OFFICIAL
en	es	HP:3000013	Abnormality of platysma	rdfs:label	Anomalía del músculo cutáneo del cuello	OFFICIAL
en	es	HP:3000019	Abnormality of buccal mucosa	rdfs:label	Anomalía de la mucosa bucal	OFFICIAL
en	es	HP:3000021	Abnormality of buccal fat pad	rdfs:label	Anomalía de la almohadilla grasa bucal	OFFICIAL
en	es	HP:3000022	Abnormality of cartilage of external ear	rdfs:label	Anomalía del cartílago del oído externo	OFFICIAL
en	es	HP:3000030	Abnormality of bony orbit of skull	rdfs:label	Anomalía de la órbita ósea del cráneo	OFFICIAL
en	es	HP:3000033	Abnormality of nasopharyngeal adenoids	rdfs:label	Anomalía de las adenoides nasofaríngeas	OFFICIAL
en	es	HP:3000034	Abnormality of cartilage of nasal septum	rdfs:label	Anomalía del cartílago del tabique nasal	OFFICIAL
en	es	HP:3000036	Abnormality of head blood vessel	rdfs:label	Anomalía de los vasos sanguíneos de la cabeza	OFFICIAL
en	es	HP:3000037	Abnormality of neck blood vessel	rdfs:label	Anomalía de los vasos sanguíneos del cuello	OFFICIAL
en	es	HP:3000046	Abnormality of geniohyoid muscle	rdfs:label	Anomalía del músculo geniohioideo	OFFICIAL
en	es	HP:3000050	Abnormality of odontoid tissue	rdfs:label	Anomalía del tejido odontoideo	OFFICIAL
en	es	HP:3000051	Abnormality of hyoglossus muscle	rdfs:label	Anomalía del músculo hiogloso	OFFICIAL
en	es	HP:3000052	Abnormality of hyoid bone	rdfs:label	Anomalía del hueso hioides	OFFICIAL
en	es	HP:3000053	Abnormality of hypopharynx	rdfs:label	Anomalía de la hipofaringe	OFFICIAL
en	es	HP:3000054	Abnormality of inferior alveolar artery	rdfs:label	Anomalía de la arteria alveolar inferior	OFFICIAL
en	es	HP:3000060	Abnormality of infraorbital artery	rdfs:label	Anomalía de la arteria infraorbital	OFFICIAL
en	es	HP:3000079	Abnormality of mandibular symphysis	rdfs:label	Anomalía de la sínfisis mandibular	OFFICIAL
en	es	HP:4000034	Infection-ssociated lymphopenia	rdfs:label	Linfopenia asociada a infección	OFFICIAL
en	es	HP:4000039	Reduced proportion of mucosal-associated invariant T cells	rdfs:label	Proporción reducida de células T invariantes asociadas a la mucosa	OFFICIAL
en	es	HP:4000069	Preoccupation with unusual objects	rdfs:label	Preocupación por objetos inusuales	OFFICIAL
en	es	HP:4000070	Circumscribed interests	rdfs:label	Intereses circunscritos	OFFICIAL
en	es	HP:4000072	Abnormal verbal communicative behavior	rdfs:label	Comportamiento comunicativo verbal anormal	OFFICIAL
en	es	HP:4000074	Idiosyncratic language	rdfs:label	Lenguaje idiosincrásico	OFFICIAL
en	es	HP:4000075	Reduced production of facial expressions	rdfs:label	Disminución de las expresiones faciales	OFFICIAL
en	es	HP:4000076	Hand-leading gestures	rdfs:label	Gestos de dirección de la mano	OFFICIAL
en	es	HP:4000080	Lack of social initiations	rdfs:label	Falta de iniciaciones sociales	OFFICIAL
en	es	HP:4000081	Reduced use of typical gestures	rdfs:label	Disminución del uso de gestos típicos	OFFICIAL
en	es	HP:4000082	Reduced collaborative play	rdfs:label	Reducción del juego colaborativo	OFFICIAL
en	es	HP:4000083	Absence of interest in peers	rdfs:label	Ausencia de interés en los compañeros	OFFICIAL
en	es	HP:4000087	Abnormal facial expressions	rdfs:label	Expresiones faciales anormales	OFFICIAL
en	es	HP:4000088	Context-inappropriate facial expressions	rdfs:label	Expresiones faciales inapropiadas para el contexto	OFFICIAL
en	es	HP:4000089	Atypical facial expressions	rdfs:label	Expresiones faciales atípicas	OFFICIAL
en	es	HP:4000090	Abnormal communicative gestures	rdfs:label	Gestos comunicativos anormales	OFFICIAL
en	es	HP:4000127	Aggravated by sodium channel blocking agents	rdfs:label	Agravado por agentes bloqueadores de los canales de sodio	OFFICIAL
en	es	HP:4000128	Nitric oxide addiction	rdfs:label	Adicción al óxido nítrico	OFFICIAL
en	es	HP:4000132	Aggravated by phenytoin	rdfs:label	Agravado por fenitoína	OFFICIAL
en	es	HP:4000147	Abnormal portal artery morphology	rdfs:label	Morfología anormal de la porta	OFFICIAL
en	es	HP:4000148	Portal artery hyperplasia	rdfs:label	Hiperplasia de la porta	OFFICIAL
en	es	HP:4000151	History of recent cotralateral injury	rdfs:label	Historia de lesión contralateral reciente	OFFICIAL
en	es	HP:4000163	Decreased phytanoyl-CoA hydroxylase activity	rdfs:label	Disminución de la actividad de fitanoil-CoA hidroxilasa	OFFICIAL
en	es	HP:4000197	Reduced N-acetylgalactosamine-6-sulfate sulfatase in cultured fibroblasts	rdfs:label	Disminución de N-acetilgalactosamina-6-sulfato sulfatasa en fibroblastos cultivados	OFFICIAL
en	es	HP:4000198	Reduced acetylglucosamine-6-sulfate sulfatase activity in cultured fibroblasts	rdfs:label	Disminución de la actividad de acetilglucosamina-6-sulfato sulfatasa en fibroblastos cultivados	OFFICIAL
en	es	HP:4000202	Reduced alpha-N-acetylgalactosaminidase activity in cultured fibroblasts	rdfs:label	Disminución de la actividad de alfa-N-acetilgalactosaminidasa en fibroblastos cultivados	OFFICIAL
en	es	HP:4000205	Reduced beta-mannosidase activity in cultured fibroblasts	rdfs:label	Disminución de la actividad de la beta-manosidasa en fibroblastos cultivados.	OFFICIAL
en	es	HP:5000006	Anti-CV2/CRMP5 antibody	rdfs:label	Anticuerpo anti-CV2/CRMP5	OFFICIAL
en	es	HP:5000026	Anti-neurexin-3alpha antibody	rdfs:label	Anticuerpo anti-neurexina-3alfa	OFFICIAL
en	es	HP:5000041	Anti-CRMP5 antibody positivity	rdfs:label	Positividad de anticuerpos anti-CRMP5	OFFICIAL
