source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	comment	translation_date
en	Neurofibrillary tangles	HP:0002185	rdfs:label	it	Grovigli neurofibrillari	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Apraxia	HP:0002186	rdfs:label	it	Aprassia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Profound intellectual disability	HP:0002187	rdfs:label	it	Disabilità intellettiva profonda	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed CNS myelination	HP:0002188	rdfs:label	it	Ritardo nella mielinizzazione del SNC	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Choroid plexus cyst	HP:0002190	rdfs:label	it	Cisti del plesso corioideo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Progressive spasticity	HP:0002191	rdfs:label	it	Spasticità progressiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pseudobulbar affect	HP:0002193	rdfs:label	it	Affetto pseudobulbare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed gross motor development	HP:0002194	rdfs:label	it	Ritardo nello sviluppo della motricità lorda	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Myelopathy	HP:0002196	rdfs:label	it	Mielopatia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Generalized-onset seizure	HP:0002197	rdfs:label	it	Crisi epilettica generalizzata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Dilated fourth ventricle	HP:0002198	rdfs:label	it	Quarto ventricolo dilatato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypocalcemic seizures	HP:0002199	rdfs:label	it	Crisi ipocalcemiche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pleural effusion	HP:0002202	rdfs:label	it	Versamento pleurico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Recurrent respiratory infections	HP:0002205	rdfs:label	it	Infezioni respiratorie ricorrenti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pulmonary fibrosis	HP:0002206	rdfs:label	it	Fibrosi polmonare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Coarse hair	HP:0002208	rdfs:label	it	Capelli ruvidi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Sparse scalp hair	HP:0002209	rdfs:label	it	Capelli radi del cuoio capelluto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Curly hair	HP:0002212	rdfs:label	it	Capelli ricci	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Fine hair	HP:0002213	rdfs:label	it	Capelli fini	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Premature graying of hair	HP:0002216	rdfs:label	it	Ingrigimento precoce dei capelli	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Slow-growing hair	HP:0002217	rdfs:label	it	Capelli a crescita lenta	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Absent eyebrow	HP:0002223	rdfs:label	it	Sopracciglio assente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	White eyebrow	HP:0002226	rdfs:label	it	Sopracciglio bianco	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	White eyelashes	HP:0002227	rdfs:label	it	Ciglia bianche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Generalized hirsutism	HP:0002230	rdfs:label	it	Irsutismo generalizzato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Frontal upsweep of hair	HP:0002236	rdfs:label	it	Capelli frontali a spazzola	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gastrointestinal hemorrhage	HP:0002239	rdfs:label	it	Emorragia gastrointestinale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Hepatomegaly	HP:0002240	rdfs:label	it	Epatomegalia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Protein-losing enteropathy	HP:0002243	rdfs:label	it	Enteropatia da perdita di proteine	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Meckel diverticulum	HP:0002245	rdfs:label	it	Diverticolo di Meckel	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Duodenal atresia	HP:0002247	rdfs:label	it	Atresia duodenale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aganglionic megacolon	HP:0002251	rdfs:label	it	Megacolon agangliare	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Colonic diverticula	HP:0002253	rdfs:label	it	Diverticolosi del colon	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Intermittent diarrhea	HP:0002254	rdfs:label	it	Diarrea intermittente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Exaggerated cupid's bow	HP:0002263	rdfs:label	it	Arco di cupido esagerato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Large fleshy ears	HP:0002265	rdfs:label	it	Orecchie grandi e carnose	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Focal clonic seizure	HP:0002266	rdfs:label	it	Crisi focale clonica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Exaggerated startle response	HP:0002267	rdfs:label	it	Risposta esagerata allo spavento	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Tetraparesis	HP:0002273	rdfs:label	it	Tetraparesi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	obsolete Poor motor coordination	HP:0002275	rdfs:label	it	Scarsa coordinazione motoria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Enlarged cisterna magna	HP:0002280	rdfs:label	it	Cisterna magna allargata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gray matter heterotopia	HP:0002282	rdfs:label	it	Eterotopia della materia grigia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Global brain atrophy	HP:0002283	rdfs:label	it	Atrofia cerebrale globale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Fair hair	HP:0002286	rdfs:label	it	Capelli chiari	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Progressive alopecia	HP:0002287	rdfs:label	it	Alopecia progressiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Red hair	HP:0002297	rdfs:label	it	Capelli rossi	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Brittle hair	HP:0002299	rdfs:label	it	Capelli fragili	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Mutism	HP:0002300	rdfs:label	it	Mutismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hemiplegia	HP:0002301	rdfs:label	it	Emiplegia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Akinesia	HP:0002304	rdfs:label	it	Acinesia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Athetosis	HP:0002305	rdfs:label	it	Atetosi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Drooling	HP:0002307	rdfs:label	it	Sbavatura	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Chiari malformation	HP:0002308	rdfs:label	it	Malformazione di Chiari	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Orofacial dyskinesia	HP:0002310	rdfs:label	it	Discinesia orofacciale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Incoordination	HP:0002311	rdfs:label	it	Incoordinazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Clumsiness	HP:0002312	rdfs:label	it	Goffaggine	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Spastic paraparesis	HP:0002313	rdfs:label	it	Paraparesi spastica	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Headache	HP:0002315	rdfs:label	it	Cefalea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Unsteady gait	HP:0002317	rdfs:label	it	Andatura instabile	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Vertigo	HP:0002321	rdfs:label	it	Vertigini	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Resting tremor	HP:0002322	rdfs:label	it	Tremore a riposo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hydranencephaly	HP:0002324	rdfs:label	it	Idranencefalia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Transient ischemic attack	HP:0002326	rdfs:label	it	Attacco ischemico transitorio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Drowsiness	HP:0002329	rdfs:label	it	Sonnolenza	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Motor deterioration	HP:0002333	rdfs:label	it	Deterioramento motorio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Agenesis of cerebellar vermis	HP:0002335	rdfs:label	it	Agenesia del verme cerebellare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Caudate atrophy	HP:0002340	rdfs:label	it	Atrofia del caudato	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Moderate intellectual disability	HP:0002342	rdfs:label	it	Disabilità intellettiva moderata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Normal pressure hydrocephalus	HP:0002343	rdfs:label	it	Idrocefalo normoteso	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Progressive neurologic deterioration	HP:0002344	rdfs:label	it	Deterioramento neurologico progressivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Action tremor	HP:0002345	rdfs:label	it	Tremore d'azione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Head tremor	HP:0002346	rdfs:label	it	Tremore della testa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Focal aware seizure	HP:0002349	rdfs:label	it	Crisi epilettica focale consapevole	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cerebellar cyst	HP:0002350	rdfs:label	it	Cisti cerebellare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Leukoencephalopathy	HP:0002352	rdfs:label	it	Leucoencefalopatia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	EEG abnormality	HP:0002353	rdfs:label	it	Anomalia dell'EEG	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Memory impairment	HP:0002354	rdfs:label	it	Disturbo della memoria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	obsolete Difficulty walking	HP:0002355	rdfs:label	it	Difficoltà a camminare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Writer's cramp	HP:0002356	rdfs:label	it	Crampo dello scrivano	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Frequent falls	HP:0002359	rdfs:label	it	Cadute frequenti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Sleep disturbance	HP:0002360	rdfs:label	it	Anomalia del sonno	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Psychomotor deterioration	HP:0002361	rdfs:label	it	Deterioramento psicomotorio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Shuffling gait	HP:0002362	rdfs:label	it	Andatura irregolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal brainstem morphology	HP:0002363	rdfs:label	it	Morfologia anomala del tronco encefalico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplasia of the brainstem	HP:0002365	rdfs:label	it	Ipoplasia del tronco encefalico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Visual hallucination	HP:0002367	rdfs:label	it	Allucinazione visiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	obsolete Poor coordination	HP:0002370	rdfs:label	it	Scarsa coordinazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Loss of speech	HP:0002371	rdfs:label	it	Perdita del linguaggio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Normal interictal EEG	HP:0002372	rdfs:label	it	EEG interictale normale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Febrile seizure (within the age range of 3 months to 6 years)	HP:0002373	rdfs:label	it	Crisi febbrile (nell'intervallo di età compreso tra 3 mesi e 6 anni)	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypokinesia	HP:0002375	rdfs:label	it	Ipocinesia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Developmental regression	HP:0002376	rdfs:label	it	Regressione dello sviluppo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hand tremor	HP:0002378	rdfs:label	it	Tremore della mano	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Fasciculations	HP:0002380	rdfs:label	it	Fascicolazioni	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aphasia	HP:0002381	rdfs:label	it	Afasia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Infectious encephalitis	HP:0002383	rdfs:label	it	Encefalite infettiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Focal impaired awareness seizure	HP:0002384	rdfs:label	it	Crisi focale di scarsa consapevolezza	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Paraparesis	HP:0002385	rdfs:label	it	Paraparesi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cavum septum pellucidum	HP:0002389	rdfs:label	it	Cavum septum pellucidum	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	EEG with polyspike wave complexes	HP:0002392	rdfs:label	it	EEG con complessi di onde polisporiche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Lower limb hyperreflexia	HP:0002395	rdfs:label	it	Iperreflessia degli arti inferiori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cogwheel rigidity	HP:0002396	rdfs:label	it	Rigidità delle ruote dentate	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Positive Romberg sign	HP:0002403	rdfs:label	it	Segno di Romberg positivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Limb dysmetria	HP:0002406	rdfs:label	it	Dismetria degli arti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aqueductal stenosis	HP:0002410	rdfs:label	it	Stenosi acqueduttale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Myokymia	HP:0002411	rdfs:label	it	Miochimia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Leukodystrophy	HP:0002415	rdfs:label	it	Leucodistrofia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal midbrain morphology	HP:0002418	rdfs:label	it	Morfologia anomala del mesencefalo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Molar tooth sign on MRI	HP:0002419	rdfs:label	it	Segno dei denti molari alla risonanza magnetica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Poor head control	HP:0002421	rdfs:label	it	Scarso controllo della testa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Long-tract sign	HP:0002423	rdfs:label	it	Segni dei tratti lunghi	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Anarthria	HP:0002425	rdfs:label	it	Anartria	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Expressive aphasia	HP:0002427	rdfs:label	it	Afasia espressiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Meningocele	HP:0002435	rdfs:label	it	Meningocele	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Dyscalculia	HP:0002442	rdfs:label	it	Discalculia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Hypothalamic hamartoma	HP:0002444	rdfs:label	it	Amartoma ipotalamico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Tetraplegia	HP:0002445	rdfs:label	it	Tetraplegia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Progressive encephalopathy	HP:0002448	rdfs:label	it	Encefalopatia progressiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Limb dystonia	HP:0002451	rdfs:label	it	Distonia degli arti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Eye of the tiger anomaly of globus pallidus	HP:0002454	rdfs:label	it	Segno dell'occhio di tigre (globus pallidus)	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Distal muscle weakness	HP:0002460	rdfs:label	it	Debolezza muscolare distale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Language impairment	HP:0002463	rdfs:label	it	Disturbo del linguaggio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Poor speech	HP:0002465	rdfs:label	it	Linguaggio insufficiente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Nonprogressive cerebellar ataxia	HP:0002470	rdfs:label	it	Atassia cerebellare non progressiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Expressive language delay	HP:0002474	rdfs:label	it	Ritardo del linguaggio espressivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Myelomeningocele	HP:0002475	rdfs:label	it	Mielomeningocele	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Myotonia	HP:0002486	rdfs:label	it	Miotonia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hyperkinetic movements	HP:0002487	rdfs:label	it	Movimenti ipercinetici	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased CSF lactate	HP:0002490	rdfs:label	it	Aumento del lattato nel liquor	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Upper motor neuron dysfunction	HP:0002493	rdfs:label	it	Disfunzione del motoneurone superiore	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal rapid eye movement sleep	HP:0002494	rdfs:label	it	Sonno anormale con movimento rapido degli occhi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Impaired vibratory sensation	HP:0002495	rdfs:label	it	Sensazione vibratoria alterata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Spastic ataxia	HP:0002497	rdfs:label	it	Atassia spastica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal cerebral white matter morphology	HP:0002500	rdfs:label	it	Morfologia anormale della sostanza bianca cerebrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Spinocerebellar tract degeneration	HP:0002503	rdfs:label	it	Degenerazione del tratto spinocerebellare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Loss of ambulation	HP:0002505	rdfs:label	it	Perdita della deambulazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Diffuse cerebral atrophy	HP:0002506	rdfs:label	it	Atrofia cerebrale diffusa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Semilobar holoprosencephaly	HP:0002507	rdfs:label	it	Oloprosencefalia semilobare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Limb hypertonia	HP:0002509	rdfs:label	it	Ipertonia degli arti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Spastic tetraplegia	HP:0002510	rdfs:label	it	Tetraplegia spastica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Alzheimer disease	HP:0002511	rdfs:label	it	Malattia di Alzheimer	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Cerebral calcification	HP:0002514	rdfs:label	it	Calcificazione cerebrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Waddling gait	HP:0002515	rdfs:label	it	Andatura ondeggiante	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased intracranial pressure	HP:0002516	rdfs:label	it	Aumento della pressione intracranica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal periventricular white matter morphology	HP:0002518	rdfs:label	it	Morfologia anomala della sostanza bianca periventricolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypsarrhythmia	HP:0002521	rdfs:label	it	Ipsaritmia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Areflexia of lower limbs	HP:0002522	rdfs:label	it	Areflessia degli arti inferiori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Falls	HP:0002527	rdfs:label	it	Cadute	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Neuronal loss in central nervous system	HP:0002529	rdfs:label	it	Perdita di neuroni nel sistema nervoso centrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Axial dystonia	HP:0002530	rdfs:label	it	Distonia assiale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal cortical gyration	HP:0002536	rdfs:label	it	Anomalia della rotazione corticale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal cerebral cortex morphology	HP:0002538	rdfs:label	it	Morfologia anomala della corteccia cerebrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cortical dysplasia	HP:0002539	rdfs:label	it	Displasia corticale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Inability to walk	HP:0002540	rdfs:label	it	Incapacità di camminare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retrocollis	HP:0002544	rdfs:label	it	Retrocollis	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Parkinsonism with favorable response to dopaminergic medication	HP:0002548	rdfs:label	it	Parkinsonismo con risposta favorevole ai farmaci dopaminergici	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Highly arched eyebrow	HP:0002553	rdfs:label	it	Sopracciglio molto arcuato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplastic nipples	HP:0002557	rdfs:label	it	Capezzoli ipoplasici	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Supernumerary nipple	HP:0002558	rdfs:label	it	Capezzolo soprannumerario	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Absent nipple	HP:0002561	rdfs:label	it	Assenza del capezzolo	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Low-set nipples	HP:0002562	rdfs:label	it	Capezzoli poco pronunciati	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Intestinal malrotation	HP:0002566	rdfs:label	it	Malrotazione intestinale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Steatorrhea	HP:0002570	rdfs:label	it	Steatorrea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Episodic vomiting	HP:0002572	rdfs:label	it	Vomito episodico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hematochezia	HP:0002573	rdfs:label	it	Ematochezia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Tracheoesophageal fistula	HP:0002575	rdfs:label	it	Fistola tracheo-esofagea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gastroparesis	HP:0002578	rdfs:label	it	Gastroparesi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gastrointestinal dysmotility	HP:0002579	rdfs:label	it	Dismotilità gastrointestinale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Volvulus	HP:0002580	rdfs:label	it	Volvolo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Colitis	HP:0002583	rdfs:label	it	Colite	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Peritonitis	HP:0002586	rdfs:label	it	Peritonite	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Duodenal ulcer	HP:0002588	rdfs:label	it	Ulcera duodenale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gastrointestinal atresia	HP:0002589	rdfs:label	it	Atresia gastrointestinale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Paralytic ileus	HP:0002590	rdfs:label	it	Ileo paralitico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Polyphagia	HP:0002591	rdfs:label	it	Polifagia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Intestinal lymphangiectasia	HP:0002593	rdfs:label	it	Linfangectasia intestinale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Head titubation	HP:0002599	rdfs:label	it	Titubazione della testa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hyporeflexia of lower limbs	HP:0002600	rdfs:label	it	Iporeflessia degli arti inferiori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bowel incontinence	HP:0002607	rdfs:label	it	Incontinenza intestinale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Celiac disease	HP:0002608	rdfs:label	it	Malattia celiaca	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aortic root aneurysm	HP:0002616	rdfs:label	it	Aneurisma della radice aortica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Varicose veins	HP:0002619	rdfs:label	it	Vene varicose	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Overriding aorta	HP:0002623	rdfs:label	it	Destroposizione aortica	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Vasculitis	HP:0002633	rdfs:label	it	Vasculite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Arteriosclerosis	HP:0002634	rdfs:label	it	Arteriosclerosi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cerebral ischemia	HP:0002637	rdfs:label	it	Ischemia cerebrale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Neonatal respiratory distress	HP:0002643	rdfs:label	it	Distress respiratorio neonatale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Wormian bones	HP:0002645	rdfs:label	it	Ossa wormiane	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aortic dissection	HP:0002647	rdfs:label	it	Dissezione aortica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
