source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	Testicular dysgenesis	HP:0008715	rdfs:label	nl	Testiculaire dysgenesie	CANDIDATE			
en	Dysplastic testes	HP:0008733	rdfs:label	nl	Dysplastische testes	CANDIDATE			
en	A mild form of hypospadias in which the urethra opens just under the corona glandis	HP:0008743	IAO:0000115	nl	A mild form of hypospadias in which the urethra opens just under the corona glandis	NOT_TRANSLATED			
en	The false perception of sound	HP:0008765	IAO:0000115	nl	The false perception of sound	NOT_TRANSLATED			
en	Auditory hallucinations	HP:0008765	rdfs:label	nl	Auditieve hallucinaties	CANDIDATE			
en	Inappropriate sexual behavior	HP:0008768	rdfs:label	nl	Ongepast seksueelgedrag	CANDIDATE			
en	Aplastic pubic bones	HP:0008817	rdfs:label	nl	Aplastisch os pubis	CANDIDATE			
en	Hypoplastic ischiopubic rami	HP:0008822	rdfs:label	nl	Hypoplastisch ramus ischiopubicus	CANDIDATE			
en	Hypoplastic inferior pubic rami	HP:0008823	rdfs:label	nl	Hypoplastisch ramus inferior ossis pubis	CANDIDATE			
en	Dislocation of the femoral head	HP:0008826	rdfs:label	nl	Dislocatie femurkop	CANDIDATE			
en	Hypoplastic pubic rami	HP:0008830	rdfs:label	nl	Hypoplastisch ramus ossis pubis	CANDIDATE			
en	A loss of adipose tissue	HP:0008887	IAO:0000115	nl	A loss of adipose tissue	NOT_TRANSLATED			
en	Muscular hypotonia (abnormally low muscle tone) manifesting in infancy	HP:0008947	IAO:0000115	nl	Muscular hypotonia (abnormally low muscle tone) manifesting in infancy	NOT_TRANSLATED			
en	Infantile muscular hypotonia	HP:0008947	rdfs:label	nl	Infantiele musculaire hypotonie	CANDIDATE			
en	Proximal muscle weakness in lower limbs	HP:0008994	rdfs:label	nl	Proximale spierzwakte in onderste extremiteiten	CANDIDATE			
en	Proximal muscle weakness in upper limbs	HP:0008997	rdfs:label	nl	Proximale spierzwakte in bovenste extremiteiten	CANDIDATE			
en	Infantile axial hypotonia	HP:0009062	rdfs:label	nl	Infantiele axiale hypotonie	CANDIDATE			
en	Progressive alveolar ridge hypertropy	HP:0009092	rdfs:label	nl	Progressive alveolar ridge hypertropy	NOT_TRANSLATED			
en	A triangular appearance of the epiphyses of the metacarpals. Thess epiphyses are located at the distal end of the metacarpals	HP:0009171	IAO:0000115	nl	A triangular appearance of the epiphyses of the metacarpals. Thess epiphyses are located at the distal end of the metacarpals	NOT_TRANSLATED			
en	Fragmentation of the metacarpal epiphyses	HP:0009189	rdfs:label	nl	Fragmentatie van de epifysen van de metacarpalen	CANDIDATE			
en	Pseudoepiphyses of the metacarpals	HP:0009193	rdfs:label	nl	Pseudo-epifysen van de metacarpalen	CANDIDATE			
en	Aplasia of one or more fingers	HP:0009380	IAO:0000115	nl	Aplasia of one or more fingers	NOT_TRANSLATED			
en	Aplasia of the fingers	HP:0009380	rdfs:label	nl	Aplasie van de vingers	CANDIDATE			
en	Abnormality of the vestibulocochlear nerve, the eighth cranial nerve, which is involved in transmitting sound and equilibrium information from the inner ear to the brain	HP:0009591	IAO:0000115	nl	Abnormality of the vestibulocochlear nerve, the eighth cranial nerve, which is involved in transmitting sound and equilibrium information from the inner ear to the brain	NOT_TRANSLATED			
en	Abnormality of the vestibulocochlear nerve	HP:0009591	rdfs:label	nl	Afwijking van de nervus vestibulocochlearis	CANDIDATE			
en	Occasional neurofibromas	HP:0009595	rdfs:label	nl	Occasionele neurofibromen	CANDIDATE			
en	Chronic loss of joint motion in the thumb due to structural changes in non-bony tissue. The term camptodactyly is used if the distal and/or proximal interphalangeal joints are affected	HP:0009600	IAO:0000115	nl	Chronic loss of joint motion in the thumb due to structural changes in non-bony tissue. The term camptodactyly is used if the distal and/or proximal interphalangeal joints are affected	NOT_TRANSLATED			
en	Flexion contracture of thumb	HP:0009600	rdfs:label	nl	Flexiecontractuur van de duim	CANDIDATE			
en	Contractures of the carpometacarpal joint of the thumb	HP:0009624	rdfs:label	nl	Contracturen van het carpometacarpale gewricht van de duim	CANDIDATE			
en	Contractures of the metacarpophalangeal joint of the thumb	HP:0009625	rdfs:label	nl	Contracturen van het metacarpofalangeale gewricht van de duim	CANDIDATE			
en	Contractures of the interphalangeal joint of the thumb	HP:0009626	rdfs:label	nl	Contracturen van het interfalangeale gewricht van de duim	CANDIDATE			
en	Abnormality of the subungual region	HP:0009723	rdfs:label	nl	Afwijking van de subunguale regio	CANDIDATE			
en	Areas of the retina lacking pigmentation. Punched out areas of chorioretinal hypopigmentation less than 1 disc diameter in size and tending to be located in the midperiphery of the retina	HP:0009727	IAO:0000115	nl	Areas of the retina lacking pigmentation. Punched out areas of chorioretinal hypopigmentation less than 1 disc diameter in size and tending to be located in the midperiphery of the retina	NOT_TRANSLATED			
en	A benign or malignant neoplasm (tumour) originating in striated muscle, either skeletal muscle or cardiac muscle	HP:0009728	IAO:0000115	nl	A benign or malignant neoplasm (tumour) originating in striated muscle, either skeletal muscle or cardiac muscle	NOT_TRANSLATED			
en	Neurofibromas originating in the spine	HP:0009735	IAO:0000115	nl	Neurofibromas originating in the spine	NOT_TRANSLATED			
en	Spinal neurofibromas	HP:0009735	rdfs:label	nl	Spinale neurofibromen	CANDIDATE			
en	The absence of one or more teeth from the normal series by a failurento develop	HP:0009804	IAO:0000115	nl	The absence of one or more teeth from the normal series by a failurento develop	NOT_TRANSLATED			
en	Amelia of one or both legs	HP:0009818	IAO:0000115	nl	Amelia of one or both legs	NOT_TRANSLATED			
en	Aplasia of the distal phalanges of the hand	HP:0009881	rdfs:label	nl	Aplasie van distale falangen van de hand	CANDIDATE			
en	Persistence of the hyaloid artery, which is the embryonic artery that runs from the optic disk to the posterior lens capsule may persist; the site of attachment may form an opacity. The hyaloid artery is a branch of the ophthalmic artery, and usually regresses completely before birth	HP:0009922	IAO:0000115	nl	Persistence of the hyaloid artery, which is the embryonic artery that runs from the optic disk to the posterior lens capsule may persist; the site of attachment may form an opacity. The hyaloid artery is a branch of the ophthalmic artery, and usually regresses completely before birth	NOT_TRANSLATED			
en	Vascular remnant arising from the disc	HP:0009922	rdfs:label	nl	Vascular remnant arising from the disc	NOT_TRANSLATED			
en	A complete duplication affecting one or more of the phalanges of the thumb. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	HP:0009943	IAO:0000115	nl	A complete duplication affecting one or more of the phalanges of the thumb. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	NOT_TRANSLATED			
en	A complete duplication affecting one or more of the phalanges of the 2nd finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, is a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	HP:0009957	IAO:0000115	nl	A complete duplication affecting one or more of the phalanges of the 2nd finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, is a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	NOT_TRANSLATED			
en	A complete duplication affecting one or more of the phalanges of the 3rd finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	HP:0009960	IAO:0000115	nl	A complete duplication affecting one or more of the phalanges of the 3rd finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	NOT_TRANSLATED			
en	A complete duplication affecting one or more of the phalanges of the 4th finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	HP:0009973	IAO:0000115	nl	A complete duplication affecting one or more of the phalanges of the 4th finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	NOT_TRANSLATED			
en	A complete duplication affecting one or more of the phalanges of the 5th finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	HP:0009986	IAO:0000115	nl	A complete duplication affecting one or more of the phalanges of the 5th finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	NOT_TRANSLATED			
en	A complete duplication affecting one or more of the phalanges of the hand. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, is a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	HP:0009998	IAO:0000115	nl	A complete duplication affecting one or more of the phalanges of the hand. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, is a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	NOT_TRANSLATED			
en	A complete duplication affecting one or more of the proximal phalanges of the hand. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	HP:0010000	IAO:0000115	nl	A complete duplication affecting one or more of the proximal phalanges of the hand. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism	NOT_TRANSLATED			
