source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status	translator
en	pt	HP:0003803	rdfs:label	Type 1 muscle fiber predominance	Predominância de fibras musculares tipo 1	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003805	rdfs:label	Rimmed vacuoles	Vacúolos marginados	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003808	rdfs:label	Abnormal muscle tone	Tônus muscular anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003809	rdfs:label	Reduced intrathoracic adipose tissue	Tecido adiposo intratorácico reduzido	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003810	rdfs:label	Late-onset distal muscle weakness	Fraqueza muscular distal de início tardio	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003811	rdfs:label	Neonatal death	Morte neonatal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003812	rdfs:label	Phenotypic variability	Variabilidade fenotípica	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003819	rdfs:label	Death in childhood	Morte na infância	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003826	rdfs:label	Stillbirth	Morte fetal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003828	rdfs:label	Variable expressivity	Expressividade variável	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003829	rdfs:label	Typified by incomplete penetrance	Tipificado por penetrância incompleta	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003831	rdfs:label	Typified by age-related disease onset	Tipificado pelo início da doença relacionado à idade	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003832	rdfs:label	Abnormality of the tibial plateaux	Platô tibial anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003833	rdfs:label	Laterally deficient tibial plateaux	Plato tibial lateralmente deficiente	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003834	rdfs:label	Shoulder dislocation	Deslocamento do ombro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003835	rdfs:label	Shoulder subluxation	Subluxação do ombro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003836	rdfs:label	Stippled calcification of the shoulder	Calcificação pontilhada do ombro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003837	rdfs:label	Soft-tissue ossification around the shoulders	Ossificação dos tecidos moles ao redor dos ombros	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003839	rdfs:label	Abnormal upper limb epiphysis morphology	Morfologia anormal de epífise em mebro superior	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003840	rdfs:label	Delayed upper limb epiphyseal ossification	Ossificação epifisária tardia do membro superior	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003841	rdfs:label	Fragmented epiphyses of the upper limbs	Epífises dos membros superiores fragmentadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003842	rdfs:label	Irregular epiphyses of the upper limbs	Epífises dos membros superiores irregulares	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003843	rdfs:label	Round epiphyses of the upper limbs	Epífises dos membros superiores arredondadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003844	rdfs:label	Small epiphyses of the upper limbs	Epífises dos membros superiores com tamanho reduzido	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003846	rdfs:label	Wide epiphyseal plates of the upper limbs	Placas epifisárias dos membros superiores largas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003848	rdfs:label	Cupped metaphyses of the upper limbs	Metáfises em taça nos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003849	rdfs:label	Flared upper limb metaphysis	Metáfise de membro superior bojuda	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003850	rdfs:label	Upper-limb metaphyseal irregularity	Irregularidade metafisária de membro superior	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003851	rdfs:label	Lytic defects in metaphyses of the upper limbs	Defeitos líticos em metáfises dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003852	rdfs:label	Normal density transverse bands in metaphyses of the upper limbs	Bandas transversais de densidade normal em metáfises dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003853	rdfs:label	Sclerosis with transverse striations in metaphyses of the upper limbs	Esclerose com estrias transversais em metáfises dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003854	rdfs:label	Sclerosis of metaphyses of the upper limbs	Esclerose das metáfises dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003855	rdfs:label	Spurred metaphyses of the upper limbs	Metáfises esporeadas dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003856	rdfs:label	Upper limb metaphyseal widening	Alargamento metafisário em membro superior	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003858	rdfs:label	Cortical diaphyseal irregularity of the upper limbs	Irregularidade cortical diafisária dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003859	rdfs:label	Cortical diaphyseal thickening of the upper limbs	Espessamento cortical diafisário dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003860	rdfs:label	Diaphyseal sclerosis of the upper limbs	Esclerose diafisária dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003861	rdfs:label	Broad diaphyses of the upper limbs	Diáfises amplas dos membros superiores	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003862	rdfs:label	Absent humerus	Úmero ausente	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003863	rdfs:label	Angulated humerus	Úmero angulado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003864	rdfs:label	Bifid humerus	Úmero bífido	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003865	rdfs:label	Bowed humerus	Úmero curvado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003866	rdfs:label	Coarse humeral trabeculae	Trabéculas umerais grossas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003867	rdfs:label	Humeral cortical irregularity	Irregularidade cortical umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003868	rdfs:label	Humeral cortical thickening	Espessamento cortical umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003869	rdfs:label	Humeral cortical thinning	Diluição cortical umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003870	rdfs:label	Crumpled humerus	Úmero amassado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003871	rdfs:label	Deformed humerus	Úmero deformado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003872	rdfs:label	Humeral exostoses	Exostoses umerais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003874	rdfs:label	Humerus varus	Úmero varo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003875	rdfs:label	Humeral lytic defects	Defeitos líticos umerais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003876	rdfs:label	Osteoporotic humerus	Úmero osteoporótico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003877	rdfs:label	Oval transradiancy of humerus	Transradiancia oval do úmero	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003878	rdfs:label	Periosteal new bone of humerus	Formação óssea periosteal do úmero	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003879	rdfs:label	Humeral pseudarthrosis	Pseudartrose umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003880	rdfs:label	Sclerotic foci of the humerus	Focos escleróticos do úmero	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003881	rdfs:label	Humeral sclerosis	Esclerose umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003882	rdfs:label	Slender humerus	Úmero delgado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003883	rdfs:label	Tapered humerus	Úmero afunilado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003884	rdfs:label	Triangular humerus	Úmero triangular	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003885	rdfs:label	Undermodeled humerus	Úmero submodelado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003886	rdfs:label	Wide humerus	Úmero largo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003887	rdfs:label	Abnormal humeral head morphology	Morfologia anormal da cabeça do úmero	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003888	rdfs:label	Flattened humeral heads	Cabeças umerais achatadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003889	rdfs:label	Abnormal deltoid tuberosity morphology	Morfologia anormal da tuberosidade deltóidea	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003890	rdfs:label	Prominent deltoid tuberosities	Tuberosidades deltóideas proeminentes	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003891	rdfs:label	Abnormal humeral epiphysis morphology	Anomalia da epífise umeral	CANDIDATE	orcid:0009-0004-3413-3132
en	pt	HP:0003892	rdfs:label	Absent humeral epiphyseal ossification	Ausência de ossificação epifisária umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003893	rdfs:label	Advanced ossification of the humeral epiphysis	Ossificação avançada da epífise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003894	rdfs:label	Delayed humeral epiphyseal ossification	Ossificação epifisária do umero atrasada	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003895	rdfs:label	Flattened humeral epiphyses	Epífises umerais achatadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003896	rdfs:label	Irregular humeral epiphyses	Epífises umerais irregulares	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003897	rdfs:label	Irregular ossification of the humeral epiphyses	Ossificação irregular das epífises umerais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003898	rdfs:label	Large humeral epiphyses	Epífises umerais grandes	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003899	rdfs:label	Round humeral epiphyses	Epífises umerais arredondadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003900	rdfs:label	Small humeral epiphyses	Epífises umerais pequenas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003901	rdfs:label	Stippled calcification of the humeral epiphyses	Calcificações pontilhadas das epífises umerais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003902	rdfs:label	Epiphyseal stippling of the humerus	Pontilhado epifisário do úmero	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003903	rdfs:label	Broad humeral epiphyses	Epífises umerais amplas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003904	rdfs:label	Wide epiphyses of the upper limbs	Epífises dos membros superiores alargadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003905	rdfs:label	Abnormality of the humeral epiphyseal plate	Anomalia da placa epifisária do úmero	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003906	rdfs:label	Broad humeral epiphyseal plate	Placa epifisária do úmero largo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003907	rdfs:label	Abnormal humeral metaphysis morphology	Morfologia anormal da metáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003908	rdfs:label	Corner fracture of metaphysis	Fratura de canto da metáfise	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003909	rdfs:label	Cortical subperiosteal resorption of humeral metaphyses	Reabsorção subperiosteal cortical de metáfises umerais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003910	rdfs:label	Enlarged humeral metaphyses	Metáfises umerais aumentadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003911	rdfs:label	Flared humeral metaphysis	Metáfise umeral bojuda	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003912	rdfs:label	Frayed humeral metaphyses	Metáfises umerais desgastadas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003913	rdfs:label	Humeral metaphyseal irregularity	Irregularidade metafisária umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003914	rdfs:label	Irregular ossification of humeral metaphyses	Ossificação irregular de metáfises umerais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003915	rdfs:label	Lytic defects of the humeral metaphysis	Defeitos líticos da metáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003916	rdfs:label	Normal-density transverse humeral bands	Bandas umerais transversais de densidade normal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003917	rdfs:label	Pointed humeral metaphysis	Metáfise umeral pontiaguda	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003918	rdfs:label	Sclerotic humeral metaphysis	Metáfise esclerótica do úmero	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003919	rdfs:label	Sclerotic humeral metaphysis with longitudinal striations	Metáfise do úmero esclerótica com estrias longitudinais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003920	rdfs:label	Sloping humeral metaphysis	Metáfise umeral inclinada	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003921	rdfs:label	Laterally sloping humeral metaphysis	Metáfise umeral lateralmente inclinada	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003922	rdfs:label	Spurred humeral metaphysis	Metáfise umeral esporeada	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003923	rdfs:label	Square humeral metaphysis	Metáfise do úmero quadrada	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003924	rdfs:label	Stippled calcification of humeral metaphysis	Calcificação pontilhada da metáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003926	rdfs:label	Abnormal humeral diaphysis morphology	Morfologia anormal da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003927	rdfs:label	Cortical irregularity of humeral diaphysis	Irregularidade cortical da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003928	rdfs:label	Cortical thickening of humeral diaphysis	Espessamento cortical da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003929	rdfs:label	Ground glass opacity of humeral diaphysis	Opacidade em vidro fosco da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003930	rdfs:label	Lytic defects of humeral diaphysis	Defeitos líticos da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003931	rdfs:label	Periosteal new bone of humeral diaphysis	Formação óssea periosteal da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003932	rdfs:label	Sclerotic foci of humeral diaphysis	Focos escleróticos da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003933	rdfs:label	Sclerosis of humeral diaphysis	Esclerose da diáfise umeral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003934	rdfs:label	Slender humeral diaphysis	Diáfise umeral delgada	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003935	rdfs:label	Wide humeral diaphysis	Diáfise umeral ampla	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003938	rdfs:label	Synostosis involving the elbow	Sinostose envolvendo o cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003939	rdfs:label	Humeroulnar synostosis	Sinostose umeroulnar	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003940	rdfs:label	Osteoarthritis of the elbow	Osteoartrite do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003941	rdfs:label	Stippled calcification of the elbow	Calcificação pontilhada do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003942	rdfs:label	Synovial chondromatosis of the elbow	Condromatose sinovial do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003943	rdfs:label	Abnormality of the joint spaces of the elbow	Anomalia dos espaços articulares do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003944	rdfs:label	Narrow joint spaces of the elbow	Estreitamento dos espaços articulares do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003945	rdfs:label	Irregular articular surfaces of the elbow joints	Superfícies articulares das articulações do cotovelo irregulares	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003946	rdfs:label	Abnormality of the epiphyses of the elbow	Anomalia das epífises do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003947	rdfs:label	Delayed elbow epiphyseal ossification	Ossificação epifisária do cotovelo atrasada	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003948	rdfs:label	Irregular epiphyses of the elbow	Epífises do cotovelo irregulares	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003949	rdfs:label	Abnormal elbow metaphysis morphology	Morfologia anormal da metáfise do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003950	rdfs:label	Flared elbow metaphyses	Metáfises de cotovelo bojudas	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003951	rdfs:label	Distal humeral metaphyseal irregularity	Irregularidade metafisária umeral distal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003952	rdfs:label	Sclerotic foci of metaphyses of the elbow	Focos escleróticos em metáfises do cotovelo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0003953	rdfs:label	Absent forearm bone	Ausência de osso do antebraço	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003954	rdfs:label	Angulated forearm bones	Ossos do antebraço angulados	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003955	rdfs:label	Bone-in-a-bone appearance of forearm	Antebraço com aparência de osso dentro de osso	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003956	rdfs:label	Bowed forearm bones	Ossos do antebraço arqueados	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003957	rdfs:label	Cortical thickening of the forearm bones	Espessamento cortical dos ossos do antebraço	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003958	rdfs:label	Cross-fusion of the forearm bones	Sinostose dos ossos do antebraço	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003959	rdfs:label	Deformed forearm bones	Ossos do antebraço deformados	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003960	rdfs:label	Exostoses of the forearm bones	Exostoses dos ossos do antebraço	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003961	rdfs:label	Fractured forearm bone	Ossos do antebraço fraturados	CANDIDATE	orcid:0009-0005-0193-5224
en	pt	HP:0003963	rdfs:label	Lytic defects of the forearm bones	Defeitos líticos dos ossos do antebraço	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003964	rdfs:label	Osteoporotic forearm bones	Ossos do antebraço osteoporóticos	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003965	rdfs:label	Pseudarthrosis of the forearm bones	Pseudartrose dos ossos do antebraço	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003966	rdfs:label	Sclerotic foci in forearm bones	Focos escleróticos nos ossos do antebraço	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003967	rdfs:label	Sclerotic forearm bones	Ossos do antebraço escleróticos	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003969	rdfs:label	Slender forearm bones	Ossos do antebraço delgados	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003970	rdfs:label	Undermodelled forearm bones	Ossos do antebraço submodelados	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003971	rdfs:label	Broad forearm bones	Ossos do antebraço largos	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003973	rdfs:label	Wide radioulnar joints	Articulações radioulnares largas	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003974	rdfs:label	Absent radius	Rádio ausente	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003976	rdfs:label	Constricted radius	Rádio constrito	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003977	rdfs:label	Deformed radius	Rádio deformado	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003978	rdfs:label	Fractured radius	Fratura do rádio	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003979	rdfs:label	Lytic defects of the radius	Defeitos líticos do rádio	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003980	rdfs:label	Pseudarthrosis of the radius	Pseudartrose do rádio	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003981	rdfs:label	Broad radius	Rádio largo	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003982	rdfs:label	Aplasia of the ulna	Aplasia da ulna	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003984	rdfs:label	Posteriorly dislocated ulna	Ulna luxada posteriormente	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003985	rdfs:label	Exostoses of the ulna	Exostoses da ulna	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003986	rdfs:label	Exostoses of the radius	Exostoses do rádio	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003987	rdfs:label	Fractured ulna	Fratura da ulna	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003988	rdfs:label	Long ulna	Ulna longa	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003989	rdfs:label	Notched ulna	Ulna entalhada	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003990	rdfs:label	Pointed ulna	Ulna pontiaguda	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0003991	rdfs:label	Osteosclerosis of the ulna	Osteosclerose da ulna	OFFICIAL	orcid:0009-0005-0193-5224
