Eyelid function disorder	C0854286	HP:0000492	Abnormality of the eyelid	SK	more general term	Map	
Eyelid irritation	C1112366	HP:0000492	Abnormality of the eyelid	SK	more general term	Map	
Eyelid oedema	C0162285	HP:0100539	Periorbital edema	LB	more general term	Map	
Eyelid pain	C1142349	HP:0010833	Spontaneous pain sensation	LB	check later	No	
Eyelid ptosis	C0005745	HP:0000508	Ptosis	SK: indirect umls mapping	more general term	OK	
Eyelids pruritus	C0849918	HP:0000989	Pruritus	LB	more general term	No	
Face oedema	C0542571	HP:0000282	Facial edema	SK: indirect umls mapping	checked	OK	
Facial nerve disorder	C0015464	HP:0010628	Facial palsy	SK: indirect umls mapping	checked	Map	
Facial neuralgia	C0015467	HP:0100661	Trigeminal neuralgia	LB	checked	Map	
Facial pain	C0015468	HP:0100661	Trigeminal neuralgia	LB	checked	Map	
Facial paralysis	C0015469	HP:0007209	Facial paralysis due to cranial nerve VII compression	SK: indirect umls mapping	more general term	Map	
Facial paresis	C0427055	HP:0010628	Facial palsy	SK: indirect umls mapping	checked	Map	
Facial paresthesia	C0239517	HP:0003401	Paresthesia	LB	more general term	No	
Factor VIII deficiency	C0019069	HP:0003125	Factor VIII deficiency	SK: indirect umls mapping	checked	OK	
Faecal incontinence	C0015732	HP:0002607	Bowel incontinence	SK: indirect umls mapping	more general term	OK	
Faecal occult blood positive	C0266813	HP:0002239	Gastrointestinal hemorrhage			Map	
Failure to thrive	C0015544	HP:0001531	Failure to thrive in infancy	SK: indirect umls mapping	more general term	OK	
Fall	C0085639	HP:0002359	Falls	SK: indirect umls mapping	checked	Map	
Fallopian tube disorder	C0015556	HP:0011027	Abnormality of the fallopian tube			Map	
Fallot's tetralogy	C0039685	HP:0001636	Tetralogy of Fallot			OK	
Familial tremor	C0393615	HP:0001337	Tremor	LB	more general term	Map	
Fanconi syndrome	C0015624	HP:0001994	Renal Fanconi syndrome	SK: indirect umls mapping	checked	No	
Fasciculation	C0015644	HP:0002380	Fasciculations	SK: indirect umls mapping	checked	Map	
Fasciitis	C0015645	HP:0100537	Fasciitis			OK	
Fasting	C0015663	HP:0008283	Hyperinsulinemia, fasting	SK: indirect umls mapping	more general term	No	
Fat embolism	C0013928	HP:0001907	thromboembolism	LB	different modifier	No	
Fat tissue increased	C0235433	HP:0009126	Increased adipose tissue			Map	
Fatigability	C0231230	HP:0003388	Easy fatigability	SK: indirect umls mapping	checked	Map	
Fatigue	C0015672	HP:0003388	Easy fatigability	LB	more general term	Map	
Febrile convulsion	C0009952	HP:0002373	Febrile seizures	SK: indirect umls mapping	checked	Map	
Febrile neutropenia	C0746883	HP:0001875	Neutropenia	LB	more general term	Map	
Feces bloodstained	C0543392	HP:0002255	Bloody diarrhea			Map	
Feeling abnormal	C1443060	HP:0010870	Abnormality of proprioception	LB	check later	No	
Feeling bad	C0557911	HP:0010870	Abnormality of proprioception	LB	check later	No	
Feeling of body temperature change	C0549385	HP:0005968	Temperature instability	LB	different modifier	No	
Feeling of despair	C0233488	HP:0000716	Depression	LB	causality	Map	
Feeling strange	C0235129	HP:0010870	Abnormality of proprioception	LB	check later	No	
Fertility female decreased	C0151639	HP:0000144	Decreased fertility			Map	
Fertility male decreased	C0151640	HP:0000144	Decreased fertility			Map	
Fibrocystic breast disease	C0016034	HP:0006552	Fibrocystic lung disease	SK: indirect umls mapping	different modifier	No	
Fibromyalgia	C0016053	HP:0003326	Myalgia	LB	more general term	No	
Fibrosarcoma	C0016057	HP:0100244	Fibrosarcoma	LB	checked	OK	
Fistula	C0016169	HP:0010294	Palate fistula	SK: indirect umls mapping	more general term	No	
Flank pain	C0016199	HP:0002027	Abdominal pain	LB	check later	Map	
Floppy	C0857516	HP:0000386	Large, floppy ears	SK: indirect umls mapping	more general term	No	
Floppy iris syndrome	C1735601	HP:0100693	Iridodonesis			Map	
Fluid imbalance	C0267995	HP:0011104	Abnormality of blood volume homeostasis			Map	
Flushing	C0016382	HP:0001033	Facial flushing after alcohol intake	SK: indirect umls mapping	different modifier	No	
Focal segmental glomerulosclerosis	C0017668	HP:0004747	focal glomerulosclerosis	SK: indirect umls mapping	checked	Map	
Follicular conjunctivitis	C0221384	HP:0000509	Conjunctivitis	LB	more general term	Map	
Follicular thyroid cancer	C0206682	HP:0006731	Follicular thyroid carcinoma	SK: indirect umls mapping	more general term	OK	
Foot infection	C0555973	HP:0002719	Recurrent infections	LB	check later	No	
Foot infection fungal NOS	C0744131	HP:0002841	Recurrent fungal infections	LB	check later	No	
Foot pain	C0016512	HP:0009763	Limb pain	LB	more general term	?	
Footdrop	C0085684	HP:0003377	Foot drop	SK: indirect umls mapping	checked	OK	
Forgetfulness	C0542476	HP:0007017	Progressive forgetfulness	SK: indirect umls mapping	different modifier	OK	
Frank hematuria	C0473237	HP:0000790	Hematuria	LB	more general term	Map	
Frequent headaches	C0948396	HP:0002315	Headache	LB	more general term	Map	
Fullness abdominal	C0235318	HP:0003270	Abdominal distention			Map	
Function kidney decreased	C0232807	HP:0000082	Abnormality of renal physiology	SK: indirect umls mapping	more general term	Map	
Fungal infection	C0026946	HP:0002841	Recurrent fungal infections	SK: indirect umls mapping	more general term	Map	
Fungal skin infection	C0011630	HP:0001581	Recurrent skin infections	LB	more general term	No	
Furuncle	C0242301	HP:0011132	Chronic furunculosis			Map	
Furunculosis	C0016867	HP:0011132	Chronic furunculosis			Map	
Gait disturbance	C0575081	HP:0001288	Gait disturbance	SK: indirect umls mapping	checked	OK	
Gait shuffling	C0231688	HP:0002362	Shuffling gait	SK: indirect umls mapping	checked	OK	
Gallbladder cancer	C0153452	HP:0100575	Neoplasm of the gallbladder			Map	
Gallbladder disorder	C0016977	HP:0005264	Abnormality of the gallbladder			OK	
Gamma globulins increased	C0151669	HP:0010702	Hypergammaglobulinemia			OK	
Gangrene	C0017086	HP:0100758	Gangrene			OK	
Gastric atony	C0152020	HP:0002578	Gastroparesis	SK: indirect umls mapping	checked	Map	
Gastric cancer	C0024623	HP:0006753	Neoplasm of the stomach	SK: indirect umls mapping	checked	Map	
Gastric disorder	C0038354	HP:0002577	Abnormality of the stomach			Map	
Gastric erosions	C0341177	HP:0004295	Abnormality of the gastric mucosa			Map	
Gastric polyps	C0236048	HP:0004394	Multiple gastric polyps	SK: indirect umls mapping	checked	Map	
Gastric ulcer	C0038358	HP:0002592	Gastric ulcer	SK: indirect umls mapping	checked	OK	
Gastric ulcer haemorrhage	C0341164	HP:0002239	Gastrointestinal hemorrhage	LB	more general term	?	also related to HP:0002592 Gastric ulcer
Gastric ulcer perforation	C0341163	HP:0002239	Gastrointestinal hemorrhage	LB	more general term	?	also related to HP:0002592 Gastric ulcer
Gastritis	C0017152	HP:0005263	Gastritis	SK: indirect umls mapping	checked	?	
Gastritis erosive	C2243088	HP:0005263	Gastritis	LB	more general term	Map	
Gastritis haemorrhagic	C2010560	HP:0005263	Gastritis	LB	more general term	Map	
Gastritis viral	C0563238	HP:0005263	Gastritis	LB	more general term	Map	
Gastroenteritis	C0017160	HP:0004386	Gastrointestinal inflammatory disorder	LB	more general term	?	
Gastroenteritis bacterial	C0558348	HP:0004386	Gastrointestinal inflammatory disorder	LB	more general term	?	
Gastrointestinal candidiasis	C0343886	HP:0004798	Recurrent infection of the gastrointestinal tract	LB	different modifier	?	or HP:0011024        Abnormality of the gastrointestinal tract
Gastrointestinal carcinoma	C0151544	HP:0002672	Gastrointestinal carcinoma	SK: indirect umls mapping	checked	OK	
Gastrointestinal discomfort	C1096250	HP:0002027	Abdominal pain	LB	more general term	No	
Gastrointestinal disorder	C0017178	HP:0011024	Abnormality of the gastrointestinal tract        	SK: indirect umls mapping	more general term	Map	
Gastrointestinal fistula	C0341212	HP:0100819	Intestinal fistula	LB	check later	Map	
Gastrointestinal haemorrhage	C0017181	HP:0002239	Gastrointestinal hemorrhage	SK: indirect umls mapping	checked	OK	
Gastrointestinal infection	C1264613	HP:0004798	Recurrent infection of the gastrointestinal tract	SK: indirect umls mapping	checked	Map	
Gastrointestinal malformation	C0012241	HP:0011024	Abnormality of the gastrointestinal tract	LB	different modifier	Map	
Gastrointestinal neoplasm	C0017185	HP:0007378	Neoplasm of the gastrointestinal tract			OK	
Gastrointestinal neoplasm malignant	C0685938	HP:0007378	Neoplasm of the gastrointestinal tract			Map	
Gastrointestinal obstruction	C0236124	HP:0004796	Gastrointestinal obstruction	SK: indirect umls mapping	checked	OK	
Gastrointestinal oedema	C1141929	HP:0005225	Intestinal edema	LB	checked	Map	
Gastrointestinal perforation	C0151664	HP:0011024	Abnormality of the gastrointestinal tract	SK	more general term	?	
Gastrointestinal sounds abnormal	C1963818	HP:0011024	Abnormality of the gastrointestinal tract	LB	different modifier	?	
Gastrointestinal stromal tumour	C0238198	HP:0007378	Neoplasm of the gastrointestinal tract			Map	
Gastrointestinal symptom NOS	C0426576	HP:0011458	Abdominal symptom	LB	different modifier	Map	
Gastrointestinal toxicity	C1142499	HP:0011024	Abnormality of the gastrointestinal tract	LB	different modifier	No	
Gastrointestinal tract irritation	C2697368	HP:0004386	Gastrointestinal inflammatory disorder	LB	different modifier	No	
Gastrointestinal ulcer	C0237938	HP:0002588	Duodenal ulcer	LB	more general term	Map	
Gastrooesophageal reflux disease	C0017168	HP:0002020	Gastroesophageal reflux	SK: indirect umls mapping	checked	Map	
Gastrooesophagitis	C0392034	HP:0100633	Esophagitis	LB	causality	Map	
Generalised oedema	C0151603	HP:0007430	Generalized edema	SK: indirect umls mapping	checked	OK	
Generalized urticaria	C0750016	HP:0001025	Urticaria	LB	more general term	Map	
Genital pain	C0239725	HP:0010833	Spontaneous pain sensation	LB	check later	No	
Genital pain male	C0458104	HP:0010833	Spontaneous pain sensation	LB	check later	No	
Genital ulceration	C0151281	HP:0003249	Genital ulcers	SK: indirect umls mapping	checked	Map	
Genitourinary tract neoplasm	C0042065	HP:0007379	Genitourinary tract neoplasm	SK: indirect umls mapping	checked	OK	
Gestational diabetes	C0085207	HP:0009800	Maternal diabetes	SK: indirect umls mapping	checked	No	
Gestational hypertension	C0340274	HP:0008071	Maternal hypertension	LB	more general term	No	
Gigantism	C0017547	HP:0000845	Growth hormone excess	LB	causality	No	
Gingival bleeding	C0017565	HP:0000225	Gingival bleeding	SK: indirect umls mapping	checked	OK	
Gingival disorder	C0017563	HP:0000168	Abnormality of the gingiva			Map	
Gingival erythema	C0239735	HP:0010783	Erythema	LB	more general term	No	
Gingival hyperplasia	C0017566	HP:0000212	Gingival overgrowth	SK: indirect umls mapping	checked	Map	
Gingival hypertrophy	C0017567	HP:0000212	Gingival overgrowth	SK: indirect umls mapping	checked	Map	
Gingival infection	C0744403	HP:0000230	Gingivitis	LB	causality	No	
Gingival pain	C0239739	HP:0010833	Spontaneous pain sensation	LB	check later	No	
Gingival ulceration	C0392378	HP:0000155	Oral ulcers	LB	more general term	No	
Gingivitis	C0017574	HP:0000230	Gingivitis	SK: indirect umls mapping	checked	OK	
Gingivostomatitis	C0149704	HP:0010280	Stomatitis	LB	more general term	Map	
Glaucoma	C0017601	HP:0000501	Glaucoma	SK: indirect umls mapping	checked	OK	
Glioblastoma	C0017636	HP:0100843	Glioblastoma			OK	
Glioma	C0017638	HP:0009733	Glioma	SK: indirect umls mapping	checked	OK	
Global amnesia	C0262497	HP:0010534	Transient global amnesia	LB	more general term	No	
Globulins increased	C0151667	HP:0010702	Hypergammaglobulinemia	SK: indirect umls mapping	more general term	Map	
Glomerular filtration rate decreased	C0853068	HP:0000083	Renal failure	LB	checked	?	replace HP:0000117 Decreased renal tubular phosphate reabsorption
Glomerulonephritis	C0017658	HP:0000099	Glomerulonephritis	SK: indirect umls mapping	checked	OK	
Glomerulonephritis membranous	C0017665	HP:0000793	Membranoproliferative glomerulonephritis	LB	checked	Map	
Glomerulonephritis minimal lesion	C1704320	HP:0000099	Glomerulonephritis	LB	more general term	Map	
Glomerulonephritis rapidly progressive	C0221239	HP:0000099	Glomerulonephritis	LB	more general term	Map	
Glomerulosclerosis	C0178664	HP:0000097	Focal segmental glomerulosclerosis	SK: indirect umls mapping	more general term	?	
Glossitis	C0017675	HP:0000206	Glossitis	SK: indirect umls mapping	checked	OK	
Glossodynia	C0017672	HP:0000157	Abnormality of the tongue	LB	more general term	No	
Glottic edema	C0264315	HP:0001600	Abnormality of the larynx	LB	more general term	No	
Glucose decreased	C1704381	HP:0001943	Hypoglycemia	LB	checked	OK	
Glucose increased	C0860803	HP:0003074	Hyperglycemia	LB	checked	OK	
Glucose low	C0860801	HP:0001943	Hypoglycemia	LB	checked	OK	
Glucose tolerance abnormal	C0235401	HP:0004924	Abnormal oral glucose tolerance	SK: indirect umls mapping	checked	OK	
Glucose tolerance decreased	C0151671	HP:0001952	Abnormal glucose tolerance	match term synonym (Glucose tolerance decreased)	more general term	OK	
Glucose tolerance impaired	C0271650	HP:0000833	Glucose intolerance	SK: indirect umls mapping	checked	OK	
Glucose-6-phosphate dehydrogenase deficiency	C2939465	HP:0003568	Decreased glucosephosphate isomerase activity	LB	checked	?	
Glycosuria	C0017979	HP:0003076	Glycosuria	SK: indirect umls mapping	checked	OK	
Goitre	C0018021	HP:0000853	Goiter	SK: indirect umls mapping	checked	OK	
Gonadotropins NOS low	C0151673	HP:0008213	Gonadotropin deficiency			Map	
Gout	C0018099	HP:0001997	Gout	LB	checked	OK	
Gout acute	C2062908	HP:0001997	Gout	LB	more general term	Map	
Gout attack	C2712871	HP:0001997	Gout	LB	checked	Map	
Gout flare	C1619733	HP:0001997	Gout	LB	checked	Map	
Gouty arthritis	C0003868	HP:0001997	Gout	SK: indirect umls mapping	checked	Map	
Gouty tophus	C0221248	HP:0001997	Gout	LB	causality	Map	
Grand mal convulsion	C0014549	HP:0002197	Generalized seizures	LB	check later	Map	
Granulocytosis	C1282609	HP:0001911	Abnormality of granulocytes	LB	more general term	?	
Granuloma	C0018188	HP:0002955	Granulomatosis	SK: indirect umls mapping	checked	?	
Granuloma skin	C0151684	HP:0002955	Granulomatosis	LB	more general term	?	
Granulomatous liver disease	C0860210	HP:0002955	Granulomatosis	LB	more general term	?	
Gravitational oedema	C0235437	HP:0010741	Edema of the lower limbs	LB	checked	Map	
Grey syndrome neonatal	C0270276	HP:0008347	Decreased activity of mitochondrial respiratory complexes i, ii+iii, and iv	LB	causality	No	
Groin pain	C0239783	HP:0010833	Spontaneous pain sensation	LB	check later	No	
Growth hormone deficiency	C0271561	HP:0000824	Growth hormone deficiency	SK: indirect umls mapping	more general term	OK	CHECK UMLS MAPPING
Growth hormone overproduction	C0271547	HP:0000845	Growth hormone excess	LB	checked	Map	
Growth retardation	C0151686	HP:0001510	Growth delay	SK: indirect umls mapping	checked	Map	
Guillain-Barre syndrome	C0018378	HP:0007131	Acute demyelinating polyneuropathy	LB	checked	No	
Gynaecomastia	C0018418	HP:0000771	Gynecomastia	SK: indirect umls mapping	checked	OK	
Haemangioma	C0018916	HP:0001028	Hemangiomas	LB	checked	OK	
Haemangioma congenital	C0235753	HP:0001028	Hemangiomas	LB	checked	Map	
Haemarthrosis	C0018924	HP:0005261	Joint hemorrhage	SK: indirect umls mapping	checked	OK	
Haematemesis	C0018926	HP:0002248	Hematemesis	SK: indirect umls mapping	checked	OK	
Haematochezia	C0018932	HP:0002573	Hematochezia	SK: indirect umls mapping	checked	OK	
Haematocrit increased	C0239935	HP:0001899	Increased hematocrit	SK: indirect umls mapping	checked	OK	
Haematological malignancy	C0376545	HP:0004377	Hematological neoplasia	SK: indirect umls mapping	checked	OK	
Haematuria	C0018965	HP:0000790	Hematuria	SK: indirect umls mapping	checked	OK	
Haemoglobin abnormal	C0349705	HP:0010472	Abnormality of the heme biosynthetic pathway	LB	check later	No	
Haemoglobin decreased	C0162119	HP:0003136	Decreased hemoglobin	SK: indirect umls mapping	checked	OK	
Haemoglobin increased	C0549448	HP:0001900	Increased hemoglobin	SK: indirect umls mapping	checked	OK	
Haemoglobinuria	C0019048	HP:0003641	Hemoglobinuria	SK: indirect umls mapping	checked	OK	
Haemolysis	C0019054	HP:0001878	Hemolytic anemia	SK: indirect umls mapping	more general term	Map	
Haemolytic anaemia	C0002878	HP:0001878	Hemolytic anemia	LB	checked	OK	
Haemolytic uraemic syndrome	C0019061	HP:0005575	Hemolytic-uremic syndrome	SK: indirect umls mapping	checked	OK	
Haemoptysis	C0019079	HP:0002105	Hemoptysis	SK: indirect umls mapping	checked	OK	
Haemorrhage	C0019080	HP:0001934	Persistent bleeding after trauma	SK: indirect umls mapping	different modifier	No	
Haemorrhage intracranial	C0151699	HP:0002170	Intracranial hemorrhage	SK: indirect umls mapping	checked	OK	
Haemorrhage neonatal	C0270183	HP:0007023	Antenatal intracerebral hemorrhage	LB	different modifier	OK	
Haemorrhage urinary tract	C0235620	HP:0011029	Internal hemorrhage	LB	different modifier	?	
Haemorrhagic ascites	C0019086	HP:0011029	Internal hemorrhage	LB	different modifier	No	
Haemorrhagic disorder	C0019087	HP:0004834	Congenital bleeding diathesis	SK: indirect umls mapping	checked	?	
Haemorrhagic stroke	C0553692	HP:0001297	Stroke	LB	more general term	?	
Hair colour changes	C0474378	HP:0009997	Abnormality of hair pigmentation	LB	different modifier	Map	
Hair discoloration	C0151689	HP:0009997	Abnormality of hair pigmentation	LB	different modifier	Map	
Hair disorder	C0018500	HP:0001595	Abnormality of the hair	LB	checked	OK	
Hair growth abnormal	C0232409	HP:0010720	Abnormal hair pattern	SK: indirect umls mapping	different modifier	No	
Hair growth increased	C0232410	HP:0002217	Slow growing hair	LB	different modifier	No	
Hair texture abnormal	C0235807	HP:0010719	Abnormality of hair texture	LB	checked	OK	
Hallucination	C0018524	HP:0000738	Hallucinations	SK: indirect umls mapping	check later	OK	
Hallucination, auditory	C0233762	HP:0008765	Auditory hallucinations	SK: indirect umls mapping	checked	OK	
