?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/HP_0008441>	"The presence of one or more herniated nucleus pulposus of intervertebral disk."	"SNOMEDCT_US:73589001 MSH:D007405 UMLS:C0021818 UMLS:C1832597"
<http://purl.obolibrary.org/obo/HP_0030392>	"Intraventricular papillary neoplasm derived from choroid plexus epithelium. Plexus tumors are most common in the lateral and fourth ventricles; while 80% of lateral ventricle tumors present in children, fourth ventricle tumors are evenly distributed in all age groups. Clinically, choroid plexus tumors tend to cause hydrocephalus and increased intracranial pressure. Histologically, choroid plexus papillomas correspond to WHO grade I, choroid plexus carcinomas to WHO grade III."	"UMLS:C0431109 SNOMEDCT_US:88252006 MSH:C562943"
<http://purl.obolibrary.org/obo/HP_0000064>		"UMLS:C1849295"
<http://purl.obolibrary.org/obo/HP_0200098>	"Lack of skin pigmentation (coloring)."	"UMLS:C2673954"
<http://purl.obolibrary.org/obo/HP_0002131>	"Periodic spells of incoordination and imbalance, that is, episodes of ataxia typically lasting from 10 minutes to several hours or days.\n"	"MSH:C580065 SNOMEDCT_US:421455009 UMLS:C1720189"
<http://purl.obolibrary.org/obo/HP_0031632>	"Abnormal origin of the right subclavian artery from the descending aorta. The right subclavian artery normally arises from the brachiocephalic trunk, which divides into the right common carotid artery and right subclavian artery."	
<http://purl.obolibrary.org/obo/HP_0000239>	"In newborns, the two frontal bones, two parietal bones, and one occipital bone are joined by fibrous sutures, which form a small posterior fontanelle, and a larger, diamond-shaped anterior fontanelle. These regions allow for the skull to pass the birth canal and for later growth. The fontanelles gradually ossify, whereby the posterior fontanelle usually closes by eight weeks and the anterior fontanelle by the 9th to 16th month of age. Large fontanelles are diagnosed if the fontanelles are larger than age-dependent norms."	"UMLS:C4072821 UMLS:C0456132 UMLS:C4072820 UMLS:C4072822 SNOMEDCT_US:276709006"
<http://purl.obolibrary.org/obo/HP_0012470>	"An ophthalmologic sign in young children resulting from upward-gaze paresis. In this condition, the eyes appear driven downward, the sclera may be seen between the upper eyelid and the iris, and part of the lower pupil may be covered by the lower eyelid."	"UMLS:C4020721 SNOMEDCT_US:63342001 UMLS:C0423128"
<http://purl.obolibrary.org/obo/HP_0030538>		"UMLS:C4073012"
<http://purl.obolibrary.org/obo/HP_0005655>	"Multiple exostoses originating in the fingers and toes."	"UMLS:C4025162"
<http://purl.obolibrary.org/obo/HP_0031849>	"A reversal of sleeping habits with a tendency to sleep during the day and to be awake at night."	
<http://purl.obolibrary.org/obo/HP_0410069>	"An increase in the level of propylene glycol in the blood."	
<http://purl.obolibrary.org/obo/HP_0100611>	"The presence of many cysts in the glomerulus of the kidney related to dilatation of the Bowman's capsule."	"UMLS:C4020705 UMLS:C4022013"
<http://purl.obolibrary.org/obo/HP_0009144>		"UMLS:C4024573"
<http://purl.obolibrary.org/obo/HP_0009120>	"Absence or underdevelopment of a cranial sinus or sinuses."	"UMLS:C4024587"
<http://purl.obolibrary.org/obo/HP_0010137>		"UMLS:C4024022"
<http://purl.obolibrary.org/obo/HP_0040252>		"UMLS:C4280696"
<http://purl.obolibrary.org/obo/HP_0009695>	"The presence of abnormal punctate (speckled, dot-like) calcifications in one or more of the epiphyses of the thumb."	"UMLS:C4021401"
<http://purl.obolibrary.org/obo/HP_0410180>	"An anomaly in the level of glucose-6-phosphate dehydrogenase in a dried blood spot."	
<http://purl.obolibrary.org/obo/HP_0012052>	"A reduced concentration of calcitriol in the blood. Calcitriol is also known as 1,25-dihydroxycholecalciferol or 1,25-dihydroxyvitamin D3."	"UMLS:C4023065"
<http://purl.obolibrary.org/obo/HP_0031107>	"Reduced width of the cross sectional diameter of the fibula."	
<http://purl.obolibrary.org/obo/HP_0410060>	"A decrease in the level of D-mannose in the urine."	
<http://purl.obolibrary.org/obo/HP_0001808>	"Nails that easily break."	"UMLS:C1856963"
<http://purl.obolibrary.org/obo/HP_0030539>		"UMLS:C4073013"
<http://purl.obolibrary.org/obo/HP_0007007>	"The formation of small cavities in the tissue of the basal ganglia."	"UMLS:C4024952"
<http://purl.obolibrary.org/obo/HP_0000199>		"UMLS:C0241438"
<http://purl.obolibrary.org/obo/HP_0000066>		"UMLS:C1850325"
<http://purl.obolibrary.org/obo/HP_0025042>	"A morphological anomaly of lymph nodes in the mesenteric root or throughout the mesentery."	
<http://purl.obolibrary.org/obo/HP_0004804>	"A form of hemolytic anemia with congenital onset."	"UMLS:C4020827 SNOMEDCT_US:42601008 UMLS:C0002881 SNOMEDCT_US:38911009 MSH:D000745"
<http://purl.obolibrary.org/obo/HP_0008053>	"Absence or underdevelopment of the iris."	"UMLS:C4024748"
<http://purl.obolibrary.org/obo/HP_0012805>	"Transmission of light through the iris as visualized upon slit lamp examination or infrared iris transillumination videography. The light passes through defects in the pigmentation of the iris."	"UMLS:C1096099"
<http://purl.obolibrary.org/obo/HP_0009303>	"Dissolution or degeneration of bone tissue of the distal phalanx of the 4th finger."	"UMLS:C4024457"
<http://purl.obolibrary.org/obo/HP_0006781>	"A kind of thyroid adenoma characterized by the presence of oxyphil cells."	"UMLS:C1336750"
<http://purl.obolibrary.org/obo/HP_0002461>		"UMLS:C1859273"
<http://purl.obolibrary.org/obo/HP_0006516>		"UMLS:C0002390 SNOMEDCT_US:37471005 MSH:D000542"
<http://purl.obolibrary.org/obo/HP_0009186>	"Chronic loss of joint motion of the metacarpophalangeal joint of the 5th finger due to structural changes in non-bony tissue."	"UMLS:C4024550"
<http://purl.obolibrary.org/obo/HP_0030707>	"Lack of development of one lung."	"UMLS:C4082952 MSH:C562992"
<http://purl.obolibrary.org/obo/HP_0040318>	"An abnormal red color of the urine."	
<http://purl.obolibrary.org/obo/HP_0000021>	"Dilatation of the bladder postnatally."	"MSH:C536139 UMLS:C1855311"
<http://purl.obolibrary.org/obo/HP_0011334>		"UMLS:C4021159"
<http://purl.obolibrary.org/obo/HP_0031063>	"Applies to an individual who needs partial or total help with feeding or requires parenteral feeding."	
<http://purl.obolibrary.org/obo/HP_0009686>	"Absence of one or more epiphyses of the thumb."	"UMLS:C4024233"
<http://purl.obolibrary.org/obo/HP_0000694>	"A type of dental dysplasia occurring in dentinogenesis imperfecta in which the pulp chambers are enlarged and there is a reduced amount of coronal dentin."	"UMLS:C2981132 SNOMEDCT_US:67504007"
<http://purl.obolibrary.org/obo/HP_0000198>		"UMLS:C4280674 UMLS:C1858569"
<http://purl.obolibrary.org/obo/HP_0031100>	"A reduced concentration of inhibin B in the blood."	
<http://purl.obolibrary.org/obo/HP_0004132>	"An abnormal indentation of the skin in the region of the nasal tip."	"UMLS:C1863349"
<http://purl.obolibrary.org/obo/HP_0002990>	"Absence of the fibula."	"MEDDRA:10054882 UMLS:C1836186"
<http://purl.obolibrary.org/obo/HP_0020071>	"The presence of virus in the blood."	
<http://purl.obolibrary.org/obo/HP_0031979>	"Any deviation from the normal concentration of a carbohydrate in the urine."	
<http://purl.obolibrary.org/obo/HP_0009013>		"UMLS:C2930932 MSH:C535561"
<http://purl.obolibrary.org/obo/HP_0003016>	"Abnormal widening of the metaphyseal regions of long bones."	"UMLS:C1849039"
<http://purl.obolibrary.org/obo/HP_0011870>	"Abnormal response to arachidonic acid as manifested by reduced or lacking aggregation of platelets upon addition of arachidonic acid."	"UMLS:C4023155"
<http://purl.obolibrary.org/obo/HP_0031449>	"Hemangioma, a benign tumor of the vascular endothelial cells, located in the perineal region, i.e., the region between the anus and the genitals."	
<http://purl.obolibrary.org/obo/HP_0010268>		"UMLS:C4023933"
<http://purl.obolibrary.org/obo/HP_0000065>		"UMLS:C0404531 SNOMEDCT_US:16924008"
<http://purl.obolibrary.org/obo/HP_0010135>		"UMLS:C4024024"
<http://purl.obolibrary.org/obo/HP_0030782>	"An abnormal amount of any of the interleukins, a class of cytokines, in the circulation."	"UMLS:C4280772"
<http://purl.obolibrary.org/obo/HP_0000482>	"A congenital abnormality of the cornea in which the cornea and the anterior segment of the eye are smaller than normal. The horizontal diameter of the cornea does not reach 10 mm even in adulthood."	"SNOMEDCT_US:26098002 UMLS:C1167713 UMLS:C0266544"
<http://purl.obolibrary.org/obo/HP_0009703>	"Fusion of the 1st metacarpal with another bone. In contrast to the proximal phalanges of the digits 2 to 5, the proximal phalanx of the thumb is embryologically equivalent to the middle phalanges of the other digits, whereas the first metacarpal is embryologically of phalangeal origin and as such equivalent to the proximal phalanges of the other digits."	"UMLS:C4021397"
<http://purl.obolibrary.org/obo/HP_0006611>	"A less than normal number of sternal ossification centers. The sternum is initially formed from bilateral sternal plates that chondrify and begin to fuse with ribs at 10 weeks gestational age. Ossification starts in the manubrium and upper part of the sternal body at the 6th month, in the middle of the sternal body at the 7th month, in the lower part of the body during the 1st postnatal year and in the xiphoid process between years 5 and 18. The number of ossification centers vary up to six, and it is the ossification centers that are visualized by prenatal ultrasound. This term describes a reduction in the number of ossification centers compared with age-related norms."	"UMLS:C1856223"
<http://purl.obolibrary.org/obo/HP_0002524>	"A sudden and transient episode of bilateral loss of muscle tone, often triggered by emotions."	"SNOMEDCT_US:46263000 MSH:D002385 UMLS:C0007384"
<http://purl.obolibrary.org/obo/HP_0025355>	"Acquired focal dilatations of branches of the retinal artery, usually second-order retinal arterioles, that range in size from 100 to 200 micrometers in diameter. Macroaneurysms are generally located at the termporal retina and may be hemorrhagic or exudative."	
<http://purl.obolibrary.org/obo/HP_0012253>	"Any structural anomaly of the pseudostratified ciliated epithelium that lines much of the conducting portion of the airway, including part of the nasal cavity and larynx, the trachea, and bronchi."	"UMLS:C4022991"
<http://purl.obolibrary.org/obo/HP_0010392>		"UMLS:C4023862"
<http://purl.obolibrary.org/obo/HP_0040122>		"UMLS:C4022425"
<http://purl.obolibrary.org/obo/HP_0040255>		"UMLS:C4280693"
<http://purl.obolibrary.org/obo/HP_0001340>	"Increase in amplitude of a long-loop response upon somatosensory evoked potential testing, representing an electrically evoked myoclonic response."	"UMLS:C3552824"
<http://purl.obolibrary.org/obo/HP_0002058>	"A facial appearance characteristic of myopathic conditions. The face appears expressionless with sunken cheeks, bilateral ptosis, and inability to elevate the corners of the mouth, due to muscle weakness."	"SNOMEDCT_US:26432009 UMLS:C0332615"
<http://purl.obolibrary.org/obo/HP_0003011>	"Abnormality originating in one or more muscles, i.e., of the set of muscles of body."	"UMLS:C4021745"
<http://purl.obolibrary.org/obo/HP_0009959>	"This term applies if one or more of the phalanges of the 3rd finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated."	"UMLS:C4021364"
<http://purl.obolibrary.org/obo/HP_0025006>	"A structural anomaly of the capillary blood vessels in the renal glomerulus."	
<http://purl.obolibrary.org/obo/HP_0410206>	"An increased amount of nicotinurate in the blood."	
<http://purl.obolibrary.org/obo/HP_0032143>	"An intense sensation of burning, scalding, or tingling feeling of the tongue or other regions of the oral mucosa."	
<http://purl.obolibrary.org/obo/HP_0003182>		"UMLS:C1854910 UMLS:C1860796"
<http://purl.obolibrary.org/obo/HP_0040123>		"UMLS:C4022424"
<http://purl.obolibrary.org/obo/HP_0003593>	"Onset of signs or symptoms of disease between 28 days to one year of life."	"UMLS:C1848924"
<http://purl.obolibrary.org/obo/HP_0025302>	"Applies to a sign, symptom, or other abnormality that occurs in or is exacerbated in the day time."	
<http://purl.obolibrary.org/obo/HP_0007988>	"Decreased amount of pigmentation in the macula lutea."	"UMLS:C4024759"
<http://purl.obolibrary.org/obo/HP_0010683>	"An abnormally reduced level of alkaline phosphatase, tissue-nonspecific isozyme in the blood."	"UMLS:C4023742"
<http://purl.obolibrary.org/obo/HP_0003180>	"Flattening of the superior part of the acetabulum, which is a cup-shaped cavity at the base of the hipbone into which the ball-shaped head of the femur fits. The acetabular roof thereby appears horizontal rather than arched, as it normally does."	"UMLS:C1837485"
<http://purl.obolibrary.org/obo/HP_0100640>	"Presence of a cyst (sac-like structure) located in the larynx."	"UMLS:C0339880 SNOMEDCT_US:195867000"
<http://purl.obolibrary.org/obo/HP_0010186>	"Increased width of the distal phalanx of toe of one or more toes."	"UMLS:C4023980"
<http://purl.obolibrary.org/obo/HP_0001671>	"An anomaly of the intra-atrial or intraventricular septum."	"UMLS:C0018816 SNOMEDCT_US:253273004 MSH:D006343 SNOMEDCT_US:59494005 SNOMEDCT_US:396351009"
<http://purl.obolibrary.org/obo/HP_0031691>	"An unusually severe viral infection."	
<http://purl.obolibrary.org/obo/HP_0100447>	"A deviation from the normal straight form of the proximal phalanx of the fourth toe."	"UMLS:C4022080"
<http://purl.obolibrary.org/obo/HP_0001319>	"Muscular hypotonia (abnormally low muscle tone) manifesting in the neonatal period."	"MSH:D009123 UMLS:C2267233 SNOMEDCT_US:205294008"
<http://purl.obolibrary.org/obo/HP_0004218>	"Fusion of two or more bones of the 5th finger."	"UMLS:C4021676"
<http://purl.obolibrary.org/obo/HP_0010390>		"UMLS:C4023863"
<http://purl.obolibrary.org/obo/HP_0045081>	"Anomaly in the weight-to-height squared ratio, calculated by dividing the individual's weight in kilograms by the square of the individual's height in meters and used as an indicator of obesity and underweight compared to averages."	
<http://purl.obolibrary.org/obo/HP_0040192>	"An endocrine tumor arising from an APUD cell."	"UMLS:C0003650 SNOMEDCT_US:74926005 MSH:D001079 SNOMEDCT_US:253008000"
<http://purl.obolibrary.org/obo/HP_0040253>		"UMLS:C4280695"
<http://purl.obolibrary.org/obo/HP_0012815>	"Underdevelopment of part or all of the female external reproductive organs (which include the mons pubis, labia majora, labia minora, Bartholin glands, and clitoris)."	"UMLS:C4022715"
<http://purl.obolibrary.org/obo/HP_0012538>	"A detrimental reaction to the presence of gluten in food, which may include abdominal pain, fatigue, headaches and paresthesia, or celiac disease."	"UMLS:C0007570 MSH:D002446 SNOMEDCT_US:396331005 UMLS:C0850024 SNOMEDCT_US:441831003"
<http://purl.obolibrary.org/obo/HP_0012230>	"A type of retinal detachment associated with a retinal tear, that is, with a break in the retina that allows fluid to pass from the vitreous space into the subretinal space between the sensory retina and the retinal pigment epithelium."	"SNOMEDCT_US:19620000 UMLS:C0271055"
<http://purl.obolibrary.org/obo/HP_0040120>		"UMLS:C4022427"
<http://purl.obolibrary.org/obo/HP_0030658>	"Insertion of the umbilical cord within 2 cm from the placental edge."	"UMLS:C0266788 SNOMEDCT_US:51519001"
