?term	?property	?value	?source_value	?translation	?translation_status
<http://purl.obolibrary.org/obo/HP_0032697>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Focal cognitive seizure with deja vu/jamais vu"	"Focal cognitive seizure with deja vu/jamais vu"	"Convulsión focal cognitiva con deja vu / jamais vu"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030891>	<http://www.w3.org/2000/01/rdf-schema#label>	"Periventricular white matter hyperintensities"	"Periventricular white matter hyperdensities"	"Hiperdensidades de la sustancia blanca periventricular"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032437>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced circulating C-reactive protein concecntration"	"Reduced C-reactive protein level"	"Nivel reducido de proteína C reactiva"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012380>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced carnitine O-palmitoyltransferase level"	"Reduced carnitine O-palmitoyltransferase activity"	"Disminución de la actividad de carnitin o-palmitoitransferasa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410376>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased proportion of naive CD8 T cells"	"Elevated proportion of naive CD8 T cells"	"Proporción elevada de células T CD8 naive"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040021>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Radial deviation of the thumb"	"Radial deviation of the thumb"	"Desviación radial del pulgar"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011227>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated circulating C-reactive protein concentration"	"Elevated C-reactive protein level"	"Nivel elevado de proteína c-reactiva"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031040>	<http://www.w3.org/2000/01/rdf-schema#label>	"Round spermatid arrest"	"Late spermatogenesis maturation arrest"	"Detención de la maduración de la espermatogénesis tardía"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032483>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormal fecal test result"	"Abnormal fecal test result"	"Resultado anormal de la prueba fecal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011069>	<http://www.w3.org/2000/01/rdf-schema#label>	"Supernumerary tooth"	"Increased number of teeth"	"Aumento del número de dientes"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0008073>	<http://www.w3.org/2000/01/rdf-schema#label>	"Low maternal circulating estriol concentration"	"Low maternal serum estriol"	"Estradiol disminuído en suero materno"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000075>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced frequency of facial expressions"	"Reduced production of facial expressions"	"Disminución de las expresiones faciales"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005579>	<http://www.w3.org/2000/01/rdf-schema#label>	"Impaired renal tubular reabsorption of chloride"	"Impaired reabsorption of chloride"	"Alteración de la reabsorción de cloruro"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000264>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal mastoid morphology"	"Abnormality of the mastoid"	"Anomalía de la mastoides"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030862>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated CSF amyloid concentration"	"Elevated CSF amyloid level"	"Nivel elevado de amiloide en el LCR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410245>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating IgD"	"Decreased circulating total IgD"	"Disminución de IgD circulante total"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005767>	<http://www.w3.org/2000/01/rdf-schema#label>	"1-2 toe complete cutaneous syndactyly"	"1st-2nd toe complete cutaneous syndactyly"	"Sindactilia completa de dedos 1-2 del pie"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011348>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal sixth cranial nerve morphology"	"Abnormality of the sixth cranial nerve"	"Anomalía del VI par craneal o abducente"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025454>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal CSF metabolite concentration"@en	"Abnormal CSF metabolite level"	"Nivel anormal de metabolitos en el LCR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030132>	<http://www.w3.org/2000/01/rdf-schema#label>	"Absence of large von Willebrand factor multimers"	"Absence of large von Willibrand factor multimers"	"Ausencia de multímeros garandes de factor de von Willibrand"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012677>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Iron accumulation in globus pallidus"	"Iron accumulation in globus pallidus"	"Acumulación de hierro en el globo pálido"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025348>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal corneal limbus morphology"@en	"Abnormality of the corneal limbus"	"Anomalía del limbo corneal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0003277>	<http://www.w3.org/2000/01/rdf-schema#label>	"Constricted iliac wing"	"Constricted iliac wings"	"Alas ilíacas contraídas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030338>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating gonadotropin concentration"	"Abnormal circulating gonadotropin level"	"Nivel anormal de gonadotropina circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006187>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Fusion of midphalangeal joints"	"Fusion of midphalangeal joints"	"Fusión de articulaciones medias de las falanges"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012308>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating complement C9 concentration"	"Decreased serum complement C9"	"Disminución sérica de C9 del complemento"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0100586>	<http://www.w3.org/2000/01/rdf-schema#label>	"Sterile pyuria"	"Aseptic leukocyturia"	"Leucocituria aséptica"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0004039>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal ulnar metaphysis morphology"	"Abnormality of ulnar metaphysis"	"Anomalía de metáfisis cubital"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0003534>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced xanthine dehydrogenase level"	"Reduced xanthine dehydrogenase activity"	"Disminución de la actividad de la xantina deshidrogenasa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0033304>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Elevated urine 4-hydroxyphenylacetic acid level"	"Elevated urine 4-hydroxyphenylacetic acid level"	"Nivel elevado de ácido 4-hidroxifenilacético en orina"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0003367>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal femoral neck morphology"	"Abnormality of the femoral neck"	"Anomalía del cuello femoral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032982>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Intraalveolar phospholipid accumulation"	"Intraalveolar phospholipid accumulation"	"Acumulación de fosfolípidos intraalveolar"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0009590>	<http://www.w3.org/2000/01/rdf-schema#label>	"Unilateral vestibular schwannoma"	"Unilateral vestibular Schwannoma"	"Schwannoma vestibular unilateral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030341>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating follicle stimulating hormone concentration"	"Decreased circulating follicle stimulating hormone level"	"Disminución de la hormona estimulante del folículo circulante (FSH)"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0001452>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Autosomal dominant contiguous gene syndrome"	"Autosomal dominant contiguous gene syndrome"	"Síndrome del gen contiguo autosómico dominante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000746>	<http://www.w3.org/2000/01/rdf-schema#label>	"Delusion"	"Delusions"	"Delirios"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010790>	<http://www.w3.org/2000/01/rdf-schema#label>	"Hypoplasia of the Leydig cells"	"Hyoplasia of the Leydig cells"	"Hipoplasia de las células de Leydig"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000277>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal mandible morphology"	"Abnormality of the mandible"	"Anomalía de la mandíbula"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000716>	<http://www.w3.org/2000/01/rdf-schema#label>	"Depression"	"Depressivity"	"Depresión"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010948>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal fetal cardiovascular morphology"	"Abnormality of the fetal cardiovascular system"	"Anomalía del sistema cardiovascular fetal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000177>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal upper lip morphology"	"Abnormality of upper lip"	"Anomalía del labio superior"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011785>	<http://www.w3.org/2000/01/rdf-schema#label>	"Thyrotoxicosis with toxic multinodular goiter"	"Thyrotoxicosis with toxic multinodular goitre"	"Tirotoxicosis con bocio multinodular tóxico"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040045>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal hemidiaphragm morphology"	"Abnormality of the hemidiaphragms"	"Anomalía de los hemidiafragmas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000089>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal quality of facial expression"	"Atypical facial expressions"	"Expresiones faciales atípicas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410014>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal ganglion morphology"	"Abnormality of ganglion"	"Anomalía del ganglio nervioso"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040171>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased serum testosterone concentration"	"Decreased serum testosterone level"	"Disminución del nivel de testosterona en suero"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011867>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal iliac wing morphology"	"Abnormality of the wing of the ilium"	"Anomalía del ala del ilion"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006097>	<http://www.w3.org/2000/01/rdf-schema#label>	"3-4 finger syndactyly"	"3rd-4th finger syndactyly"	"Sindactilia de dedos 3-4 de la mano"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0430002>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal lacrimal bone morphology"	"Abnormality of the lacrimal bone"	"Anomalía del hueso lagrimal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031884>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal CSF glucose concentration"	"Abnormal CSF glucose level"	"Nivel anormal de glucosa en LCR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0020179>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating haptoglobin concentration"	"Abnormal haptoglobin level"	"Nivel de haptoglobina anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032716>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal impaired awareness non-motor seizure"	"Focal non-motor impaired awareness seizure"	"Convulsión focal con pérdida de conciencia no motora"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006350>	<http://www.w3.org/2000/01/rdf-schema#label>	"Pulp obliteration"	"Obliteration of the pulp chamber"	"Obliteración de la cámara de la pulpa dental"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011161>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal sensory seizure with olfactory features"	"Olfactory auras"	"Auras olfativas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002922>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased CSF protein concentration"	"Increased CSF protein"	"Aumento de proteínas en líquido cefaloraquídeo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032652>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated CSF chitotriosidase 1 concentration"	"Elevated CSF chitotriosidase 1 level"	"Nivel elevado de quitotriosidasa 1 en LCR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410244>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating IgD level"	"Abnormal IgD level"	"Nivel de IgD anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0004343>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal glycosphingolipid metabolism"	"Abnormality of glycosphingolipid metabolism"	"Anomalía del metabolismo de los glicoesfingolípidos"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000692>	<http://www.w3.org/2000/01/rdf-schema#label>	"Tooth malposition"	"Misalignment of teeth"	"Dientes mal alineados"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0007193>	<http://www.w3.org/2000/01/rdf-schema#label>	"Bilateral tonic-clonic seizure on awakening"	"Generalized tonic-clonic seizures on awakening"	"Convulsiones tónico-clónicas generalizadas al despertar"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005557>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal zygomatic arch morphology"	"Abnormality of the zygomatic arch"	"Anomalía del arco cigomático"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010708>	<http://www.w3.org/2000/01/rdf-schema#label>	"1-5 finger syndactyly"	"1st-5th finger syndactyly"	"Sindactilia de dedos 1-5 de la mano"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0003538>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased iduronate sulfatase level"	"Increased serum iduronate sulfatase activity"	"Actividad en suero aumentada de iduronato sulfatasa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002644>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal pelvic girdle bone morphology"	"Abnormality of pelvic girdle bone morphology"	"Anomalía de la morfología ósea de la cintura pélvica"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040215>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormal circulating insulin level"	"Abnormal circulating insulin level"	"Nivel anormal de insulina circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030269>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating insulin-like growth factor 1 concentration"	"Increased serum insulin-like growth factor 1"	"Aumento sérico del IGF1"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006682>	<http://www.w3.org/2000/01/rdf-schema#label>	"Premature ventricular contraction"	"Ventricular extrasystoles"	"Extrasístoles ventriculares"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032858>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal impaired awareness motor seizure with negative myoclonus"	"Focal motor impaired awareness seizure with negative myoclonus"	"Convulsión motora focal con pérdida de conciencia con mioclonías negativas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031354>	<http://www.w3.org/2000/01/rdf-schema#label>	"Sleep onset insomnia"	"Sleep onset Insomnia"	"Insomnio de inicio del sueño"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030266>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormality of the sacroiliac notch"	"Abnormality of the sacroiliac notch"	"Anomalía de la hendidura sacroilíaca"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031434>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal prosody"	"Abnormal speech prosody"	"Prosodia del habla anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030348>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating androgen concentration"	"Increased circulating androgen level"	"Aumento del nivel de andrógeno circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032723>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal aware motor seizure with dystonia"	"Focal motor aware seizure with dystonia"	"Convulsión focal motora sin pérdida de conciencia con distonía"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040111>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Bilateral external ear deformity"	"Bilateral external ear deformity"	"Deformidad bilateral del oído externo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005403>	<http://www.w3.org/2000/01/rdf-schema#label>	"T lymphocytopenia"	"Decrease in T cell count"	"Linfocitopenia T severa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000151>	<http://www.w3.org/2000/01/rdf-schema#label>	"History of recent contralateral injury"@en	"History of recent cotralateral injury"	"Historia de lesión contralateral reciente"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0430026>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormality of the shape of the midface"	"Abnormality of the shape of the midface"	"Anomalía de la forma de la región media de la cara"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410169>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal morphology of the shoulder musculature"	"Abnormality of the shoulder musculature"	"Anomalía de la musculatura del hombro"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025391>	<http://www.w3.org/2000/01/rdf-schema#label>	"Crazy paving pattern"@en	"Crazy paving pattern on pulmonary HRCT"	"Patrón pulmonar \"en empedrado\" en la tomografía computada de alta resolución"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030276>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Small scrotum"	"Small scrotum"	"Escroto pequeño"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011772>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal thyroid morphology"	"Abnormality of thyroid morphology"	"Alteración de la morfología del tiroides"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031837>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased superoxide dismutase level"	"Decreased superoxide dismutase activity"	"Disminución de la actividad de la superóxido dismutasa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006482>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal dental morphology"	"Abnormality of dental morphology"	"Anomalía de la morfología dental"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031101>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating antimullerian hormone concentration"	"Abnormal antimullerian hormone level"	"Nivel anormal de hormona antimulleriana"@es	"OFFICIAL"
