hp_id,hp_label,filler_id,filler_label,type
http://purl.obolibrary.org/obo/HP_0100139,Fragmentation of the epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004317,distal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100138,Enlarged epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100145,Triangular epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100145,Triangular epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004317,distal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100140,Irregular epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100140,Irregular epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004317,distal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100135,Absent epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004317,distal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100135,Absent epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100142,Pseudoepiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004317,distal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100136,Bracket epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004317,distal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100136,Bracket epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100141,Ivory epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004317,distal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100141,Ivory epiphysis of the distal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100062,Pseudoepiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100164,Pseudoepiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100153,Pseudoepiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100058,Enlarged epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100058,Enlarged epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100160,Enlarged epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100149,Enlarged epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100065,Triangular epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100065,Triangular epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100167,Triangular epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100167,Triangular epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100156,Triangular epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100156,Triangular epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100061,Ivory epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100061,Ivory epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100163,Ivory epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100163,Ivory epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100152,Ivory epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100152,Ivory epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100064,Stippling of the epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100064,Stippling of the epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100166,Stippling of the epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100166,Stippling of the epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100155,Stippling of the epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100155,Stippling of the epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100060,Irregular epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100060,Irregular epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100162,Irregular epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100162,Irregular epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100151,Irregular epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100151,Irregular epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100057,Cone-shaped epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100057,Cone-shaped epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100159,Cone-shaped epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100159,Cone-shaped epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100148,Cone-shaped epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100148,Cone-shaped epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100059,Fragmentation of the epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100059,Fragmentation of the epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100161,Fragmentation of the epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100161,Fragmentation of the epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100150,Fragmentation of the epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100150,Fragmentation of the epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100056,Bracket epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100056,Bracket epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100158,Bracket epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100158,Bracket epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100147,Bracket epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100147,Bracket epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100092,Abnormality of the epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100092,Abnormality of the epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100154,Small epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100154,Small epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100146,Absent epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100146,Absent epiphysis of the middle phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004325,middle phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100093,Abnormality of the epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100093,Abnormality of the epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100157,Absent epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100157,Absent epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100165,Small epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100165,Small epiphysis of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0004334,proximal phalanx of pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100055,Absent epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100055,Absent epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100063,Small epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,associated with
http://purl.obolibrary.org/obo/HP_0100063,Small epiphyses of the 3rd toe,http://purl.obolibrary.org/obo/UBERON_0003633,pedal digit 3,associated with
http://purl.obolibrary.org/obo/HP_0100498,Deviation of toes,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,associated with
http://purl.obolibrary.org/obo/HP_0100500,Fibular deviation of toes,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,associated with
http://purl.obolibrary.org/obo/HP_0010344,Deviation of the 5th toe,http://purl.obolibrary.org/obo/UBERON_0003635,pedal digit 5,associated with
http://purl.obolibrary.org/obo/HP_0100346,Fibular deviation of the 5th toe,http://purl.obolibrary.org/obo/UBERON_0003635,pedal digit 5,associated with
http://purl.obolibrary.org/obo/HP_0010338,Deviation of the 4th toe,http://purl.obolibrary.org/obo/UBERON_0003634,pedal digit 4,associated with
http://purl.obolibrary.org/obo/HP_0100340,Fibular deviation of the 4th toe,http://purl.obolibrary.org/obo/UBERON_0003634,pedal digit 4,associated with
http://purl.obolibrary.org/obo/HP_0010326,Deviation of the 2nd toe,http://purl.obolibrary.org/obo/UBERON_0003632,pedal digit 2,associated with
http://purl.obolibrary.org/obo/HP_0100344,Fibular deviation of the 2nd toe,http://purl.obolibrary.org/obo/UBERON_0003632,pedal digit 2,associated with
http://purl.obolibrary.org/obo/HP_0010051,Deviation of the hallux,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,associated with
http://purl.obolibrary.org/obo/HP_0011926,Proximal placement of hallux,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,associated with
http://purl.obolibrary.org/obo/HP_0001822,Hallux valgus,http://purl.obolibrary.org/obo/UBERON_0003631,pedal digit 1,associated with
http://purl.obolibrary.org/obo/HP_0005830,Flexion contracture of toe,http://purl.obolibrary.org/obo/UBERON_0000043,tendon,associated with
http://purl.obolibrary.org/obo/HP_0005830,Flexion contracture of toe,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,associated with
http://purl.obolibrary.org/obo/HP_0010345,Flexion contracture of the 5th toe,http://purl.obolibrary.org/obo/UBERON_0000982,skeletal joint,associated with
http://purl.obolibrary.org/obo/HP_0010345,Flexion contracture of the 5th toe,http://purl.obolibrary.org/obo/UBERON_0003635,pedal digit 5,associated with
http://purl.obolibrary.org/obo/HP_0100359,Contracture of the metatarsophalangeal joint of the 5th toe,http://purl.obolibrary.org/obo/UBERON_0007762,metatarsophalangeal joint of pedal digit 5,associated with
