source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0007734	Enlarged lacrimal glands	rdfs:label	Glándulas lacrimales grandes	OFFICIAL
en	es	HP:0007736	obsolete Pericentral retinal dystrophy	rdfs:label	Distrofia retiniana pericentral	OFFICIAL
en	es	HP:0007737	Bone spicule pigmentation of the retina	rdfs:label	Retinopatía pigmentaria en forma de espículas óseas	OFFICIAL
en	es	HP:0007738	Uncontrolled eye movements	rdfs:label	Movimientos incontrolables del ojo	OFFICIAL
en	es	HP:0007739	obsolete Mildly reduced visual acuity	rdfs:label	Disminución leve de la agudeza visual	OFFICIAL
en	es	HP:0007740	Long eyelashes in irregular rows	rdfs:label	Pestañas largas en filas irregulares	OFFICIAL
en	es	HP:0007744	obsolete Iridoretinal coloboma	rdfs:label	Coloboma Iridoretinal	OFFICIAL
en	es	HP:0007747	Monocular horizontal nystagmus	rdfs:label	Nistagmo horizontal monocular	OFFICIAL
en	es	HP:0007748	obsolete Irido-fundal coloboma	rdfs:label	Coloboma Irido-fundal	OFFICIAL
en	es	HP:0007750	Hypoplasia of the fovea	rdfs:label	Hipoplasia de fóvea	OFFICIAL
en	es	HP:0007754	Macular dystrophy	rdfs:label	Distrofia macular	OFFICIAL
en	es	HP:0007755	Juvenile epithelial corneal dystrophy	rdfs:label	Distrofia epitelial corneal juvenil	OFFICIAL
en	es	HP:0007756	obsolete Slitlike anterior chamber angles in children	rdfs:label	Ángulos de cámara anterior en forma de ranura en niños	OFFICIAL
en	es	HP:0007757	obsolete Hypoplasia of choroid	rdfs:label	Hipoplasia de coroides	OFFICIAL
en	es	HP:0007758	obsolete Congenital visual impairment	rdfs:label	Discapacidad visual congénita	OFFICIAL
en	es	HP:0007759	Opacification of the corneal stroma	rdfs:label	Opacidad del estroma de la córnea	OFFICIAL
en	es	HP:0007760	Crystalline corneal dystrophy	rdfs:label	Distrofia cristalina corneal	OFFICIAL
en	es	HP:0007761	Pericentral scotoma	rdfs:label	Escotoma pericentral	OFFICIAL
en	es	HP:0007763	Retinal telangiectasia	rdfs:label	Telangiectasia retiniana	OFFICIAL
en	es	HP:0007765	Deep anterior chamber	rdfs:label	Cámara anterior profunda	OFFICIAL
en	es	HP:0007766	Optic disc hypoplasia	rdfs:label	Hipoplasia del nervio óptico	OFFICIAL
en	es	HP:0007768	Central retinal vessel vascular tortuosity	rdfs:label	Tortuosidad vascular central de la retina	OFFICIAL
en	es	HP:0007769	Peripheral retinal degeneration	rdfs:label	Degeneración periférica de la retina	OFFICIAL
en	es	HP:0007770	Hypoplasia of the retina	rdfs:label	Hipoplasia de retina	OFFICIAL
en	es	HP:0007772	Impaired smooth pursuit	rdfs:label	Deterioro de seguimiento lento	OFFICIAL
en	es	HP:0007773	Vitreoretinopathy	rdfs:label	Anomalía vitreoretinal	OFFICIAL
en	es	HP:0007774	Hypoplasia of the ciliary body	rdfs:label	Hipoplasia de cuerpo ciliar	OFFICIAL
en	es	HP:0007776	Sparse lower eyelashes	rdfs:label	Pestañas inferiores escasas	OFFICIAL
en	es	HP:0007777	Chorioretinal scar	rdfs:label	Cicatrices coriorretinianas	OFFICIAL
en	es	HP:0007778	Posterior retinal neovascularization	rdfs:label	Neovascularización de la retina periférica y posterior	OFFICIAL
en	es	HP:0007779	Anterior segment of eye aplasia	rdfs:label	Aplasia del segmento anterior	OFFICIAL
en	es	HP:0007780	Cortical pulverulent cataract	rdfs:label	Catarata cortical pulverulenta	OFFICIAL
en	es	HP:0007782	obsolete Peripheral retinal cone degeneration	rdfs:label	Degeneración periférica de conos	OFFICIAL
en	es	HP:0007783	obsolete Butterfly retinal pigment epithelial dystrophy	rdfs:label	Distrofia del epitelio pigmentario de la retina en patrón mariposa	OFFICIAL
en	es	HP:0007786	obsolete Lacunar retinal depigmentation	rdfs:label	Despigmentación lacunar de la retina	OFFICIAL
en	es	HP:0007787	Posterior subcapsular cataract	rdfs:label	Catarata subcapsular posterior	OFFICIAL
en	es	HP:0007791	Patchy atrophy of the retinal pigment epithelium	rdfs:label	Atrofia irregular del epitelio pigmentario de la retina	OFFICIAL
en	es	HP:0007792	Microsaccadic pursuit	rdfs:label	Seguimiento microsacádico	OFFICIAL
en	es	HP:0007793	Granular macular appearance	rdfs:label	Anomalía pigmentaria en moteado de la mácula lútea	OFFICIAL
en	es	HP:0007795	Anterior cortical cataract	rdfs:label	Catarata cortical anterior	OFFICIAL
en	es	HP:0007797	Retinal vascular malformation	rdfs:label	Malformación vascular retiniana	OFFICIAL
en	es	HP:0007798	obsolete Foveal dystrophy	rdfs:label	Distrofia foveal	OFFICIAL
en	es	HP:0007799	Conjunctival whitish salt-like deposits	rdfs:label	Depósitos blanquecinos conjuntivales	OFFICIAL
en	es	HP:0007800	Increased axial length of the globe	rdfs:label	Aumento de la longitud axial del globo ocular	OFFICIAL
en	es	HP:0007801	obsolete Fishnet retinal pigmentation	rdfs:label	Pigmentación de la retina en forma de red anudada	OFFICIAL
en	es	HP:0007802	Granular corneal dystrophy	rdfs:label	Distrofia corneal granular	OFFICIAL
en	es	HP:0007803	Monochromacy	rdfs:label	Monocromacia	OFFICIAL
en	es	HP:0007807	Optic nerve compression	rdfs:label	Compresión del nervio óptico	OFFICIAL
en	es	HP:0007808	obsolete Bilateral retinal coloboma	rdfs:label	Coloboma de retina bilateral	OFFICIAL
en	es	HP:0007809	Punctate corneal dystrophy	rdfs:label	Distrofia corneal punctata	OFFICIAL
en	es	HP:0007810	obsolete Progressive bifocal chorioretinal atrophy	rdfs:label	Atrofia coriorretiniana bifocal progresiva	OFFICIAL
en	es	HP:0007811	Horizontal pendular nystagmus	rdfs:label	Nistagmo pendular horizontal	OFFICIAL
en	es	HP:0007812	Herpetiform corneal ulceration	rdfs:label	Ulceración herpetiforme de la córnea	OFFICIAL
en	es	HP:0007813	Nongranulomatous uveitis	rdfs:label	Uveitis no granulomatosa	OFFICIAL
en	es	HP:0007814	Retinal pigment epithelial mottling	rdfs:label	Retinopatía tipo sal y pimienta	OFFICIAL
en	es	HP:0007815	Abnormal distribution of retinal arterioles and venules	rdfs:label	Distribución anormal de las arteriolas y vénulas de la retina	OFFICIAL
en	es	HP:0007817	Horizontal supranuclear gaze palsy	rdfs:label	Parálisis supranuclear horizontal	OFFICIAL
en	es	HP:0007818	Central heterochromia	rdfs:label	Heterocromía central	OFFICIAL
en	es	HP:0007819	Presenile cataracts	rdfs:label	Catarata presenil	OFFICIAL
en	es	HP:0007820	Lacrimal punctal atresia	rdfs:label	Punto lacrimal atrésico	OFFICIAL
en	es	HP:0007822	Central retinal exudate	rdfs:label	Exudado central de la retina	OFFICIAL
en	es	HP:0007824	Total ophthalmoplegia	rdfs:label	Oftalmoplejia total	OFFICIAL
en	es	HP:0007825	obsolete Cataracts develop in second or third decade	rdfs:label	obsoleto cataratas de aparición en la segunda o tercera década	OFFICIAL
en	es	HP:0007827	Nodular corneal dystrophy	rdfs:label	Distrofia nodular corneal	OFFICIAL
en	es	HP:0007829	obsolete Diffuse retinal cone degeneration	rdfs:label	Degeneración difusa de conos retimianos	OFFICIAL
en	es	HP:0007830	Adult-onset night blindness	rdfs:label	Ceguera nocturna (nictalopia) del adulto	OFFICIAL
en	es	HP:0007831	Nonprogressive restrictive external ophthalmoplegia	rdfs:label	Oftalmoplejia externa restrictiva no progresiva	OFFICIAL
en	es	HP:0007832	Pigmentation of the sclera	rdfs:label	Pigmentación de la esclerótica	OFFICIAL
en	es	HP:0007833	Anterior chamber synechiae	rdfs:label	Sinequias de cámara anterior	OFFICIAL
en	es	HP:0007834	Progressive cataract	rdfs:label	Catarata Progresiva	OFFICIAL
en	es	HP:0007835	S-shaped palpebral fissures	rdfs:label	Fisuras palpebrales en forma de S	OFFICIAL
en	es	HP:0007836	Mosaic corneal dystrophy	rdfs:label	Distrofia corneal en mosaico	OFFICIAL
en	es	HP:0007838	Progressive ptosis	rdfs:label	Ptosis progresiva	OFFICIAL
en	es	HP:0007840	Long upper eyelashes	rdfs:label	Pestañas superiores largas	OFFICIAL
en	es	HP:0007841	Amyloid deposition in the vitreous humor	rdfs:label	Depósitos amiloides en el humor vítreo	OFFICIAL
en	es	HP:0007843	Attenuation of retinal blood vessels	rdfs:label	Atenuación de los vasos sanguíneos de la retina	OFFICIAL
en	es	HP:0007850	Retinal vascular proliferation	rdfs:label	Proliferación vascular retiniana	OFFICIAL
en	es	HP:0007851	obsolete Temporal displacement of maculae	rdfs:label	Desplazamiento en dirección temporal de la mácula	OFFICIAL
en	es	HP:0007852	obsolete Pericentral pigmentary retinopathy	rdfs:label	Retinopatía pigmentaria pericentral	OFFICIAL
en	es	HP:0007854	Glaucomatous visual field defect	rdfs:label	Defecto glaucomatoso del campo visual	OFFICIAL
en	es	HP:0007856	Punctate opacification of the cornea	rdfs:label	Opacidad punctata de la córnea	OFFICIAL
en	es	HP:0007858	Chorioretinal lacunae	rdfs:label	Lagunas coriorretinianas	OFFICIAL
en	es	HP:0007859	Congenital horizontal nystagmus	rdfs:label	Nistagmo horizontal congénito	OFFICIAL
en	es	HP:0007862	Retinal calcification	rdfs:label	Calcificación de la retina	OFFICIAL
en	es	HP:0007866	Retinal infarction	rdfs:label	Infarto focal de retina	OFFICIAL
en	es	HP:0007867	Restrictive partial external ophthalmoplegia	rdfs:label	Oftalmoplejia externa restrictiva parcial	OFFICIAL
en	es	HP:0007868	obsolete Age-related macular degeneration	rdfs:label	Degeneración macular relacionada con la edad	OFFICIAL
en	es	HP:0007869	obsolete Peripheral retinopathy	rdfs:label	Retinopatía periférica	OFFICIAL
en	es	HP:0007872	Choroidal hemangioma	rdfs:label	Hemangioma coroideo	OFFICIAL
en	es	HP:0007873	Abnormally prominent line of Schwalbe	rdfs:label	Linea de Schwalbe anormalmente prominente	OFFICIAL
en	es	HP:0007874	Almond-shaped palpebral fissure	rdfs:label	Hendidura palpebral con forma de almendra	OFFICIAL
en	es	HP:0007875	Congenital blindness	rdfs:label	Ceguera congénita	OFFICIAL
en	es	HP:0007876	obsolete Juvenile cortical cataract	rdfs:label	Catarata cortical juvenil	OFFICIAL
en	es	HP:0007879	Allergic conjunctivitis	rdfs:label	Conjuntivitis alérgica	OFFICIAL
en	es	HP:0007880	Marginal corneal dystrophy	rdfs:label	Distrofia corneal marginal	OFFICIAL
en	es	HP:0007881	Central corneal dystrophy	rdfs:label	Distrofia corneal central	OFFICIAL
en	es	HP:0007885	Slowed horizontal saccades	rdfs:label	Movimientos sacádicos horizontales lentos	OFFICIAL
en	es	HP:0007886	Absent extraocular muscles	rdfs:label	Músculos extraoculares ausentes	OFFICIAL
en	es	HP:0007889	Iridescent posterior subcapsular cataract	rdfs:label	Catarata subcapsular posterior iridiscente	OFFICIAL
en	es	HP:0007892	Hypoplasia of the lacrimal punctum	rdfs:label	Hipoplasia de punto lacrimal	OFFICIAL
en	es	HP:0007893	obsolete Progressive retinal degeneration	rdfs:label	Degeneración retiniana progresiva	OFFICIAL
en	es	HP:0007894	Hypopigmentation of the fundus	rdfs:label	Hipopigmentación del fondo de ojo	OFFICIAL
en	es	HP:0007898	Exudative retinopathy	rdfs:label	Retinopatía exudativa	OFFICIAL
en	es	HP:0007899	Retinal nonattachment	rdfs:label	No adhesión embrionaria de retina	OFFICIAL
en	es	HP:0007900	Hypoplastic lacrimal duct	rdfs:label	Conducto lacrimal hipoplásico	OFFICIAL
en	es	HP:0007901	obsolete Retinal malformation	rdfs:label	Malformación de retina	OFFICIAL
en	es	HP:0007902	Vitreous hemorrhage	rdfs:label	Hemorragia vítrea	OFFICIAL
en	es	HP:0007903	Paravenous chorioretinal atrophy	rdfs:label	Atrofia coriorretiniana paravenosa pigmentada	OFFICIAL
en	es	HP:0007905	Abnormal iris vasculature	rdfs:label	Vasculatura anormal del iris	OFFICIAL
en	es	HP:0007906	Ocular hypertension	rdfs:label	Aumento de la presión intraocular	OFFICIAL
en	es	HP:0007910	obsolete Nonprogressive congenital retinal dystrophy	rdfs:label	Distrofia retiniana congénita no progresiva	OFFICIAL
en	es	HP:0007911	Congenital bilateral ptosis	rdfs:label	Ptosis bilateral congénita	OFFICIAL
en	es	HP:0007913	Reticular retinal dystrophy	rdfs:label	Distrofia retiniana reticular	OFFICIAL
en	es	HP:0007915	Polymorphous posterior corneal dystrophy	rdfs:label	Distrofia corneal posterior polimórfica	OFFICIAL
en	es	HP:0007916	obsolete Small anterior lens surface opacities	rdfs:label	obsoleto Opacidades de la superficie de la lente anterior pequeña	OFFICIAL
en	es	HP:0007917	Tractional retinal detachment	rdfs:label	Desprendimiento traccional de retina	OFFICIAL
en	es	HP:0007920	obsolete Congenital chorioretinal dystrophy	rdfs:label	Distrofia congénita coriorretiniana	OFFICIAL
en	es	HP:0007922	Hypermyelinated retinal nerve fibers	rdfs:label	Fibras retinianas hipermielinizadas	OFFICIAL
en	es	HP:0007923	obsolete Foveal hyperplasia	rdfs:label	Hiperplasia foveal	OFFICIAL
en	es	HP:0007924	Slow decrease in visual acuity	rdfs:label	Disminución lenta de la agudeza visual	OFFICIAL
en	es	HP:0007925	Lacrimal duct aplasia	rdfs:label	Aplasia del conducto lacrimal	OFFICIAL
en	es	HP:0007928	Abnormal flash visual evoked potentials	rdfs:label	Potenciales visuales evocados (por flash) alterados	OFFICIAL
en	es	HP:0007929	Peripheral retinal detachment	rdfs:label	Desprendimiento periférico de retina	OFFICIAL
en	es	HP:0007930	obsolete Prominent epicanthal folds	rdfs:label	Pliegues epicánticos prominentes	OFFICIAL
en	es	HP:0007932	Bilateral congenital mydriasis	rdfs:label	Midriasis bilateral congénita	OFFICIAL
en	es	HP:0007933	Broad lateral eyebrow	rdfs:label	Ceja lateral ancha	OFFICIAL
en	es	HP:0007935	Juvenile posterior subcapsular lenticular opacities	rdfs:label	Opacidades lenticular subcapsular posterior juvenil	OFFICIAL
en	es	HP:0007936	Restrictive external ophthalmoplegia	rdfs:label	Oftalmoplejia externa restrictiva	OFFICIAL
en	es	HP:0007937	Reticular pigmentary degeneration	rdfs:label	Degeneración de la retina en panal	OFFICIAL
en	es	HP:0007939	Blue cone monochromacy	rdfs:label	Monocromacia de cono azul	OFFICIAL
en	es	HP:0007941	Limited extraocular movements	rdfs:label	Movimientos extraoculares limitados	OFFICIAL
en	es	HP:0007942	Internal ophthalmoplegia	rdfs:label	Oftalmoplejia interna	OFFICIAL
en	es	HP:0007943	Congenital stapes ankylosis	rdfs:label	Anquilosis congénita del estribo	OFFICIAL
en	es	HP:0007944	Intermittent microsaccadic pursuits	rdfs:label	Segimiento microsacádico intermitente	OFFICIAL
en	es	HP:0007945	obsolete Choroidal degeneration	rdfs:label	Degeneración coroidea	OFFICIAL
en	es	HP:0007946	Unilateral narrow palpebral fissure	rdfs:label	Hendidura palpebral estrecha unilateral	OFFICIAL
en	es	HP:0007947	Pericentral retinitis pigmentosa	rdfs:label	Retinitis pigmentosa pericentral	OFFICIAL
en	es	HP:0007948	Dense posterior cortical cataract	rdfs:label	Catarata cortical posterior densa	OFFICIAL
en	es	HP:0007949	obsolete Progressive macular scarring	rdfs:label	Cicatriz macular progresiva	OFFICIAL
en	es	HP:0007950	Peripapillary chorioretinal atrophy	rdfs:label	Atrofia peripapilar coriorretiniana	OFFICIAL
en	es	HP:0007956	obsolete Bilateral choroid coloboma	rdfs:label	Coloboma de coroides bilateral	OFFICIAL
en	es	HP:0007957	Corneal opacity	rdfs:label	Opacidad de la córnea	OFFICIAL
en	es	HP:0007958	Optic atrophy from cranial nerve compression	rdfs:label	Atrofia óptica por compresión del nervio craneal	OFFICIAL
en	es	HP:0007961	obsolete Rarefaction of retinal pigmentation	rdfs:label	Alteración de la pigmentación de la retina	OFFICIAL
en	es	HP:0007962	Speckled corneal dystrophy	rdfs:label	Distrofia corneal moteada	OFFICIAL
en	es	HP:0007963	Pattern dystrophy of the retina	rdfs:label	Distrofia retiniana macrorreticular	OFFICIAL
en	es	HP:0007964	Degenerative vitreoretinopathy	rdfs:label	Vitreoretinopatía degenerativa	OFFICIAL
en	es	HP:0007965	Undetectable visual evoked potentials	rdfs:label	Ausencia de potenciales evocados visuales	OFFICIAL
en	es	HP:0007968	Remnants of the hyaloid vascular system	rdfs:label	Vítreo primario hiperplásico persistente	OFFICIAL
en	es	HP:0007970	Congenital ptosis	rdfs:label	Ptosis congénita	OFFICIAL
en	es	HP:0007971	Lamellar cataract	rdfs:label	Catarata lamelar	OFFICIAL
en	es	HP:0007973	Retinal dysplasia	rdfs:label	Displasia de retina	OFFICIAL
en	es	HP:0007975	Hypometric horizontal saccades	rdfs:label	Movimientos sacádicos horizontales hipométricos	OFFICIAL
en	es	HP:0007976	Cerulean cataract	rdfs:label	Catarata cerulea	OFFICIAL
en	es	HP:0007979	Gaze-evoked horizontal nystagmus	rdfs:label	Nistagmo horizontal evocado (Gaze)	OFFICIAL
en	es	HP:0007980	Absent retinal pigment epithelium	rdfs:label	Ausencia del epitelio pigmentario de la retina	OFFICIAL
en	es	HP:0007981	obsolete Concentric narrowing of visual field	rdfs:label	Estrechamiento concéntrico del campo visual	OFFICIAL
en	es	HP:0007982	obsolete Central tapetoretinal dystrophy	rdfs:label	Distrofia central tapetoretinal	OFFICIAL
en	es	HP:0007984	Electronegative electroretinogram	rdfs:label	Amplitud reducida de onda b (ERG)	OFFICIAL
en	es	HP:0007985	Retinal arteriolar occlusion	rdfs:label	Oclusión de las arteriolas de la retina	OFFICIAL
en	es	HP:0007986	Increased retinal vascularity	rdfs:label	Aumento de vascularización retiniana	OFFICIAL
en	es	HP:0007987	Progressive visual field defects	rdfs:label	Defecto progresivo del campo visual	OFFICIAL
en	es	HP:0007988	Macular hypopigmentation	rdfs:label	Hipopigmentación macular	OFFICIAL
en	es	HP:0007989	Intraretinal exudate	rdfs:label	Exudado intrarretiniano	OFFICIAL
en	es	HP:0007990	Hypoplastic iris stroma	rdfs:label	Estroma del iris hipoplásico	OFFICIAL
en	es	HP:0007992	Lattice retinal degeneration	rdfs:label	Degeneración de retina (Lattice)	OFFICIAL
en	es	HP:0007993	Malformed lacrimal duct	rdfs:label	Malformación de conductos lacrimales	OFFICIAL
en	es	HP:0007994	Peripheral visual field loss	rdfs:label	Pérdida periférica del campo visual	OFFICIAL
en	es	HP:0008000	Decreased corneal reflex	rdfs:label	Disminución del reflejo corneal	OFFICIAL
en	es	HP:0008001	Foveal hyperpigmentation	rdfs:label	Hiperpigmentación foveal	OFFICIAL
en	es	HP:0008002	Abnormality of macular pigmentation	rdfs:label	Alteración de la pigmentación macular	OFFICIAL
en	es	HP:0008003	Jerky ocular pursuit movements	rdfs:label	Movimientos de seguimiento ocular espasmódicos	OFFICIAL
en	es	HP:0008005	Congenital corneal dystrophy	rdfs:label	Distrofia corneal congénita	OFFICIAL
en	es	HP:0008007	Primary congenital glaucoma	rdfs:label	Glaucoma congénito primario	OFFICIAL
en	es	HP:0008008	obsolete Progressive central visual loss	rdfs:label	Pérdida visual central progresiva	OFFICIAL
en	es	HP:0008009	Three rows of eyelashes	rdfs:label	Tres filas de pestañas	OFFICIAL
en	es	HP:0008011	Peripheral opacification of the cornea	rdfs:label	Opacidad periférica de la córnea	OFFICIAL
en	es	HP:0008012	obsolete Congenital myopia	rdfs:label	Miopía congénita	OFFICIAL
en	es	HP:0008014	Central fundal arteriolar microaneurysms	rdfs:label	Microaneurismas arteriolares del fondo de ojo central	OFFICIAL
en	es	HP:0008017	obsolete Depigmented lesions of the retinal pigment epithelium	rdfs:label	Lesiones despigmentadas del epitelio pigmentario de la retina	OFFICIAL
en	es	HP:0008019	Superior lens subluxation	rdfs:label	Subluxación superior del cristalino	OFFICIAL
en	es	HP:0008020	Cone dystrophy	rdfs:label	Degeneración progresiva de conos	OFFICIAL
en	es	HP:0008024	obsolete Congenital nuclear cataract	rdfs:label	Catarata nuclear congénita	OFFICIAL
en	es	HP:0008026	Horizontal opticokinetic nystagmus	rdfs:label	Nistagmo opticocinético horizontal	OFFICIAL
en	es	HP:0008028	Cystoid macular degeneration	rdfs:label	Degeneración macular cistoide	OFFICIAL
en	es	HP:0008030	Retinal arteritis	rdfs:label	Arteritis de retina	OFFICIAL
