subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
HP:0005547	en	fr	rdfs:label	Myeloproliferative disorder	OFFICIAL	Trouble myéloprolifératif
HP:0005548	en	fr	rdfs:label	Megakaryocytopenia	OFFICIAL	mégacaryocytopénie
HP:0005550	en	fr	rdfs:label	Chronic lymphatic leukemia	OFFICIAL	Leucémie lymphocytaire chronique
HP:0005556	en	fr	rdfs:label	Abnormality of the metopic suture	OFFICIAL	Anomalie de la suture métopique
HP:0005557	en	fr	rdfs:label	Abnormality of the zygomatic arch	OFFICIAL	Anomalie de l'arcade zygomatique
HP:0005558	en	fr	rdfs:label	Chronic leukemia	OFFICIAL	Leucémie chronique
HP:0005559	en	fr	rdfs:label	Abnormality of the kinin-kallikrein system	OFFICIAL	Anomalie du système kallikréine-kinine
HP:0005560	en	fr	rdfs:label	Imbalanced hemoglobin synthesis	OFFICIAL	Déséquilibre de la synthèse de l'hémoglobine
HP:0005561	en	fr	rdfs:label	Abnormality of bone marrow cell morphology	OFFICIAL	Anomalie morphologique des cellules de la moelle osseuse
HP:0005562	en	fr	rdfs:label	Multiple renal cysts	OFFICIAL	Kystes rénaux multiples
HP:0005563	en	fr	rdfs:label	Decreased numbers of nephrons	OFFICIAL	Nombre diminué de néphrons
HP:0005564	en	fr	rdfs:label	Absence of renal corticomedullary differentiation	OFFICIAL	Absence de différentiation corticomédullaire rénale
HP:0005565	en	fr	rdfs:label	Reduced renal corticomedullary differentiation	OFFICIAL	Dédifférentiation corticomédullaire rénale
HP:0005567	en	fr	rdfs:label	Renal magnesium wasting	OFFICIAL	Perte rénale congénitale de magnésium
HP:0005571	en	fr	rdfs:label	Increased renal tubular phosphate reabsorption	OFFICIAL	Augmentation de la réabsorption tubulaire rénale du phosphore
HP:0005572	en	fr	rdfs:label	Decreased renal tubular phosphate excretion	OFFICIAL	Diminution de l'excrétion du phosphate tubulaire rénal
HP:0005574	en	fr	rdfs:label	Non-acidotic proximal tubulopathy	OFFICIAL	Tubulopathie proximale non-acidosique
HP:0005575	en	fr	rdfs:label	Hemolytic-uremic syndrome	OFFICIAL	Syndrome hémolytique et urémique
HP:0005576	en	fr	rdfs:label	Tubulointerstitial fibrosis	OFFICIAL	Fibrose tubulo-interstitielle
HP:0005579	en	fr	rdfs:label	Impaired reabsorption of chloride	OFFICIAL	Réabsorption du chlore altérée
HP:0005580	en	fr	rdfs:label	Duplication of renal pelvis	OFFICIAL	Duplication du pelvis rénal
HP:0005583	en	fr	rdfs:label	Tubular basement membrane disintegration	OFFICIAL	Désagrégation de la membrane basale tubulaire
HP:0005584	en	fr	rdfs:label	Renal cell carcinoma	OFFICIAL	Carcinome à cellules rénales
HP:0005585	en	fr	rdfs:label	Spotty hyperpigmentation	OFFICIAL	Hyperpigmentation tachetée
HP:0005586	en	fr	rdfs:label	Hyperpigmentation in sun-exposed areas	OFFICIAL	Hyperpigmentation des zones photo-exposées
HP:0005587	en	fr	rdfs:label	Profuse pigmented skin lesions	OFFICIAL	Abondantes lésions cutanées pigmentées
HP:0005588	en	fr	rdfs:label	Patchy palmoplantar keratoderma	OFFICIAL	Kératose palmoplantaire irrégulière
HP:0005590	en	fr	rdfs:label	Spotty hypopigmentation	OFFICIAL	Dépigmentation en tâches
HP:0005592	en	fr	rdfs:label	Giant melanosomes in melanocytes	OFFICIAL	Mélanosomes géants dans les mélanocytes
HP:0005593	en	fr	rdfs:label	Macular hypopigmented whorls, streaks, and patches	OFFICIAL	Tâches maculaires hypopigmentées en tourbillons, en stries et en tâches
HP:0005595	en	fr	rdfs:label	Generalized hyperkeratosis	OFFICIAL	Hyperkératose généralisée
HP:0005597	en	fr	rdfs:label	Congenital alopecia totalis	OFFICIAL	Alopécie totale congénitale
HP:0005598	en	fr	rdfs:label	Facial telangiectasia in butterfly midface distribution	OFFICIAL	Télangiectasie faciale dans une distribution médiane en papillon
HP:0005599	en	fr	rdfs:label	Hypopigmentation of hair	OFFICIAL	Hypopigmentation des cheveux
HP:0005600	en	fr	rdfs:label	Congenital giant melanocytic nevus	OFFICIAL	Naevus mélanocytique géant congénital
HP:0005602	en	fr	rdfs:label	Progressive vitiligo	OFFICIAL	Vitiligo progressif
HP:0005603	en	fr	rdfs:label	Numerous congenital melanocytic nevi	OFFICIAL	Naevii mélanocytiques multiples congénitaux
HP:0005605	en	fr	rdfs:label	Large cafe-au-lait macules with irregular margins	OFFICIAL	Grandes tâches café-au-lait sans contour irrégulier
HP:0005606	en	fr	rdfs:label	Hyperpigmented nevi and streak	OFFICIAL	Naevii et stries hyperpigmentées
HP:0005607	en	fr	rdfs:label	Abnormal tracheobronchial morphology	OFFICIAL	Anomalie morphologique du système trachéobronchique
HP:0005608	en	fr	rdfs:label	Bilobate gallbladder	OFFICIAL	Vésicule biliaire bilobée
HP:0005609	en	fr	rdfs:label	Gallbladder dysfunction	OFFICIAL	Dysfonction de la vésicule biliaire
HP:0005612	en	fr	rdfs:label	Arthrogryposis-like hand anomaly	OFFICIAL	Anomalie de la main arthrogrypose-like 
HP:0005613	en	fr	rdfs:label	Aplasia/hypoplasia of the femur	OFFICIAL	Aplasie/hypoplasie du fémur
HP:0005616	en	fr	rdfs:label	Accelerated skeletal maturation	OFFICIAL	Accélération de la maturation squelettique
HP:0005617	en	fr	rdfs:label	Bilateral camptodactyly	OFFICIAL	Camptodactylie bilatérale
HP:0005619	en	fr	rdfs:label	Thoracolumbar kyphosis	OFFICIAL	Cyphose thoraco-lombaire
HP:0005620	en	fr	rdfs:label	Hypermobility of interphalangeal joints	OFFICIAL	Hypermobilité des articulations interphalangiennes
HP:0005621	en	fr	rdfs:label	Trapezoidal shaped vertebral bodies	OFFICIAL	Corps vertébraux en forme de trapèze
HP:0005622	en	fr	rdfs:label	Broad long bones	OFFICIAL	Os longs larges
HP:0005623	en	fr	rdfs:label	Absent ossification of calvaria	OFFICIAL	Ossification absente de la voûte du crâne
HP:0005625	en	fr	rdfs:label	Osteoporosis of vertebrae	OFFICIAL	Ostéoporose des vertèbres
HP:0005626	en	fr	rdfs:label	Posterior fusion of lumbosacral vertebrae	OFFICIAL	Fusion postérieure des vertèbres lombosacrées
HP:0005627	en	fr	rdfs:label	Type D brachydactyly	OFFICIAL	Brachydactylie type D
HP:0005632	en	fr	rdfs:label	Absent forearm	OFFICIAL	Avant-bras absent
HP:0005638	en	fr	rdfs:label	Decreased anterioposterior diameter of lumbar vertebral bodies	OFFICIAL	Decreased anterioposterior diameter of lumbar vertebral bodies
HP:0005639	en	fr	rdfs:label	Hyperextensible hand joints	OFFICIAL	Hyperlaxité des articulations de la main
HP:0005640	en	fr	rdfs:label	Abnormal vertebral segmentation and fusion	OFFICIAL	Abnormal vertebral segmentation and fusion
HP:0005643	en	fr	rdfs:label	Short 3rd toe	OFFICIAL	Troisième orteil court
HP:0005645	en	fr	rdfs:label	Intervertebral disk calcification	OFFICIAL	Calcification des disques intervertébraux
HP:0005648	en	fr	rdfs:label	Bilateral ulnar hypoplasia	OFFICIAL	Hypoplasie de l'ulna symétrique bilatérale
HP:0005650	en	fr	rdfs:label	Cutaneous syndactyly between fingers 2 and 5	OFFICIAL	Syndactylie cutanée des doigts 2 et 5
HP:0005652	en	fr	rdfs:label	Cortical sclerosis	OFFICIAL	Sclérose corticale
HP:0005653	en	fr	rdfs:label	Moderate generalized osteoporosis	OFFICIAL	Ostéoporose généralisée modérée
HP:0005655	en	fr	rdfs:label	Multiple digital exostoses	OFFICIAL	Exostotes digitales multiples
HP:0005656	en	fr	rdfs:label	Positional foot deformity	OFFICIAL	Déformation positionnelle du pied
HP:0005659	en	fr	rdfs:label	Thoracic kyphoscoliosis	OFFICIAL	Cyphoscoliose thoracique
HP:0005661	en	fr	rdfs:label	Salmonella osteomyelitis	OFFICIAL	Ostéomyélite à salmonelle
HP:0005665	en	fr	rdfs:label	Massively thickened long bone cortices	OFFICIAL	Corticales des os longs sévèrement épaissies
HP:0005667	en	fr	rdfs:label	Os odontoideum	OFFICIAL	Axis (os)
HP:0005671	en	fr	rdfs:label	Bilateral intracranial calcifications	OFFICIAL	Calcifications intracrâniennes bilatérales
HP:0005676	en	fr	rdfs:label	Rudimentary postaxial polydactyly of hands	OFFICIAL	Polydactylie post-axiale rudimentaire des mains
HP:0005678	en	fr	rdfs:label	Anterior atlanto-occipital dislocation	OFFICIAL	Dislocation atlanto-occipitale antérieure
HP:0005679	en	fr	rdfs:label	Dupuytren contracture	OFFICIAL	Contracture de Dupuytren
HP:0005680	en	fr	rdfs:label	Tongue-like lumbar vertebral deformities	OFFICIAL	Tongue-like lumbar vertebral deformities
HP:0005681	en	fr	rdfs:label	Juvenile rheumatoid arthritis	OFFICIAL	Polyarthrite rhumatoïde juvénile
HP:0005682	en	fr	rdfs:label	Talocalcaneal synostosis	OFFICIAL	Synostose talo-calcanéenne
HP:0005684	en	fr	rdfs:label	Distal arthrogryposis	OFFICIAL	Arthrogrypose distale
HP:0005686	en	fr	rdfs:label	Patchy osteosclerosis	OFFICIAL	Ostéosclérose irrégulière
HP:0005687	en	fr	rdfs:label	Deformed humeral heads	OFFICIAL	Têtes humérales déformées
HP:0005688	en	fr	rdfs:label	Dysplastic distal thumb phalanges with a central hole	OFFICIAL	Phalanges distales des pouces dysplasiques avec un trou central
HP:0005689	en	fr	rdfs:label	Dermatoglyphic ridges abnormal	OFFICIAL	Crêtes dermatoglyphiques anormales
HP:0005692	en	fr	rdfs:label	Joint hyperflexibility	OFFICIAL	Hyperflexibilité des articulations
HP:0005694	en	fr	rdfs:label	Partial fusion of proximal row of carpal bones	OFFICIAL	Fusion partielle du rang proximal des os du carpe
HP:0005696	en	fr	rdfs:label	Postaxial polydactyly type A	OFFICIAL	Polydactylie post-axiale type A
HP:0005700	en	fr	rdfs:label	Increased bone density with cystic changes	OFFICIAL	Augmentation de la densité osseuse avec modifications kystiques
HP:0005701	en	fr	rdfs:label	Multiple enchondromatosis	OFFICIAL	Enchondromatose multiple
HP:0005707	en	fr	rdfs:label	Bilateral triphalangeal thumbs	OFFICIAL	Pouces triphalangés bilatéraux
HP:0005709	en	fr	rdfs:label	2-3 toe cutaneous syndactyly	OFFICIAL	Syndactylie cutanée des orteils 2 et 3
HP:0005715	en	fr	rdfs:label	Flattened knee epiphyses	OFFICIAL	Epiphyses du genou aplaties
HP:0005716	en	fr	rdfs:label	Lethal skeletal dysplasia	OFFICIAL	Nanisme létal identifiable à la naissance
HP:0005720	en	fr	rdfs:label	Shortening of all metacarpals	OFFICIAL	Raccourcissement de tous les métacarpiens
HP:0005722	en	fr	rdfs:label	Hyperextensible thumb	OFFICIAL	Pouce hyperlaxe
HP:0005723	en	fr	rdfs:label	Shoe-shaped sella turcica	OFFICIAL	Selle turcique en forme de chaussure
HP:0005725	en	fr	rdfs:label	Nonopposable triphalangeal thumb	OFFICIAL	Pouce triphalangique non opposable
HP:0005726	en	fr	rdfs:label	Thumbs hypoplastic with bulbous tips	OFFICIAL	Pouces hypoplasiques avec extrémités bulbeuses
HP:0005731	en	fr	rdfs:label	Cortical irregularity	OFFICIAL	Irrégularité corticale
HP:0005733	en	fr	rdfs:label	Spinal stenosis with reduced interpedicular distance	OFFICIAL	Sténose spinale avec une distance interpédiculaire réduite
HP:0005736	en	fr	rdfs:label	Short tibia	OFFICIAL	Tibia hypoplasique
HP:0005739	en	fr	rdfs:label	Posterior subluxation of radial head	OFFICIAL	Subluxation postérieure de la tête radiale
HP:0005743	en	fr	rdfs:label	Avascular necrosis of the capital femoral epiphysis	OFFICIAL	Nécrose avasculaire de l'épiphyse fémorale proximale
HP:0005745	en	fr	rdfs:label	Congenital foot contractures	OFFICIAL	Contractures congénitales du pied
HP:0005746	en	fr	rdfs:label	Osteosclerosis of the base of the skull	OFFICIAL	Ostéosclérose de la voûte et de la base du crâne
HP:0005747	en	fr	rdfs:label	Easily subluxated first metacarpophalangeal joints	OFFICIAL	Premières articulations métacarpophalangiennes aisément subluxées
HP:0005750	en	fr	rdfs:label	Contractures of the joints of the lower limbs	OFFICIAL	Contractures des articulations des membres inférieurs
HP:0005752	en	fr	rdfs:label	Flattened moderately deformed vertebrae	OFFICIAL	Vertèbres aplaties modérément déformées
HP:0005756	en	fr	rdfs:label	Neonatal epiphyseal stippling	OFFICIAL	Calcifications ponctuées épiphysaires néonatales
HP:0005758	en	fr	rdfs:label	Basilar impression	OFFICIAL	Impression basilaire
HP:0005759	en	fr	rdfs:label	Small flat posterior fossa	OFFICIAL	Fosse postérieure petite et plate
HP:0005764	en	fr	rdfs:label	Polyarticular arthritis	OFFICIAL	Arthrite polyarticulaire
HP:0005765	en	fr	rdfs:label	Sacral meningocele	OFFICIAL	Méningocèle sacré
HP:0005766	en	fr	rdfs:label	Disproportionate shortening of the tibia	OFFICIAL	Raccourcissement disproportionné du tibia
HP:0005767	en	fr	rdfs:label	1-2 toe complete cutaneous syndactyly	OFFICIAL	Syndactylie cutanée complète des orteils 1 et 2
HP:0005768	en	fr	rdfs:label	2-4 toe cutaneous syndactyly	OFFICIAL	Syndactylie des tissus mous des orteils 2 à 4
HP:0005769	en	fr	rdfs:label	Fifth finger distal phalanx clinodactyly	OFFICIAL	Clinodactylie de la troisième phalange de l'auriculaire
HP:0005772	en	fr	rdfs:label	Aplasia/Hypoplasia of the tibia	OFFICIAL	Aplasie/hypoplasie du tibia
HP:0005773	en	fr	rdfs:label	Short forearm	OFFICIAL	Avant-bras court
HP:0005775	en	fr	rdfs:label	Multiple skeletal anomalies	OFFICIAL	Anomalies multiples du squelette
HP:0005776	en	fr	rdfs:label	Carpal bone malsegmentation	OFFICIAL	Malsegmentation des os du carpe
HP:0005780	en	fr	rdfs:label	Absent fourth finger distal interphalangeal crease	OFFICIAL	Absence du pli interphalangien distal de l'annulaire
HP:0005781	en	fr	rdfs:label	Contractures of the large joints	OFFICIAL	Contractures des grosses articulations
HP:0005787	en	fr	rdfs:label	Lumbar platyspondyly	OFFICIAL	Platyspondylie lombaire
HP:0005788	en	fr	rdfs:label	Abnormal cervical myelogram	OFFICIAL	Myelogramme cervical anormal
HP:0005789	en	fr	rdfs:label	Generalized osteosclerosis	OFFICIAL	Ostéosclérose diffuse
HP:0005790	en	fr	rdfs:label	Short mandibular condyles	OFFICIAL	Condyles mandibulaires courts
HP:0005791	en	fr	rdfs:label	Cortical thickening of long bone diaphyses	OFFICIAL	Épaississement cortical de la diaphyse des os longs
HP:0005792	en	fr	rdfs:label	Short humerus	OFFICIAL	Humérus court
HP:0005793	en	fr	rdfs:label	Shortening of all distal phalanges of the toes	OFFICIAL	Phalanges distales des orteils courtes
HP:0005798	en	fr	rdfs:label	Posterior radial head dislocation	OFFICIAL	Luxation postérieure congénitale de la tête du radius
HP:0005802	en	fr	rdfs:label	Coalescence of tarsal bones	OFFICIAL	coalescence des os du tarse
HP:0005807	en	fr	rdfs:label	Absent distal phalanges	OFFICIAL	Absence  des phalanges distales
HP:0005815	en	fr	rdfs:label	Supernumerary ribs	OFFICIAL	Côtes surnuméraires
HP:0005817	en	fr	rdfs:label	Postaxial polysyndactyly of foot	OFFICIAL	Polysyndactylie postaxiale du pied
HP:0005819	en	fr	rdfs:label	Short middle phalanx of finger	OFFICIAL	Hypoplasie des phalanges moyennes de la main
HP:0005820	en	fr	rdfs:label	Superior rib anomalies	OFFICIAL	Anomalies des côtes supérieures
HP:0005824	en	fr	rdfs:label	Clinodactyly of the 2nd toe	OFFICIAL	Clinodactylie du second orteil
HP:0005825	en	fr	rdfs:label	Mixed sclerosis of humeral metaphyses	OFFICIAL	Sclérose mixte des métaphyses de l'humérus
HP:0005828	en	fr	rdfs:label	Transient pulmonary infiltrates	OFFICIAL	Infiltrats pulmonaires transitoires
HP:0005829	en	fr	rdfs:label	Maldevelopment of radioulnar joint	OFFICIAL	Anomalie du développement de l'articulation radio-ulnaire
HP:0005830	en	fr	rdfs:label	Flexion contracture of toe	OFFICIAL	Contractures de flexion des orteils
HP:0005831	en	fr	rdfs:label	Type B brachydactyly	OFFICIAL	Brachydactylie type B
HP:0005832	en	fr	rdfs:label	Dysharmonic delayed bone age	OFFICIAL	Âge osseux dysharmonieux retardé
HP:0005841	en	fr	rdfs:label	Calcific stippling of infantile cartilaginous skeleton	OFFICIAL	Calcification ponctuée du squelette cartilagineux infantile
HP:0005844	en	fr	rdfs:label	Rounded middle phalanx of finger	OFFICIAL	Phalange moyenne du doigt arrondie
HP:0005848	en	fr	rdfs:label	Bifid thumb distal phalanx	OFFICIAL	Phalange distale du pouce bifide
HP:0005849	en	fr	rdfs:label	Diffuse cerebral calcification	OFFICIAL	Calcification cérébrale diffuse
HP:0005850	en	fr	rdfs:label	Congenital talipes calcaneovalgus	OFFICIAL	Pied bot talus valgus congénital
HP:0005852	en	fr	rdfs:label	Limited elbow extension and supination	OFFICIAL	Extension et supination limitées du coude
HP:0005853	en	fr	rdfs:label	Congenital foot contraction deformities	OFFICIAL	Congenital foot contraction deformities
HP:0005855	en	fr	rdfs:label	Multiple prenatal fractures	OFFICIAL	Fractures prénatales multiples
HP:0005856	en	fr	rdfs:label	Ulnar radial head dislocation	OFFICIAL	Luxation de la tête radioulnaire
HP:0005857	en	fr	rdfs:label	Cervical spina bifida	OFFICIAL	Spina bifida cervicale
HP:0005863	en	fr	rdfs:label	Type E brachydactyly	OFFICIAL	Brachydactylie type E
HP:0005864	en	fr	rdfs:label	Pseudoarthrosis	OFFICIAL	Pseudarthrose
HP:0005866	en	fr	rdfs:label	Opposable triphalangeal thumb	OFFICIAL	Pouce triphalangien opposable
HP:0005867	en	fr	rdfs:label	Fused fourth and fifth metacarpals	OFFICIAL	Fusion des quatrième et cinquième métacarpes
HP:0005868	en	fr	rdfs:label	Metaphyseal enchondromatosis	OFFICIAL	Enchondromatose métaphysaire
HP:0005871	en	fr	rdfs:label	Metaphyseal chondrodysplasia	OFFICIAL	Chondrodysplasie métaphysaire
HP:0005872	en	fr	rdfs:label	Brachytelomesophalangy	OFFICIAL	Brachytelomesophalangie
HP:0005873	en	fr	rdfs:label	Polysyndactyly of hallux	OFFICIAL	Polysyndactylie des gros orteils
HP:0005875	en	fr	rdfs:label	Increased dermatoglyphic whorls	OFFICIAL	Augmentation des vrilles dermatoglyphiques
HP:0005876	en	fr	rdfs:label	Progressive flexion contractures	OFFICIAL	Contractures de flexion progressives
HP:0005877	en	fr	rdfs:label	Multiple small vertebral fractures	OFFICIAL	Multiples petites fractures vertébrales
HP:0005878	en	fr	rdfs:label	Enlarged sagittal diameter of the cervical canal	OFFICIAL	élargissement du diamètre sagittal du canal rachidien cervical
HP:0005879	en	fr	rdfs:label	Congenital finger flexion contractures	OFFICIAL	Contractures congénitales en flexion du doigt
HP:0005880	en	fr	rdfs:label	Metacarpophalangeal synostosis	OFFICIAL	Synostose métacarpo-phalangienne
HP:0005881	en	fr	rdfs:label	Spinal instability	OFFICIAL	Instabilités vertébrales
HP:0005882	en	fr	rdfs:label	Dermatoglyphic variants	OFFICIAL	Variantes dermatoglyphiques
HP:0005885	en	fr	rdfs:label	Absent ossification of cervical vertebral bodies	OFFICIAL	Absence de l'ossification des corps vertébraux cervicaux
HP:0005886	en	fr	rdfs:label	Aphalangy of the hands	OFFICIAL	Aphalangie des mains
HP:0005890	en	fr	rdfs:label	Hyperostosis cranialis interna	OFFICIAL	Hyperostose crânienne interne
HP:0005891	en	fr	rdfs:label	Progressive forearm bowing	OFFICIAL	Incurvation progressive de l'avant-bras
HP:0005892	en	fr	rdfs:label	Proximal tibial and fibular fusion	OFFICIAL	Fusion de la fibula et du tibia proximal
HP:0005894	en	fr	rdfs:label	Double first metacarpals	OFFICIAL	Premier métacarpe double
HP:0005895	en	fr	rdfs:label	Radial deviation of thumb terminal phalanx	OFFICIAL	Déviation radiale des phalanges distales du pouce
HP:0005897	en	fr	rdfs:label	Severe generalized osteoporosis	OFFICIAL	Ostéoporose sévère généralisée
HP:0005899	en	fr	rdfs:label	Metaphyseal dysostosis	OFFICIAL	Dysostose métaphysaire
